env_0min_1,env_0min_2,env_5min_1,env_5min_2
10193.544353000001,11246.351089,10002.3480189,7424.8607899
9426.8984946,9934.0020064,8837.7678883,8623.492128
8273.504579800001,9987.2438899,8055.7445232,7610.5531542
8826.8211595,8753.154842599999,8012.0443358,10436.666437
7920.869000000001,7885.521875299999,7518.5474624,9788.2306503
8933.613916999999,9152.8609995,8060.632775,9136.022735
7405.6681665,7497.0598352,10661.706479800001,9550.6778156
11841.302101,10450.2557742,10500.4945319,8982.670476700001
8319.664527,9336.2072314,6925.1293605,10564.1963796
6224.8210304,6686.0722539,7088.4570291,7984.0816687
7669.011193700001,7883.435764600001,8108.1701057,8240.247405799999
8055.7445232,8673.6504536,7641.0480668,8024.2741068000005
8060.632775,10619.3567672,7065.5482680000005,8723.8082863
9646.426402000001,7826.5214793000005,7078.3190787,7891.2099954000005
8775.6105316,9788.2306503,6853.531671899999,6525.4552638000005
8742.263047999999,9266.9462704,7195.4436912,9714.729644000001
9487.1172192,8366.263323,7783.4767857,8405.8785159
9972.4873685,9751.333655999999,6829.8117277,6732.6890038
9844.2291866,10476.4449624,10310.865886,8745.213266800001
9821.6416835,9261.0255253,7444.155965399999,8966.6413925
9118.8069598,7145.252307500001,7671.4074062,6498.4049566
5805.0053986,10725.1461163,6641.4077798,9762.0680601
7437.5336448,7646.3898934,9125.3845004,9175.6971122
8066.887631799999,8163.560097099999,9214.6768342,9593.374851
7213.649358500001,8820.0472297,8559.793441099999,11223.156791
6849.1097402,9143.7828252,8755.47831,11026.01794
5809.9065339,7988.4408165,10266.8300663,11551.165178
8813.0067091,7567.812241,7437.5336448,8909.7993625
8917.2067784,10095.9527652,10158.3111264,6533.6711292
7549.8174745,10219.8756632,9947.361766400001,9413.7859174
8284.261305099999,9630.3508128,10316.1825308,6528.5634233
6877.8399166,4904.821471900001,9149.7602594,9827.444853500001
10956.580134,10884.130611999999,9844.2291866,10700.8759282
10755.009268999998,11078.411100000001,6517.2227649,6775.9805206
7912.7292707,8589.794096200001,8490.552357600001,10487.7694405
9245.3400518,10335.9255256,7380.7709497999995,6178.4225539
8257.8704589,8577.0586621,7759.4009252999995,7912.7292707
6167.3916613,8991.3628087,8804.0803856,8132.608829
7361.6774846,8475.898680299999,9683.2026678,7840.3625786
8939.7870897,7554.4130898,7838.8647709,8602.1887061
8454.3408761,6477.6470915,9169.3732854,10357.8727966
6946.368818,9056.8302945,7557.365964500001,10996.748444
8658.6803336,8789.9479299,8425.8225728,8957.62046
10360.9075076,10049.0930453,8435.0712817,7820.3909671
8662.339637699999,6643.458113799999,9201.8931847,7806.842260799999
9009.9705351,8718.1646635,8987.6583588,9081.664542299999
7875.4858544,10639.2475336,9751.333655999999,10136.265342800001
7960.2078144,6072.0494636,9320.5074356,8201.895089900001
9061.9211564,9956.168331,8545.692786900001,9310.292319600001
8385.2550422,6909.843028400001,9051.7995935,8494.724146800001
8460.506791,7033.2207719,8602.1887061,8529.6452617
10357.8727966,9005.7948386,8287.698748300001,9678.0379546
10772.2565304,12641.865937,6222.2738091,7557.365964500001
6656.8793857,9479.070839,11082.861846,10868.6315781
9495.451157200001,7993.733083900001,8936.5196909,8608.0133287
10310.865886,8443.6795871,9343.1686133,9440.357828
8077.183602200001,8917.2067784,7515.4987738,8358.1080233
10053.6829526,7926.0834313,9012.9394644,8425.8225728
8034.4826453000005,6641.4077798,9185.717190899999,8831.4741151
8785.4846555,9688.3410721,10777.2686426,10622.4546368
8201.895089900001,9613.3731553,9336.2072314,8900.8634365
8046.7410831,3918.4668694,20843.517165,4902.2512501
8315.2388995,7216.342996599999,8254.9905122,9350.948631199999
7909.4614638,6791.2444829999995,8841.2813006,9602.9132304
8334.0744336,8048.606997899999,7634.0245239,8750.394382800001
8170.8210869,8730.623790599999,7712.7669462,8936.5196909
8246.2103175,8289.8849001,8312.8954113,7281.4068603
13766.304379,5516.9557242,17592.813283,6141.8272988
9886.1115553,7799.230857199999,8298.9180853,6907.756967700001
8071.6115026,7871.9482244,7885.521875299999,8185.9615632000005
8709.7885652,7526.1109278,7314.416424,6485.8778134
8966.6413925,7582.3922544,9069.48606,8943.147570500001
8425.8225728,6811.8481027,7878.733280400001,9227.1848673
9808.398867599999,8284.261305099999,8579.8053924,9047.8278494
8142.187425900001,10581.8699852,8092.4025565,6413.6281273
9021.4881719,7828.9227395,7875.4858544,9666.2686684
8470.9440004,7651.696866300001,10807.5348598,10316.1825308
8550.7582901,7943.5771054,7904.7002349,7875.4858544
7430.9791947,7424.8607899,6379.1664104,8129.416945200001
9568.7434392,7570.6717942000005,6781.377054500001,9516.2453119
7728.937065100001,4796.8635273,8120.7184408,7376.818606999999
6690.8000862,10260.3450191,9083.9952018,9005.7948386
7887.565711100001,8507.9521771,7894.2443675,6198.460521
10390.2395914,8460.506791,19683.210836000002,5242.614806
7303.2663984,5766.1157628,9385.483841500001,8583.7382124
8525.552555799999,7235.9806295,9702.176177700001,9297.589859900001
6965.9330863,7024.2897293999995,11102.298603,9118.8069598
12258.334973,10721.393001100001,12760.138103000001,7265.5780031
8577.0586621,7939.014955000001,7868.635342299999,9711.8005447
5982.1109378,6222.2738091,10097.9464372,9831.327124
8716.0038226,7269.4766099,6564.9685413,12421.827644
8872.3162706,10249.550303799999,7916.2101718,8962.914613199999
10828.8034118,7549.8174745,11706.381869,8173.512136399999
6855.3714334999995,9493.6195319,7928.1296508,9607.5224362
7707.773893399999,8966.6413925,8132.608829,8446.0228489
9792.7630561,8071.6115026,7496.0670125999995,8273.504579800001
9041.856113400001,9195.5299652,8690.4297785,8379.1765105
8501.2318218,6193.7568895,8577.0586621,7174.73957
8379.1765105,10320.7925666,7567.812241,9416.521615
9217.572286999999,7894.2443675,8273.504579800001,9917.4819945
9276.1649954,10700.8759282,6016.6574144999995,6104.7941968
10465.4933428,8748.886855,8718.1646635,7980.870803100001
8702.7844754,8969.5332191,6996.509024600001,8307.711658600001
7365.0654204,9212.4749285,8646.5189702,7702.527849
6533.6711292,7859.8964756000005,8002.437933900001,9204.5505136
8372.6461883,8726.2566731,8066.887631799999,6800.4202706
13147.718015999999,8856.6153381,10528.2283163,6098.433778600001
7484.0471728,13894.92816,4118.8973592,8685.573099
7882.1219908,8490.552357600001,8284.261305099999,8000.3216133
9031.9645222,6209.7763734,10619.3567672,8914.417344
7570.6717942000005,6851.728402000001,9118.8069598,8996.2291312
6815.8717132,6029.1659197,7993.733083900001,9497.965188400001
11410.723699,11608.304800000002,4849.9200943000005,4095.4127722000003
9007.6481805,8497.912323699999,8680.8794772,8615.124935900001
7022.5567872,7658.8729315,6692.3245324,8605.6026539
7536.509623,8733.537073,8460.506791,9125.3845004
8538.5321021,9618.3498188,6162.861269399999,8628.1798448
7853.291542200001,9103.017140599999,8098.7120016,9487.1172192
8012.0443358,8343.675078999999,7424.8607899,8235.9080108
8946.5711438,8240.247405799999,7836.779975799999,8142.187425900001
9493.6195319,9217.572286999999,6845.999199700001,10034.8201434
9730.8006496,9350.948631199999,7481.2420826,8592.3026158
7231.8224549999995,8813.0067091,9290.4979897,8102.6745862
7926.0834313,7123.0190682,8307.711658600001,9688.3410721
7820.3909671,8008.5338732,7319.475957799999,7617.5029601999995
9051.7995935,9234.3336957,7649.02754,7367.751033400001
7988.4408165,8002.437933900001,8518.780109000001,7361.6774846
6996.509024600001,7192.137354,8673.6504536,9149.7602594
9956.168331,6888.9556839,8702.7844754,9285.4703952
8490.552357600001,7496.0670125999995,8381.521989,6202.7031391
8779.3674848,6534.9880141,8484.8206844,9445.3312416
8542.2700525,7469.651651,8930.522946000001,7779.0970403
6550.2310714,6475.0045085,8972.1899456,10053.6829526
8587.374520200001,6922.8246217000005,9618.3498188,10783.9530534
5648.7769578,7741.972182400001,9821.6416835,9479.070839
11146.750967,7949.0495212,12279.302008,5108.0218249
8820.0472297,7667.169472,7544.405252900001,8028.582255700001
6615.2976419,9251.749692599999,6332.4727265,8094.664912800001
8831.4741151,8142.187425900001,6737.643899500001,7833.4052623
6938.6093184,8372.6461883,7440.3630269000005,8863.5796767
9272.4744991,7560.8993699,7936.3561102,6950.070516700001
6409.721853,10222.2285571,9784.707468,10251.401137199999
6525.4552638000005,7990.8838537,7651.696866300001,7534.2298043
10266.8300663,7243.902192,8339.388030099999,8487.0526849
9112.5285364,9280.3070871,7626.806616,10007.4702969
5881.113788500001,7376.818606999999,8058.3272768,8421.098836699999
7367.751033400001,7206.9533384,7527.2277031,7845.1947755
7278.884677200001,7240.7672173,6366.2548104,8542.2700525
6488.171998399999,7341.0992517,8653.550612000001,8398.325383
6858.775028999999,9254.2634266,8398.325383,8071.6115026
8195.0935787,10275.9262002,9952.494946800001,7547.625177
5920.1328139,8658.6803336,7570.6717942000005,8209.4368049
11131.190542,14156.879049,7949.0495212,8262.436528499999
10831.965879899999,6698.398805899999,7813.4896704,8556.7577308
8282.2011574,7641.0480668,9331.7253705,9129.2236237
7393.2885184,9172.4974837,6676.1199754,8381.521989
7809.2356216,11630.664963,7554.4130898,9331.7253705
8232.2203936,6134.18876,7674.71531,7414.478885899999
7759.4009252999995,7222.460015,8525.552555799999,7926.0834313
8642.325125,6300.443542200001,9547.8731084,8013.474205099999
8730.623790599999,7718.5480689999995,8232.2203936,8073.9214157
6255.5142472,7920.869000000001,7930.528510900001,10183.434128199999
7440.3630269000005,7256.416288,7037.5005464000005,12293.039313
2612.0191688,2149.3143657,3597.0085099000003,8296.2134051
6584.2024049,8851.2085097,8569.4941865,9838.574737899999
10305.811295700001,8182.5787444,7845.1947755,8015.2634259999995
10145.6630172,7791.7652659,11961.618996000001,6786.461413200001
9214.6768342,8583.7382124,6283.8119433,5769.6992424
8804.0803856,8781.9639807,7341.0992517,7736.189100099999
6400.7960485,10126.0353447,7773.0492885,8522.4436947
9014.963674800001,8385.2550422,7669.011193700001,8706.0996775
8559.793441099999,8257.8704589,6970.2494713,7496.0670125999995
7554.4130898,6970.2494713,9995.1580422,8423.2221384
8129.416945200001,6490.627225,9357.7670659,7336.160537000001
8996.2291312,9540.5127547,8209.4368049,7203.8050312000005
8125.4230971,7918.8516002999995,7843.3522209,8396.4182509
7977.0169733,7515.4987738,8205.8949182,8477.450874799999
9234.3336957,9106.5980748,7269.4766099,7472.3893377
8353.1118524,6630.4405252,7682.148701100001,9036.0493717
8497.912323699999,8102.6745862,7433.713360899999,9179.4185539
8339.388030099999,9297.589859900001,7059.2344699000005,9272.4744991
8553.4992732,7306.480033,6033.693823899999,7936.3561102
8323.260382800001,8353.1118524,7452.947894499999,7749.471004000001
6747.9599905,7530.1918707,7373.1081502,7450.2402669
7667.169472,8012.0443358,9678.0379546,8383.2624704
6973.997727600001,7536.509623,8157.380612399999,8748.886855
8625.6238968,8287.698748300001,6534.9880141,8516.4113522
9702.176177700001,7338.9169945,8111.1114112,6896.2348314
8755.47831,7511.911308199999,5929.6892161,8122.9125826
7883.435764600001,9886.1115553,6187.2337438,7285.2021729
7767.7770737,7744.1330873,7704.0242564,7536.509623
6321.6761596,8209.4368049,8294.167201400001,7916.2101718
7605.167505799999,8114.8907326,8385.2550422,7755.1716138
10938.113543,7365.0654204,10677.6503605,6323.9008003
7803.7313711,8605.6026539,7296.508526199999,6469.729817400001
7726.634495300001,7053.2200484,7767.7770737,8632.2115516
5253.3597361,5816.8561004,8706.0996775,10329.3203257
7450.2402669,8176.9798635,8104.5614358,7643.671410699999
8050.2954142,10037.0629574,8583.7382124,7386.2188784
9404.3767575,11015.818487,6918.8532657999995,5087.8644335
8921.939156299999,7887.565711100001,6712.2901667,9143.7828252
8860.046444900001,7321.212939200001,5998.8208337999995,12086.265580000001
7833.4052623,9028.7424332,9014.963674800001,7878.733280400001
11395.305992,12411.491094,5816.8561004,4733.4496179
8032.067131999999,7868.635342299999,8529.6452617,7946.344315799999
7904.7002349,8656.510064,6433.1342091,7303.2663984
6534.9880141,11140.863366,8599.4082839,8757.3282504
5115.6310396,10735.1314807,8550.7582901,8726.2566731
8789.9479299,7492.9950417,7939.014955000001,6006.135461399999
7496.0670125999995,7795.0592008,7590.989671400001,6678.4902943
8863.5796767,6184.3215613,7728.937065100001,6315.0950668000005
6103.2652296,6710.8405938,8170.8210869,7382.6134545
7544.405252900001,6973.997727600001,5764.2415998,9641.3424368
7674.71531,6729.0435319,7022.5567872,7560.8993699
6692.3245324,8368.5598202,6779.7138296,7095.915294100001
7590.989671400001,7712.7669462,8024.2741068000005,9059.0784216
11229.44656,9191.8102875,9238.0679003,8470.9440004
8535.2782492,8235.9080108,9495.451157200001,6604.3852522
4279.2535204,4584.1944359,8750.394382800001,12683.906736
9656.4753367,9320.5074356,7054.9867591,6899.559025500001
8494.724146800001,9182.1424642,7047.2238113,8669.1946922
7813.4896704,5885.0375841000005,8235.9080108,7608.3060572
8000.3216133,6706.376054,7334.6881137,9531.6941194
9079.7934702,9445.3312416,7422.853651800001,7669.011193700001
7187.3450681,9306.9186162,7957.5285139,7619.9453576
7376.818606999999,6540.3143873,9175.6971122,8671.049398699999
7597.0471466,7005.0873835,7105.056064599999,8265.728522000001
7239.73524,6689.101178499999,8013.474205099999,9270.3039357
6765.8514116999995,7521.866588299999,8213.225623499999,7728.937065100001
7980.870803100001,8798.1340476,9212.4749285,8323.260382800001
6485.8778134,6918.8532657999995,6450.1093431,7148.745632100001
6630.4405252,7585.2880512,6730.794715399999,6394.4968479
7081.0917113000005,7106.5528300000005,8260.9529243,9939.7321807
8251.4414153,7936.3561102,6950.070516700001,7963.9809299
6165.4953232,6466.089248,8721.5404655,8254.9905122
7326.0196299,8662.339637699999,6855.3714334999995,6255.5142472
8503.8893222,8706.0996775,8028.582255700001,8050.2954142
8416.3899024,8432.4440249,8678.099580999999,8579.8053924
5980.274150499999,8312.8954113,8089.922356499999,9245.3400518
8092.4025565,7081.0917113000005,8454.3408761,6920.422686700001
9149.7602594,8077.183602200001,7942.253216499999,6651.2318483
8405.8785159,8685.573099,6765.8514116999995,4812.1174398
7622.696374599999,7505.0084998,7142.5154673,7259.5511415
6891.4241881,7755.1716138,7934.012653,7738.8418384999995
7518.5474624,8599.4082839,8723.8082863,5973.269025
8265.728522000001,7963.9809299,9774.7512914,10310.865886
9385.483841500001,10020.0009959,13011.140126,7170.5833264
9584.5133376,7299.3892812,7013.5552462000005,7849.473355200001
9680.6817961,6804.561855100001,8666.608963800001,9088.301676300001
7447.2477672,5844.1217654,7990.8838537,9519.0058934
8120.7184408,6981.857728500001,8348.4422319,7730.4180387999995
8507.9521771,9711.8005447,8229.329833599999,7904.7002349
6517.2227649,7447.2477672,7986.3882699,6091.034042
7764.4462984,6672.579291600001,7343.729122499999,7554.4130898
7192.137354,5833.6284089,8319.664527,6833.5357367999995
7694.5798758,7131.9946593,7853.291542200001,7868.635342299999
7047.2238113,9374.1589531,8039.7251955,8167.779167400001
9811.7815237,10864.439968800001,7477.8858127,6508.5956695
7455.594638,7086.5145084999995,6110.9344192,7209.2425844
8327.0132262,7977.0169733,7455.594638,8569.4941865
6791.2444829999995,9088.301676300001,8282.2011574,8991.3628087
8653.550612000001,8037.961857,9613.3731553,7523.4946464
7643.671410699999,6684.741987699999,8863.5796767,6736.1529408999995
10002.3480189,9378.5951386,5659.8630266,4796.8635273
8882.5476108,8111.1114112,5868.7471787,5346.3962096000005
8835.3036338,9838.574737899999,9568.7434392,10097.9464372
8138.6691931000005,6833.5357367999995,8201.895089900001,7773.0492885
7955.190536,7203.8050312000005,9018.289867700001,7613.3100225
6567.540170099999,7853.291542200001,8383.2624704,7894.2443675
7547.625177,6043.2756906,7967.931443699999,9753.796833299999
7775.78036,7227.0457739,7304.8840467,6778.2597819
5515.7218628,5826.0034792999995,10287.128831999999,8135.8524399
7671.4074062,6814.2879159,7803.7313711,8730.623790599999
6051.480382,9584.5133376,7738.8418384999995,9455.9404971
9264.107778900001,7833.4052623,7272.8086561,5961.217942900001
8733.537073,7095.915294100001,6267.6316543,8008.5338732
7209.2425844,7730.4180387999995,7291.469037,11042.094831999999
8880.557529000002,6716.3110807,7800.958611200001,9007.6481805
8037.961857,8294.167201400001,7492.9950417,5717.4704446000005
7588.203219100001,10070.910219200001,6543.094071199999,8385.2550422
9115.0926768,7752.6072178,8323.260382800001,7667.169472
7736.189100099999,9316.905110700001,6101.7541938,9097.925238799999
8794.036729,7707.773893399999,7891.2099954000005,5502.4716012
9204.5505136,9455.9404971,6624.617936,8587.374520200001
9083.9952018,8217.519296499999,6869.177910699999,7710.151064399999
8962.914613199999,7220.1406371,7196.806402,7678.7115956
9947.361766400001,7901.9400774000005,6976.2806181,7767.7770737
8905.0629369,12559.563885,4283.9141854,5170.7734768
9371.0129137,7878.733280400001,8360.5722732,8160.323414700001
7352.175290900001,7056.943683799999,8962.914613199999,8905.0629369
8900.8634365,7942.253216499999,7563.2615124,6981.857728500001
6267.6316543,5399.2993345,9394.7665947,8503.8893222
6884.0380743999995,9978.2119735,9753.796833299999,7733.562867399999
7716.1094556,8868.7169033,7053.2200484,7195.4436912
9616.0844381,7181.3275641,7718.5480689999995,7997.0344147
8248.8029353,8742.263047999999,7622.696374599999,8466.8014262
8435.0712817,8028.582255700001,5976.255089,9792.7630561
11212.164415000001,6771.2326086,10390.2395914,6231.9867797
7338.9169945,8936.5196909,6184.3215613,6802.129290499999
7928.1296508,8999.8951705,6363.8236073,7826.5214793000005
7943.5771054,6453.1922134,7369.090986699999,6853.531671899999
8117.4075157,6755.8697612000005,8240.247405799999,10193.544353000001
7898.749061500001,7170.5833264,7303.2663984,7481.2420826
7687.811574199999,7594.7450258,8637.3986523,8005.5363834
7301.3942379,8157.380612399999,5742.0906594,7347.8590215
7281.4068603,8398.325383,7906.2276722,7942.253216499999
8477.450874799999,8890.378524900001,8372.6461883,8260.9529243
8447.9446415,6875.390777600001,5497.1760078,9061.9211564
6962.5682029,8201.895089900001,7678.7115956,6427.019924
8484.8206844,10310.865886,8794.036729,6644.7471913
7399.8323427,7126.0525541,6680.7174646,5932.706382599999
8157.380612399999,7912.7292707,7092.807964199999,8820.0472297
8765.7613631,5799.1476665,11668.428913,6008.4478876
7845.1947755,7518.5474624,7466.3291795,7329.9744323
6454.9128732,7281.4068603,8343.675078999999,8599.4082839
8987.6583588,9398.3854853,8379.1765105,8409.572968
7498.762175400001,9390.2324542,8617.9856998,6165.4953232
7930.528510900001,7113.8442645000005,7169.2440804,8222.816558499999
7557.365964500001,6098.433778600001,8608.0133287,10378.9168991
8081.750233299999,7065.5482680000005,6309.091085800001,8037.961857
7594.7450258,7361.6774846,12648.929159,6004.5662142
6993.1289676,7527.2277031,6936.4488846,8225.1711885
9024.3394965,9257.227008400001,4227.9463154,3617.752091
8522.4436947,6815.8717132,7086.5145084999995,8205.8949182
7610.5531542,8094.664912800001,7410.5764725,7053.2200484
7216.342996599999,7551.223852699999,6941.115036100001,7334.6881137
10349.523153,8529.6452617,6723.6854848,6862.010547700001
7140.1007993,11972.952584,7336.160537000001,8086.2336342
8383.2624704,8617.9856998,8789.9479299,8179.715698800001
7254.064538600001,6305.1614659,7293.5988832,7712.7669462
7142.5154673,8147.730833899999,6643.458113799999,6894.1390086
8086.2336342,8835.3036338,6160.4589144,8532.6175357
6698.398805899999,7597.0471466,6804.561855100001,6797.165373600001
7634.0245239,6025.3497807,6791.2444829999995,7707.773893399999
7426.9257173000005,8440.4123507,7056.943683799999,7507.9802751
7733.562867399999,8470.9440004,7730.4180387999995,6188.988825099999
7319.475957799999,5034.0243699,8888.3152796,8646.5189702
8699.0375992,9293.6356785,4816.1517172,6128.889541
8943.147570500001,7906.2276722,7102.4677933,8025.7400172
9413.7859174,6721.5936827,7109.840672299999,6376.5131308
8235.9080108,9756.7123426,7187.3450681,7256.416288
7521.866588299999,8946.5711438,8225.1711885,6849.1097402
9169.3732854,7845.1947755,7239.73524,6126.9273736000005
7972.314029700001,5533.156178499999,6684.741987699999,6994.4843343
4461.994174500001,6730.794715399999,9531.6941194,7651.696866300001
7823.3291289,7669.011193700001,7960.2078144,6781.377054500001
7433.713360899999,8653.550612000001,8939.7870897,8765.7613631
9352.3821577,9054.3996113,5159.253089100001,6416.2577368
7296.508526199999,6690.8000862,8726.2566731,5673.704331
6853.531671899999,6104.7941968,7278.884677200001,7871.9482244
6716.3110807,6355.3589001,6920.422686700001,9774.7512914
7582.3922544,9166.0380718,7131.9946593,9431.145497000001
9593.374851,4656.5579178,15050.96348,6542.0605669
6841.4114346999995,6376.5131308,8222.816558499999,10300.1494941
8512.4369795,6077.662441099999,8909.7993625,9756.7123426
7838.8647709,10751.3481777,6886.8239744,7906.2276722
7523.4946464,8005.5363834,9404.3767575,6336.0439178
8437.4059166,7386.2188784,9927.0915393,5692.6641378
6862.010547700001,6855.3714334999995,8025.7400172,8284.261305099999
8154.0308755999995,7422.853651800001,6575.7740643,6531.2346219
8205.8949182,7319.475957799999,6627.221089299999,6783.6957385000005
9769.6358678,11365.807954,6973.997727600001,8553.4992732
10777.2686426,8516.4113522,10884.130611999999,5577.7588464
12372.152572,8501.2318218,14642.48308,6506.565374899999
7916.2101718,6084.0217909,6663.9245226,7775.78036
7198.2981844,5990.3132752,8034.4826453000005,7505.0084998
7641.0480668,7967.931443699999,7198.2981844,7457.5406391
6175.354913,9270.3039357,7795.0592008,7887.565711100001
7287.8584586,7466.3291795,8699.0375992,7393.2885184
6193.7568895,7800.958611200001,9306.9186162,8518.780109000001
6608.537272899999,6946.368818,8565.168355799999,8456.4127333
8949.5304984,6591.2585068,7382.6134545,6938.6093184
8957.62046,7957.5285139,10397.070693,5805.0053986
7762.417175,8716.0038226,10082.3603116,9012.9394644
7901.9400774000005,8393.1644427,8713.040793299999,8312.8954113
7828.9227395,8939.7870897,7540.136529,8363.886478
8330.047134299999,8841.2813006,6573.1631882,6689.101178499999
11770.728413,8736.9663477,12834.253728,6122.0994511
6442.3003896,8628.1798448,10394.3364949,6973.997727600001
7816.5323954000005,9491.2679665,5615.1950117,8779.3674848
8179.715698800001,8826.8211595,5704.491255999999,6425.8263329
6212.5184459,8569.4941865,6457.354061100001,6148.0148216
8025.7400172,6061.3197466,6400.7960485,8064.106064900001
6157.0273976,7544.405252900001,8885.959769500001,8635.360256
6653.838966,6930.6690741,7694.5798758,8275.6344805
7106.5528300000005,8428.4236013,7407.737817700001,7326.0196299
8409.572968,7578.866628999999,6238.4303792,7116.8975955000005
6869.177910699999,7293.5988832,7551.223852699999,6638.7209776
9088.301676300001,7010.2140862999995,5799.1476665,6593.2842852
6596.7484442,8138.6691931000005,7259.5511415,7597.0471466
5615.1950117,8553.4992732,8315.2388995,7920.869000000001
7419.7634339,5942.8562297,8807.1324174,7856.8512029
8089.922356499999,8060.632775,5897.7795733,6212.5184459
9580.6157426,11087.02227,4461.994174500001,4675.6727512
7229.1169225,8192.729053,7775.78036,7474.1244431
6899.559025500001,7605.167505799999,9106.5980748,7498.762175400001
7511.911308199999,6165.4953232,7321.212939200001,6886.8239744
7131.9946593,6719.257461300001,7213.649358500001,8437.4059166
7424.8607899,6858.775028999999,6394.4968479,7649.02754
6651.2318483,6836.2590235,9666.2686684,7882.1219908
9503.7873888,6139.2534321,13241.737117,5885.0375841000005
8114.8907326,7304.8840467,7174.73957,7068.221958
5832.2025747,6567.540170099999,7235.9806295,7440.3630269000005
8222.816558499999,5536.7906855,7498.762175400001,6027.1216737
6540.3143873,8888.3152796,7474.1244431,7390.7957431
7906.2276722,6241.037462599999,7530.1918707,7795.0592008
7092.807964199999,7195.4436912,6768.4926313999995,6056.2273757
8217.519296499999,8602.1887061,6346.8891536,7646.3898934
8473.822678,7523.4946464,6103.2652296,5837.492701900001
7463.4640906,6869.177910699999,7602.0104663,5385.7132434
6644.7471913,7303.2663984,7736.189100099999,8104.5614358
7299.3892812,6162.861269399999,6938.6093184,8055.7445232
10028.4691146,9730.8006496,11874.685645000001,6193.7568895
6387.6482135,5636.919385499999,8334.0744336,7169.2440804
10639.2475336,8279.6966727,10174.255352099999,5555.7075827
10132.9597163,6006.135461399999,6838.6299516,6103.2652296
12078.18719,7602.0104663,6116.7128533,6375.635113
7474.1244431,7617.5029601999995,6903.9065204,7602.0104663
7074.8641076,9623.0905162,5938.2185356,8447.9446415
7422.853651800001,5771.7099307,6167.3916613,7078.3190787
10153.015908899999,6824.959312999999,8623.492128,6540.3143873
7578.866628999999,8975.8069159,7511.911308199999,7934.012653
6020.334156999999,5434.1355304,8473.822678,8596.3558743
7042.3644827,6692.3245324,7000.1185801,9238.0679003
7497.0598352,9382.008035800001,7157.162005,6466.089248
8569.4941865,8254.9905122,10010.3764217,9041.856113400001
6818.3626601,6938.6093184,6978.8027847,8637.3986523
6743.6325824,4884.667222800001,7206.9533384,8213.225623499999
6672.579291600001,7071.104896899999,7523.4946464,6752.535304200001
8039.7251955,8358.1080233,7755.1716138,7181.3275641
7481.2420826,8713.040793299999,5405.526234800001,7573.948279900001
447.37706878,8117.4075157,8535.2782492,8060.632775
6794.553281,6260.7531535,8953.2994652,8814.5619711
7836.779975799999,9650.2660223,7883.435764600001,6633.312700799999
7608.3060572,7343.729122499999,7068.221958,6066.8268359
6845.999199700001,6943.5028055,6350.372321,6134.18876
7702.527849,6615.2976419,6635.6395718,8559.793441099999
8446.0228489,4640.2542706,8765.7613631,4478.718578
8868.7169033,8092.4025565,7263.12549,5670.7876516
5938.2185356,7702.527849,8851.2085097,6175.354913
6459.5855462,7472.3893377,7980.870803100001,7352.175290900001
7786.661543200001,7373.1081502,8279.6966727,8953.2994652
9310.292319600001,9859.786784400001,6633.312700799999,7444.155965399999
6520.3343151,7984.0816687,7691.0489934,8188.245982799999
7088.4570291,6838.6299516,6533.6711292,7497.0598352
6506.565374899999,10786.8642492,5612.9034258,5165.196235199999
7505.0084998,7980.870803100001,7733.562867399999,6348.2037758
8529.6452617,7047.2238113,8671.049398699999,7041.422066200001
7626.806616,8195.0935787,7265.5780031,6690.8000862
5942.8562297,6905.8693501,7770.444558100001,8573.832422700001
6281.7181021999995,6381.5658459999995,7486.309925,5774.8977246
7256.416288,8456.4127333,7505.0084998,7422.853651800001
7723.6498119,7356.5167275,7901.9400774000005,6157.0273976
6381.5658459999995,7287.8584586,10349.523153,7700.3536813
7235.9806295,7649.02754,6927.668873,7187.3450681
7885.521875299999,7426.9257173000005,7365.0654204,7142.5154673
9324.6871861,8800.8917426,7560.8993699,8289.8849001
6668.560497,7610.5531542,7401.6570743,7527.2277031
7452.947894499999,9036.0493717,6933.4781494,6596.7484442
6970.2494713,6763.8359807,6218.9354348,6550.2310714
8024.2741068000005,7229.1169225,5777.069261,7158.7120866
8481.8648485,7930.528510900001,8396.4182509,7951.8701627
6706.376054,5839.5924405999995,7637.6538299,7585.2880512
7178.3270078000005,5579.8008643,6061.3197466,8039.7251955
7311.8439844,7660.621194199999,6858.775028999999,6726.4680452
6814.2879159,7433.713360899999,6321.6761596,6515.3792487
8579.8053924,8610.930955400001,7072.846776100001,6547.0507569
6638.7209776,5759.1205824,7287.8584586,7198.2981844
10158.3111264,11841.302101,5766.1157628,6871.7604915
7986.3882699,11226.808073,6012.0544764,12608.715888
5990.3132752,4491.9782448,8257.8704589,6863.8587713
7102.4677933,6278.325387499999,7859.8964756000005,6510.5225537999995
8073.9214157,11558.413177,5844.1217654,5473.275996599999
7871.9482244,6416.2577368,7909.4614638,7460.5456441999995
6593.2842852,7697.7264593,7534.2298043,7588.203219100001
6909.843028400001,7955.190536,6108.0383962,5592.1525615
11087.02227,7157.162005,9231.919023999999,5340.7896068
8602.1887061,7803.7313711,5426.5759481000005,6877.8399166
7196.806402,6510.5225537999995,10564.1963796,9656.4753367
6875.390777600001,6596.7484442,6561.9547877,10394.3364949
6676.1199754,7520.1524911999995,7781.2505819,6379.1664104
