genome_0min_1,genome_0min_2,genome_60min_1,genome_60min_2
49586.470636,53483.428317,46891.486647,44338.96875
48709.916324000005,48489.04004,48129.734943,44823.636564
51067.196478,50245.706676,37263.408012,43755.528727
60169.140673,132821.32027,13772.704501999999,13863.225197000002
47050.239225000005,48770.402333,45508.859639,43118.80511
50463.066046,49210.27458,47216.998505999996,48892.783957
43827.90861,49551.558621,48034.354507,42483.132645
47281.670256,45657.468353,45933.567799,48396.635292
45686.526448000004,50427.516206,45119.982204,44268.575332
47822.359190999996,51004.387084,45481.536683,46286.523139
48338.433583,49001.111948,42626.492861,39340.043932
45745.036896,49370.983578,41636.926243,42765.483897
48610.535909,45056.944449,46471.708896000004,48643.695762999996
49501.594999,46549.389879,48584.916677,50344.286941
45313.105906,46852.561583,44724.374702999994,41660.535554
47465.90807,51067.196478,44396.380252999996,44531.875331
48584.916677,48669.402282999996,46712.427551,48249.045855
45204.166849999994,46523.461877,42707.551562,49621.687385000005
46106.651254000004,47239.179677,44365.321805,49586.470636
44245.395299,49487.678674999996,43380.196230999994,45760.824465
49315.244883,45968.408271,50166.126717,45895.808174
48452.384959,44965.271818,45554.796742,42094.171146
50613.995975,48892.783957,42790.647182,42176.932762
40652.184914,41819.137773,49551.558621,49315.244883
47162.564338000004,47162.564338000004,49174.637751,47941.676579000006
47574.921547,44483.229706,43090.029697000005,44569.078905999995
42971.994841,47134.890949,46790.576578,43218.314011
52979.25105400001,43441.599097,51160.685512000004,53546.505284
46918.172458,47013.291829,47860.858461,47182.976256
49860.300845000005,49709.44536,46825.898518,44751.904664
43483.04439,44569.078905999995,45175.844957,44849.480605000004
43033.42944,48945.915936,42507.194957,48945.915936
45344.620977,45204.166849999994,42890.381412,43827.90861
46549.389879,44701.334333,49392.399855999996,47013.291829
40054.15049,45089.444732,50696.923816,47860.858461
43441.599097,43459.108263999995,47606.354891,49141.91724
47692.785771999996,48848.404718,46741.861186,46523.461877
46132.108856,40054.15049,50883.158119,46106.651254000004
43090.029697000005,48520.750226,38620.854865999994,42265.066551
45810.251814,49141.91724,43755.528727,44724.374702999994
42483.132645,40633.610939,49111.778813,52259.089154
43709.45403,44619.134246,40002.959849,45223.787409
57405.464074,44396.380252999996,49988.594413,51347.601966
40194.764113,48063.592932,39291.324683,43441.599097
45381.739451,46196.483760999996,45828.223038000004,45657.468353
54669.54553,46741.861186,48892.783957,45119.982204
49893.656976,46712.427551,40822.676718,43690.380182
42409.401813,44318.375399,46449.261615,48034.354507
47013.291829,46946.936232,42483.132645,42942.851087
52361.182302,43046.351846,52097.284645,55671.549212
43943.222446,45711.928522999995,38002.082851,39559.295833
51024.262822000004,45119.982204,45602.724398000006,47976.609355
47729.430823999995,48610.535909,39899.799558,41885.295938
44268.575332,47941.676579000006,44921.408438,43653.96746
41905.962647,45481.536683,47013.291829,44006.909241
44198.592482,42386.351202000005,50427.516206,45508.859639
44510.238493,45381.739451,43889.837511000005,42560.673738
41885.295938,39971.762102,43604.32532,50427.516206
46165.735453999994,42723.218712,44531.875331,45006.203305999996
44006.909241,44338.96875,43910.680258,44483.229706
44792.839112,46034.205396,45031.755366,44432.016745
43861.53368,39855.513402,43992.215414,44510.238493
57442.334103,45508.859639,51325.233081,57483.682252000006
25050.616324,31334.018239999998,27283.858663,35035.079545
43889.837511000005,46471.708896000004,45282.220836,44396.380252999996
42176.932762,44079.826413999996,45006.203305999996,46891.486647
42747.680245,43351.708364,42723.218712,42507.194957
42599.313801,43690.380182,49315.244883,48489.04004
71261.981822,40946.874234,53594.475442999996,63594.133533
45554.796742,40332.138335,43441.599097,40298.62926
48848.404718,45686.526448000004,44569.078905999995,44792.839112
43140.915095,45223.787409,44483.229706,51325.233081
44602.778952,45313.105906,42828.818946,45828.223038000004
43160.049145,44224.644398,42599.313801,42747.680245
43046.351846,42215.502527,49001.111948,39804.167085
40542.137249,39685.837152,48208.435435,47729.430823999995
40892.371135,44849.480605000004,42151.078997,46975.670275
45895.808174,48093.73957,45204.166849999994,44965.271818
45031.755366,42991.550123,46341.316043,45602.724398000006
45056.944449,47822.359190999996,43806.200418,45421.986444
50913.313608,42828.818946,47465.90807,50579.865853999996
46569.941659,47790.945289999996,43653.96746,45745.036896
43992.215414,46224.862416,40803.709008,40892.371135
43067.951864999995,42203.928065,44432.016745,42533.570396
43631.826899,44902.488945000005,38107.442477,35304.714532
42265.066551,45810.251814,43861.53368,44453.497633
43276.421827,41566.384632,43332.04566,44318.375399
41110.92551,43308.818706000005,44318.375399,48669.402282999996
19393.511489999997,16133.507707,62003.671514,54445.816083
41660.535554,45745.036896,44792.839112,41469.572639000005
46370.564169000005,48643.695762999996,46674.512328,43483.04439
43526.264603,46302.460079,43709.45403,41528.819595
44619.134246,44531.875331,42203.928065,41413.140372
44943.817738,47729.430823999995,46224.862416,45711.928522999995
43653.96746,41092.607298,41681.61702,40652.184914
42919.904062,44510.238493,41185.07788,42646.515199
44297.013508,35494.550539,48825.46681,44079.826413999996
43779.494387,37445.955692,56912.510444,43245.647531999995
40469.785673,41636.926243,45260.42733,47574.921547
45481.536683,43861.53368,45089.444732,43332.04566
15552.110394,16714.516053,68687.747264,65023.031082
28002.837274,26931.849659,45760.824465,46946.936232
41920.277891,43631.826899,49487.678674999996,50245.706676
40672.322335,44365.321805,45223.787409,44224.644398
46449.261615,43245.647531999995,44849.480605000004,43604.32532
41968.274026,47752.537949,38752.918905,41269.890615
42626.492861,43276.421827,45466.237456,42203.928065
38781.217883,41110.92551,44268.575332,43943.222446
42828.818946,43182.506021,42747.680245,37111.277034
47134.890949,44113.384782,41968.274026,40672.322335
43910.680258,45828.223038000004,42265.066551,44902.488945000005
36879.53803,40803.709008,40892.371135,41493.609497
42151.078997,43974.67778300001,44198.592482,46653.039586
39188.799462999996,50066.024549,37697.140081000005,38316.628826
43308.818706000005,40099.518007,42765.483897,42215.502527
46196.483760999996,46766.130067,47182.976256,48300.717634
40779.391861,39291.324683,47941.676579000006,41355.761599000005
41787.007403,45602.724398000006,42457.762895,47050.239225000005
44042.089889,41129.276131,45313.105906,41712.360667999994
45260.42733,43160.049145,39745.023526,43140.915095
45968.408271,46370.564169000005,43483.04439,40765.064983000004
42533.570396,43755.528727,45657.468353,43276.421827
44569.078905999995,40194.764113,45381.739451,47423.194261000004
42560.673738,45282.220836,43943.222446,41129.276131
36589.398687,41787.007403,40923.983452,43889.837511000005
44453.497633,44245.395299,46302.460079,43067.951864999995
45760.824465,40765.064983000004,42326.32842,44245.395299
44579.874901,42457.762895,38247.410326,37482.863342
40298.62926,44943.817738,40652.184914,45175.844957
42707.551562,34874.004105,44655.319139,47345.639414
44113.384782,43033.42944,39835.174952,38724.261566
44396.380252999996,44724.374702999994,42560.673738,46370.564169000005
40449.244709,42176.932762,40779.391861,40027.548133
41185.07788,41007.725653,48187.462987,46302.460079
40765.064983000004,40986.565329,43118.80511,39497.974707
15348.961512999998,12989.561395,63976.260936,60687.303868
44167.443382000005,43910.680258,42176.932762,40986.565329
36685.56285,36156.582125,47574.921547,42971.994841
42765.483897,46500.809817,46549.389879,45872.633579
38604.040118,46402.212538,38267.929203,42326.32842
42215.502527,43779.494387,36760.749722,38194.091266999996
44751.904664,42363.609925000004,42666.156321,44579.874901
39715.449707,40849.747419,43690.380182,38939.660173
42646.515199,42326.32842,40355.97381,43182.506021
45602.724398000006,41991.155493,44751.904664,44655.319139
42386.351202000005,41885.295938,41819.137773,41905.962647
40750.955589000005,39745.023526,41660.535554,47692.785771999996
40151.97143,39588.684274,44135.543475,42723.218712
43351.708364,50579.865853999996,39588.684274,40923.983452
43380.196230999994,44823.636564,46132.108856,43459.108263999995
72352.651078,47281.670256,48945.915936,53392.630219
45282.220836,42707.551562,42430.674375999995,44619.134246
42890.381412,44921.408438,38368.133339,43974.67778300001
41395.762649,42063.204499,42646.515199,41149.021797999994
43459.108263999995,42409.401813,40240.948405999996,43033.42944
44318.375399,51721.238729,40078.038435,37855.710999999996
45175.844957,45640.488479,38086.291616999995,40779.391861
43118.80511,44135.543475,44224.644398,36070.811061
42723.218712,45933.567799,46069.827101999996,40194.764113
36796.234177,38686.94388,43033.42944,44701.334333
43182.506021,44602.778952,39216.151977999994,41007.725653
41413.140372,46569.941659,44579.874901,41034.927822
44823.636564,40519.406025,44245.395299,38899.553056
41007.725653,43332.04566,38985.531397,43709.45403
43604.32532,43067.951864999995,40332.138335,37974.524874
45466.237456,43653.96746,40870.231718999996,44198.592482
40355.97381,42151.078997,41149.021797999994,40849.747419
44483.229706,47099.925984,41067.203671,40702.637435
40390.967897,45466.237456,44297.013508,48165.476692
48187.462987,42971.994841,39685.837152,43090.029697000005
40822.676718,39454.897868,40946.874234,38460.269948
39971.762102,43806.200418,41603.616545,41566.384632
44655.319139,42942.851087,47914.075624000005,45381.739451
42063.204499,43118.80511,39715.449707,37749.224224
41681.61702,41413.140372,43526.264603,43806.200418
40493.149329,40561.560616999996,40449.244709,36832.384877
43806.200418,46825.898518,39923.676507000004,40355.97381
43557.099796,42747.680245,43351.708364,45994.546793
42326.32842,42919.904062,37786.832228,37605.835177
39775.518053,39951.964616,42409.401813,41623.908457
55724.691379,45895.808174,46569.941659,52839.974718
45119.982204,48230.512329000005,43557.099796,43557.099796
41129.276131,38793.142683,42971.994841,42363.609925000004
42457.762895,43943.222446,40214.513222,41395.762649
41441.295796000006,38223.755014,42533.570396,41441.295796000006
46852.561583,41220.48756,44902.488945000005,46449.261615
44531.875331,45031.755366,39003.011961,37182.709735
41991.155493,45994.546793,40112.05513,40002.959849
40370.492072,42790.647182,39025.191491,39291.324683
41469.572639000005,43604.32532,39188.799462999996,39951.964616
40332.138335,41660.535554,40728.744804,42010.606315
39497.974707,42430.674375999995,39804.167085,39150.697744
40582.058956,38658.66774,45745.036896,40803.709008
42991.550123,40702.637435,42942.851087,45056.944449
39454.897868,41623.908457,41110.92551,41067.203671
60237.444009000006,46674.512328,41493.609497,41185.07788
36814.371686,39076.514612,41413.140372,36632.18713200001
40414.056267,41681.61702,41129.276131,36349.863668
42094.171146,40892.371135,38639.3609,41305.088705999995
40923.983452,38711.24207,45640.488479,37950.67434
42666.156321,42265.066551,38872.103228,41819.137773
36608.629103,40002.959849,39971.762102,39216.151977999994
37522.718577,44432.016745,38283.879142000005,37786.832228
43218.314011,39497.974707,40849.747419,38604.040118
44365.321805,40414.056267,36652.525674,41681.61702
39263.351316,39238.336821,42063.204499,42707.551562
44849.480605000004,36685.56285,45441.398148,51916.479324
42430.674375999995,38899.553056,44823.636564,42890.381412
40002.959849,40027.548133,42363.609925000004,39204.405973
41034.927822,40728.744804,40099.518007,39362.431086000004
39923.676507000004,42560.673738,40672.322335,39025.191491
39876.575165,43218.314011,38604.040118,38101.150974000004
42010.606315,39835.174952,44113.384782,41920.277891
38620.854865999994,43483.04439,37182.709735,35759.114826
43755.528727,39775.518053,34910.956183,36311.782111
38283.879142000005,44453.497633,45056.944449,37907.169668
40519.406025,40214.513222,40414.056267,41745.451858
40561.560616999996,41034.927822,37504.136215,39188.799462999996
52997.780827,47465.90807,40027.548133,44365.321805
52839.974718,42890.381412,42122.232327,40633.610939
40803.709008,42122.232327,38413.858835,37504.136215
42363.609925000004,41305.088705999995,43067.951864999995,35521.512126
37749.224224,38283.879142000005,43459.108263999995,41968.274026
40214.513222,43557.099796,41885.295938,39835.174952
43402.022029,43402.022029,40561.560616999996,38027.63465
38584.712961,42646.515199,43182.506021,37644.232329
40849.747419,43380.196230999994,38064.044399,42430.674375999995
44701.334333,42507.194957,37433.547889,36531.650875
40633.610939,43827.90861,43218.314011,37292.097042
41235.795808,41355.761599000005,36374.122804,40240.948405999996
33850.054417,37749.224224,39951.964616,43402.022029
38639.3609,45260.42733,38724.261566,37766.77241
37786.832228,40608.656091,40702.637435,39876.575165
39401.443382,37551.507036999996,41092.607298,36796.234177
41712.360667999994,42533.570396,40608.656091,38431.066299
37098.168664000004,38107.442477,41712.360667999994,37138.270575999995
41860.259844,41149.021797999994,41336.023576,41860.259844
37855.710999999996,37907.169668,41991.155493,43351.708364
37373.586233,40822.676718,41235.795808,40519.406025
49001.111948,44198.592482,38827.279248,38620.854865999994
42790.647182,40750.955589000005,40493.149329,39616.543122999996
39116.269123,41269.890615,37907.169668,37098.168664000004
39515.999848,35267.424242,39775.518053,43992.215414
37310.426934,41441.295796000006,32763.363052,28585.179537
40946.874234,41235.795808,43974.67778300001,37466.132086
44079.826413999996,41745.451858,41469.572639000005,38223.755014
37907.169668,44297.013508,38460.269948,39401.443382
37504.136215,37974.524874,40633.610939,43910.680258
37888.45463,39923.676507000004,37220.038130999994,38267.929203
42203.928065,37684.664956,37974.524874,40390.967897
38872.103228,39312.861322,43245.647531999995,37551.507036999996
41220.48756,42666.156321,38516.15616,38500.041356
36559.88935,40112.05513,41745.451858,41092.607298
38129.541068,37822.27087,38316.628826,42919.904062
36459.641797000004,38939.660173,40765.064983000004,43583.885165
46790.576578,38781.217883,44701.334333,45466.237456
38724.261566,39616.543122999996,36896.649321,37382.67559
40728.744804,34746.501225,39204.405973,40469.785673
37445.955692,44006.909241,39434.034415999995,35153.505259
41623.908457,41905.962647,37766.77241,38686.94388
43974.67778300001,40298.62926,37734.884429,39971.762102
39238.336821,40779.391861,39312.861322,39715.449707
38899.553056,40582.058956,41920.277891,41336.023576
38368.133339,42483.132645,38487.016831,40112.05513
41745.451858,41067.203671,40962.731923,42599.313801
39685.837152,40151.97143,39559.295833,40542.137249
39559.295833,44042.089889,38939.660173,39058.81718
40240.948405999996,41185.07788,35448.82234,37445.955692
38686.94388,37657.349751999995,36850.075824,38846.0588
33955.243244,42094.171146,33927.100655,36409.652145
38460.269948,41469.572639000005,37644.232329,40332.138335
39003.011961,38413.858835,41305.088705999995,38534.348459
36717.879299,38954.960807,35839.97966,37684.664956
39312.861322,43583.885165,35304.714532,33152.760138
40112.05513,41395.762649,41566.384632,42063.204499
38027.63465,36248.498141000004,40750.955589000005,37866.033441
39588.684274,37220.038130999994,37711.551576000005,40946.874234
38107.442477,39715.449707,40277.272326,42457.762895
43245.647531999995,43090.029697000005,38686.94388,40870.231718999996
35210.975624,38620.854865999994,39171.824621,42122.232327
39835.174952,40923.983452,35494.550539,37575.547986000005
39434.034415999995,34472.523107,44453.497633,43631.826899
40962.731923,38064.044399,37749.224224,35969.921762
37182.709735,39340.043932,33643.947262,35013.195565
39216.151977999994,36796.234177,39855.513402,39745.023526
40078.038435,38389.286702,36942.318424,35184.901117
38985.531397,38555.934152,38339.633188,39923.676507000004
42122.232327,39804.167085,41441.295796000006,37310.426934
39025.191491,39058.81718,43402.022029,42626.492861
38534.348459,41336.023576,40986.565329,35940.466613000004
40277.272326,43526.264603,34198.256948999995,33643.947262
38487.016831,38002.082851,36832.384877,41636.926243
33789.090000000004,35326.786769,37866.033441,38048.591852
37241.996045,35398.167724,36632.18713200001,44042.089889
40702.637435,42010.606315,33818.377012,35481.269241999995
44902.488945000005,40355.97381,36091.087502,36942.318424
36738.835934999996,38162.046011,33879.483206,36926.164527
37575.547986000005,37065.284075,41528.819595,39434.034415999995
38413.858835,36111.125207,40390.967897,37241.996045
41566.384632,40962.731923,35893.376387000004,36224.512264000005
46500.809817,39171.824621,38101.150974000004,40449.244709
37684.664956,37618.800113,40582.058956,43160.049145
41269.890615,38639.3609,36926.164527,38752.918905
38162.046011,32138.399196000002,44602.778952,40750.955589000005
36926.164527,41968.274026,35153.505259,38954.960807
33905.207345999996,39559.295833,36224.512264000005,38283.879142000005
38954.960807,37866.033441,35618.294795,39076.514612
42507.194957,42626.492861,35326.786769,35267.424242
37974.524874,38460.269948,41905.962647,39685.837152
36091.087502,37504.136215,34628.579343000005,38793.142683
37000.808398,41603.616545,34950.836183,38872.103228
39804.167085,39188.799462999996,37154.578763,40214.513222
38827.279248,37804.900275,44079.826413999996,44943.817738
37466.132086,35304.714532,38129.541068,43861.53368
41819.137773,37433.547889,37445.955692,39238.336821
39204.405973,37734.884429,38194.091266999996,38389.286702
38752.918905,39515.999848,34079.686277999994,37220.038130999994
37292.097042,40493.149329,39116.269123,42790.647182
35858.153183,36409.652145,40194.764113,40728.744804
35813.394659,38247.410326,37310.426934,36134.102559
39899.799558,37711.551576000005,40542.137249,43779.494387
41305.088705999995,40277.272326,34004.776368,40493.149329
41336.023576,32654.905429,46106.651254000004,40822.676718
39745.023526,38516.15616,40519.406025,37734.884429
39951.964616,38584.712961,42094.171146,35993.317859
38064.044399,35993.317859,35940.466613000004,38002.082851
38267.929203,38752.918905,36685.56285,36559.88935
36224.512264000005,35893.376387000004,39876.575165,38639.3609
36311.782111,36652.525674,36349.863668,40561.560616999996
37154.578763,35738.715924000004,37000.808398,40277.272326
38194.091266999996,44655.319139,35035.079545,34092.111621000004
39076.514612,40672.322335,35378.054633,34811.937189000004
36209.357414,38604.040118,36111.125207,35738.715924000004
35448.82234,36977.368238999996,39263.351316,39775.518053
38431.066299,37382.67559,41860.259844,33955.243244
37040.160064,36850.075824,31726.920639,31534.448126000003
36850.075824,44268.575332,32611.270268,31999.788367
39150.697744,40370.492072,35104.235629999996,35690.346191000004
37766.77241,38368.133339,34846.145105,41991.155493
38389.286702,40449.244709,36502.600755,38555.934152
41355.761599000005,35713.325304,38162.046011,40054.15049
34388.280817,36559.88935,35536.988879,40582.058956
41092.607298,40240.948405999996,39401.443382,38658.66774
40027.548133,37586.816728,40469.785673,34910.956183
34249.068749,39116.269123,39076.514612,39899.799558
39855.513402,40652.184914,31762.005485,34130.873059
36020.739992,39876.575165,38846.0588,38487.016831
36070.811061,39204.405973,32902.837656,34213.443392
37263.408012,41920.277891,36020.739992,31077.189072999998
35918.955777,39434.034415999995,34496.0515,32486.412999
35398.167724,35013.195565,39238.336821,39003.011961
37586.816728,36760.749722,37405.306832,37822.27087
33764.569212999995,38027.63465,34576.145675,36879.53803
33668.38254599999,29439.951871999998,35634.905997,35918.955777
38086.291616999995,39263.351316,36589.398687,37586.816728
33927.100655,36459.641797000004,43046.351846,36589.398687
34576.145675,36400.403416,37065.284075,41603.616545
37822.27087,38500.041356,33599.037237,32017.401877999997
34910.956183,35581.959496,36156.582125,35790.990467
40099.518007,36777.847614,41787.007403,41235.795808
37382.67559,36531.650875,35858.153183,37657.349751999995
35521.512126,37644.232329,37930.842095,37405.306832
39652.233634,33764.569212999995,44943.817738,46165.735453999994
37551.507036999996,39652.233634,37804.900275,40608.656091
34950.836183,34950.836183,34874.004105,33284.225813
33559.444344,35634.905997,35690.346191000004,34894.671177
38793.142683,36091.087502,41395.762649,41787.007403
34628.579343000005,39899.799558,37482.863342,34950.836183
48249.045855,35153.505259,37040.160064,45031.755366
50127.025851,41712.360667999994,34996.009041,37347.928795
34079.686277999994,34496.0515,37586.816728,38711.24207
37697.140081000005,34894.671177,44338.96875,38827.279248
35494.550539,38048.591852,34700.190067,33927.100655
35738.715924000004,37786.832228,35790.990467,35398.167724
34331.202181,35759.114826,39150.697744,36717.879299
41067.203671,33152.760138,39515.999848,36248.498141000004
38500.041356,42599.313801,39340.043932,38985.531397
35536.988879,38846.0588,35521.512126,38064.044399
9511.606410299999,6137.6031356,59511.247522000005,56348.830304999996
33835.021142,37263.408012,36531.650875,36760.749722
36111.125207,38431.066299,38500.041356,35326.786769
32081.279632,35139.041397,38899.553056,40078.038435
51252.981538,39025.191491,34025.274389,40370.492072
37734.884429,35673.534104,33905.207345999996,34678.273715
38711.24207,34779.847122,36459.641797000004,40414.056267
35184.901117,36738.835934999996,37855.710999999996,36652.525674
37657.349751999995,36349.863668,35993.317859,33211.555623
36942.318424,36608.629103,33326.216715,36777.847614
35237.566573000004,37310.426934,32870.271807,36280.376375
36409.652145,34800.72747,38048.591852,37711.551576000005
40608.656091,37111.277034,31816.599004,34025.274389
32161.728618,35184.901117,38793.142683,41110.92551
30928.846214,32315.936773,36717.879299,42828.818946
34453.495488,36589.398687,34249.068749,34800.72747
38939.660173,37292.097042,35813.394659,36020.739992
36180.694070000005,37154.578763,37551.507036999996,34368.586514
36280.376375,41528.819595,31434.191866,36374.122804
29665.203791999997,40870.231718999996,33500.476041,32902.837656
37618.800113,35557.409288,39454.897868,33764.569212999995
34811.937189000004,38267.929203,34418.619389,30543.791219
35304.714532,35969.921762,35557.409288,36111.125207
36632.18713200001,32081.279632,39652.233634,36091.087502
37644.232329,35839.97966,30896.887566999998,32292.907264
38516.15616,32780.97378,36134.102559,37065.284075
37138.270575999995,37605.835177,37347.928795,34700.190067
37482.863342,39150.697744,35713.325304,33310.175553
35940.466613000004,38487.016831,35210.975624,38584.712961
35104.235629999996,35423.662878999996,34811.937189000004,32597.010913
37433.547889,35237.566573000004,36400.403416,34310.933407
37804.900275,39362.431086000004,42386.351202000005,44113.384782
32746.970088000002,29694.940041,38431.066299,40099.518007
35326.786769,37182.709735,38658.66774,36156.582125
37950.67434,33259.485655000004,35918.955777,33668.38254599999
41528.819595,39003.011961,35481.269241999995,39515.999848
34746.501225,38985.531397,35139.041397,36608.629103
35790.990467,31156.378816,42919.904062,37373.586233
32918.940496,35279.704195,37241.996045,33559.444344
30591.511969000003,40390.967897,32547.024245999997,38247.410326
35581.959496,37697.140081000005,33835.021142,38413.858835
34213.443392,33850.054417,38027.63465,35618.294795
37220.038130999994,40078.038435,32428.107637999998,32698.667111
35153.505259,34418.619389,37522.718577,35858.153183
36652.525674,39216.151977999994,33086.269127,38339.633188
38223.755014,37347.928795,34130.873059,36209.357414
35481.269241999995,37138.270575999995,34368.586514,32138.399196000002
34198.256948999995,32983.123719,36777.847614,38368.133339
34923.544415,34167.884204,36280.376375,35066.341717
34025.274389,35813.394659,30851.317541999997,31393.209731
41493.609497,37766.77241,35581.959496,32946.201575
34403.77227,32227.230465,32081.279632,33359.424352
35557.409288,38724.261566,32065.286816,31848.760763
40870.231718999996,31410.707485,37657.349751999995,37433.547889
41636.926243,36896.649321,41007.725653,38107.442477
35279.704195,36926.164527,33789.090000000004,37040.160064
36156.582125,37855.710999999996,37684.664956,36685.56285
33310.175553,37466.132086,32854.842135,33416.028250999996
31959.908730999996,34641.288528,36662.796724,35210.975624
35423.662878999996,33086.269127,42215.502527,38162.046011
38048.591852,34291.465121,36796.234177,37930.842095
35955.798710999996,37373.586233,33617.906559999996,34268.412236
35618.294795,38129.541068,30195.804891999996,27797.078061
35378.054633,35865.826258,34972.522385000004,35087.532456
35865.826258,34453.495488,33737.652634,36662.796724
36134.102559,36832.384877,36608.629103,37154.578763
33500.476041,36814.371686,36180.694070000005,35536.988879
39171.824621,33955.243244,39616.543122999996,42991.550123
35634.905997,34353.825203,41355.761599000005,33905.207345999996
34418.619389,38827.279248,35955.798710999996,34388.280817
38846.0588,36134.102559,33764.569212999995,39652.233634
39340.043932,36180.694070000005,36814.371686,35104.235629999996
33985.890454,37575.547986000005,34746.501225,33633.974163
32272.408784,36374.122804,36248.498141000004,37000.808398
34167.884204,34213.443392,34291.465121,33013.252835
39291.324683,36039.77259,38389.286702,38516.15616
35893.376387000004,42765.483897,32983.123719,29656.686972000003
32717.659327,35955.798710999996,33709.82737,33375.692167999994
34353.825203,30000.219886,34894.671177,35865.826258
31974.680205,35104.235629999996,40370.492072,34605.611242
30526.756621999997,33310.175553,38711.24207,34874.004105
33126.015596,38339.633188,34116.952773,33184.009785
34548.261201,34910.956183,40054.15049,39855.513402
35759.114826,35481.269241999995,36070.811061,35279.704195
38555.934152,36209.357414,37822.27087,35893.376387000004
34894.671177,38534.348459,30348.887662,32870.271807
33879.483206,33184.009785,41269.890615,37697.140081000005
32611.270268,32243.962247,37138.270575999995,38129.541068
31174.176729,37930.842095,35184.901117,30377.535211
36896.649321,32698.667111,32967.042218,33500.476041
34779.847122,32161.728618,38555.934152,36977.368238999996
37930.842095,38316.628826,32632.329362,33441.843307999996
37111.277034,34130.873059,35346.371883,33259.485655000004
37605.835177,33668.38254599999,32196.384099,37804.900275
34472.523107,31609.615,37618.800113,36896.649321
39362.431086000004,32486.412999,38584.712961,34524.789208
32389.273946999998,36879.53803,31879.184454000002,32371.247858
34874.004105,33416.028250999996,32597.010913,33126.015596
32682.153223999998,32469.334488,35738.715924000004,34403.77227
29190.671152000003,31223.896763999997,27732.419942999997,30184.396169000003
35087.532456,36224.512264000005,38223.755014,33098.922505
37405.306832,35858.153183,30560.888119,33228.065385
34996.009041,45175.844957,32698.667111,37263.408012
32780.97378,35918.955777,28881.857192000003,31131.553982
35013.195565,34605.611242,37888.45463,34052.469365000004
34722.048905999996,34025.274389,37382.67559,39588.684274
31698.922985,33337.651854,34403.77227,32780.97378
31046.795552999996,37405.306832,32523.732444,31816.599004
41149.021797999994,34403.77227,37950.67434,36459.641797000004
38101.150974000004,30147.533147,38954.960807,40151.97143
31848.760763,34576.145675,31297.722326,32272.408784
34130.873059,38872.103228,34310.933407,35448.82234
30543.791219,32854.842135,34353.825203,35813.394659
38339.633188,37482.863342,36977.368238999996,39454.897868
31019.858831,36280.376375,32411.328999999998,31698.922985
38658.66774,32967.042218,40151.97143,35673.534104
38002.082851,36632.18713200001,34524.789208,32428.107637999998
36039.77259,37040.160064,31450.596539,32682.153223999998
33399.454797,33479.144416,34661.868163,34661.868163
34605.611242,32902.837656,35267.424242,31060.999076999997
31311.397433,28941.37521,31492.726760999998,32411.328999999998
35690.346191000004,37888.45463,34052.469365000004,35494.550539
34700.190067,36070.811061,33479.144416,33967.657695999995
33013.252835,34722.048905999996,32315.936773,33479.144416
35066.341717,30623.330194,40298.62926,37522.718577
31609.615,34628.579343000005,33228.065385,33709.82737
39616.543122999996,36020.739992,37466.132086,39116.269123
35673.534104,36717.879299,32717.659327,30498.964964000003
33633.974163,34524.789208,34678.273715,34418.619389
35839.97966,34846.145105,34800.72747,32814.7223
33375.692167999994,30316.773842999995,34388.280817,33599.037237
32428.107637999998,35690.346191000004,31370.422662999998,34846.145105
34052.469365000004,31667.063176000003,34548.261201,38086.291616999995
31762.005485,34249.068749,32486.412999,30896.887566999998
35713.325304,34310.933407,33052.725059000004,34746.501225
33533.913467,34388.280817,34641.288528,36814.371686
33709.82737,31726.920639,32017.401877999997,31492.726760999998
33518.460481,33599.037237,37575.547986000005,35423.662878999996
34310.933407,36502.600755,37098.168664000004,33326.216715
34524.789208,34268.412236,32814.7223,34722.048905999996
36662.796724,33326.216715,33559.444344,33879.483206
37711.551576000005,32092.768426000002,34453.495488,39171.824621
35035.079545,34972.522385000004,25596.073368,27977.546256999998
41603.616545,38194.091266999996,37292.097042,34996.009041
31434.191866,35536.988879,33416.028250999996,32213.376876000002
35993.317859,37000.808398,31102.029866999997,31516.498913
31786.414727999996,34368.586514,30683.435418999998,32196.384099
30795.577847999997,38086.291616999995,34779.847122,29470.107399
33617.906559999996,29228.937095,30725.555745999998,33693.375069
31869.616065,35940.466613000004,29259.151265,31959.908730999996
32854.842135,29100.519737000002,41034.927822,41220.48756
29206.464577,30962.178978,33967.657695999995,29593.154689
32371.247858,38101.150974000004,34092.111621000004,32227.230465
34846.145105,37098.168664000004,33259.485655000004,38781.217883
30256.790633000004,32065.286816,37605.835177,35237.566573000004
33284.225813,33013.252835,35969.921762,34923.544415
34004.776368,33927.100655,31869.616065,32632.329362
30132.775673999997,32870.271807,32450.508386,32503.390936
36248.498141000004,32682.153223999998,34268.412236,36850.075824
37065.284075,33818.377012,32918.940496,34116.952773
33098.922505,35210.975624,35087.532456,34079.686277999994
34641.288528,33228.065385,35423.662878999996,32065.286816
51004.387084,34004.776368,36559.88935,37618.800113
37866.033441,34923.544415,29163.080594,35139.041397
32469.334488,33375.692167999994,32389.273946999998,31260.739141
32243.962247,32428.107637999998,30162.864964999997,34576.145675
36760.749722,32327.993624000002,35865.826258,35346.371883
32597.010913,30184.396169000003,33013.252835,31203.664704000003
