wt_0min_1,wt_0min_2,env_0min_1,env_0min_2
73684.150269,70821.711125,65858.876548,65310.006161
81628.471261,78023.317797,75632.81603100001,67750.747248
24968.480934,25349.682527,92477.645205,75632.81603100001
68190.53501600001,72566.21436900001,69651.04044699999,65998.30624800001
63811.145258000004,54503.226668999996,45924.997365,83634.079985
36910.921862,42247.545161,76086.181319,85518.593621
87205.888006,85069.361311,75550.457043,83171.93423
24062.113115,27573.930967,107529.84775,73528.276851
74462.890136,69501.771683,62174.013874,66813.563106
68614.962315,66301.324414,56275.337123000005,60515.89531199999
61135.152118000005,70444.641626,56191.013962000005,58573.512754999996
85518.593621,80942.868631,68382.994278,68027.506481
65681.354995,69379.82271000001,57410.387649,67940.43809400001
79220.99376000001,72951.195536,58225.977082,54503.226668999996
37401.801643,35514.6657,64848.170744999996,62789.10978700001
68258.01881200001,62361.231667,51384.503412000005,76962.33763
67355.81161,63129.192555,51986.489096,59610.935534000004
61062.240585,83376.307684,54323.618507,75365.57156499999
65998.30624800001,68768.247364,66975.80068,62002.896198
65858.876548,63634.97891799999,63386.323451,62498.270945
71506.43929099999,75632.81603100001,72292.27417,65158.898010000004
86029.74755100001,77265.73809,70348.564109,78821.42725899999
71236.875856,74596.376911,60733.160679,71236.875856
87335.580957,89547.66482199999,77416.535566,74301.517269
35327.732483,45257.034159999996,75781.635624,63634.97891799999
68946.01265399999,71700.336434,62002.896198,66720.559991
63586.570099000004,61135.152118000005,53338.450515,53394.67099500001
77615.94657,70348.564109,74136.177777,62982.049827999996
7187.3450681,8379.1765105,63939.289385,29162.605996
66580.994938,68190.53501600001,67355.81161,69878.918044
76432.743,76086.181319,70231.618661,65858.876548
22206.41965,23052.713295999998,103321.805152,62432.681047000005
98906.021227,81792.428144,66580.994938,67100.72358800001
71384.580279,67100.72358800001,64471.779732,63129.192555
61900.302478,62498.270945,51172.117664000005,69651.04044699999
68382.994278,68685.642748,63811.145258000004,65681.354995
77416.535566,65998.30624800001,59831.342426999996,51327.826151
70928.854255,69771.083422,68946.01265399999,55836.386731
67940.43809400001,72003.400406,60841.484057,61581.681281000005
65592.191737,64562.168797,56970.566802999994,56925.108221999995
64743.949095,67582.45806599999,61062.240585,60841.484057
70444.641626,63386.323451,64562.168797,55414.307536
75632.81603100001,67940.43809400001,61243.191758999994,51660.1376
59676.679541000005,59342.32721599999,59898.026014,63710.350605
69878.918044,73528.276851,63291.236113,60324.161928
26310.358507999998,23290.205814,79672.275989,63291.236113
56466.587564,65945.54791400001,63586.570099000004,56116.95953000001
66301.324414,63513.354837,58536.235290000004,57410.387649
23568.509943,27205.553309,94235.523934,59502.004046
62090.474077000006,73243.701128,60515.89531199999,60733.160679
64006.97681099999,63586.570099000004,58664.401969,59176.36193200001
67582.45806599999,63939.289385,63710.350605,62287.016714000005
70556.859895,72450.432282,59342.32721599999,55888.549514
29693.017894999997,26806.36407,77119.031631,55147.867217000006
69771.083422,66720.559991,57781.858154,70107.383468
70044.200189,68614.962315,61581.681281000005,60060.907616000004
71062.686934,68258.01881200001,63071.134826,61532.682896000006
53066.14387000001,54736.499623,52260.170798,48863.234317
76086.181319,74462.890136,63129.192555,58872.326675
47963.981082,54293.18780199999,48643.582168,68461.580507
33692.074622,34216.553534,78973.640945,59342.32721599999
28707.796156999997,31632.2098,65592.191737,52118.831546
60733.160679,67238.437389,68614.962315,71506.43929099999
71831.322271,59676.679541000005,64253.311795999995,40139.701784
66813.563106,62789.10978700001,61300.275601999994,62612.949421000005
86200.041543,80700.043305,69501.771683,70821.711125
67466.579125,64901.080801000004,61824.127465000005,60943.821169999996
68685.642748,70231.618661,59772.63280400001,55243.68645
63710.350605,58804.216275,52889.72930299999,54646.409542
48127.9094,53517.820068,49731.123615000004,68382.994278
62920.145218000005,66975.80068,62287.016714000005,58093.667117
64650.103622999995,62002.896198,68258.01881200001,56275.337123000005
62736.359829999994,66580.994938,56116.95953000001,50705.0826
55836.386731,64743.949095,60427.85737,61757.00601
90337.061268,87335.580957,73066.867853,66860.920898
72812.67829,60943.821169999996,53860.314971,56191.013962000005
64174.326272,61824.127465000005,56427.283918999994,56530.454235
44110.809476,33521.951075000004,76432.743,59078.397667
72003.400406,65737.17471600001,65487.551769,55636.380423
62498.270945,61900.302478,54293.18780199999,62174.013874
73066.867853,65858.876548,56662.68079,49604.899243
56761.031510999994,68027.506481,56237.215657,67355.81161
65737.17471600001,65158.898010000004,58927.535496000004,59898.026014
59969.877257,59012.478779,56761.031510999994,41390.599203
62174.013874,64345.773112,58373.367854,60613.140574
64562.168797,64174.326272,59502.004046,57728.385065
58536.235290000004,58536.235290000004,46371.363706,63222.93287599999
59610.935534000004,62432.681047000005,55707.906640999994,56334.538762
71700.336434,65044.825593,64076.30037700001,57293.184623
49051.551026,54199.90452900001,58573.512754999996,52551.063989
62789.10978700001,64650.103622999995,57231.874081999995,52631.62619
62432.681047000005,68124.556169,56925.108221999995,52260.170798
58288.056283,60996.72945100001,51852.516,66975.80068
22691.749218,23919.422852,87683.97823400001,60996.72945100001
58804.216275,65681.354995,59078.397667,54870.22102700001
70348.564109,66398.629939,61135.152118000005,51915.895231
37932.513436,45603.303980000004,49051.551026,60260.502214
67238.437389,69092.610541,64345.773112,58373.367854
60943.821169999996,65487.551769,58162.911181999996,55052.395534999996
43166.299947,61243.191758999994,35236.473268999995,68685.642748
63634.97891799999,58225.977082,55243.68645,54125.782341
55636.380423,57231.874081999995,55836.386731,57781.858154
54369.41925399999,50217.595562,48127.9094,58162.911181999996
65487.551769,65310.006161,60996.72945100001,54928.257413
61243.191758999994,61062.240585,54369.41925399999,52691.995279
59433.104856000005,59176.36193200001,55322.572283999994,52995.189730000006
63129.192555,53273.594084000004,73243.701128,62736.359829999994
50473.693676,46815.436858,36626.066875000004,56427.283918999994
16497.600188,15111.872928,55147.867217000006,59772.63280400001
60112.340018999996,73894.02263699999,53066.14387000001,70556.859895
57382.474124,58373.367854,49688.348245,65592.191737
28124.502027,30705.791222,75212.991907,70231.618661
69092.610541,65592.191737,60112.340018999996,61824.127465000005
75550.457043,76236.622849,71831.322271,81119.695247
62361.231667,64848.170744999996,53933.703090999996,53517.820068
54928.257413,43891.843056,55414.307536,47932.481404
53394.67099500001,56466.587564,51660.1376,44263.699841
48967.886398999995,55147.867217000006,45314.181082,58225.977082
37773.506621,41018.170876000004,44088.821201,49429.282788
19436.595692,25777.353114,70821.711125,52805.270665000004
79559.168554,80147.65164899999,70444.641626,64743.949095
48078.357122,62287.016714000005,64901.080801000004,66398.629939
41427.177654,55508.924382,41723.835044,64650.103622999995
18385.190962,19365.969736,76962.33763,71700.336434
56530.454235,47309.794348,48544.93741,48127.9094
57652.911604999994,49177.244814,49397.072229,57231.874081999995
63939.289385,56427.283918999994,54503.226668999996,49237.079579
59012.478779,59772.63280400001,56530.454235,59012.478779
40756.231264999995,52260.170798,64174.326272,62090.474077000006
20920.235524,27043.772821,81628.471261,54965.534118999996
59342.32721599999,67750.747248,58804.216275,51522.939782
53786.191590999995,47890.151595999996,49013.270047,54369.41925399999
65369.158103999995,55943.51427,54572.866801000004,46928.980255
66398.629939,63875.12753400001,58288.056283,50439.005991
53718.318805999996,52889.72930299999,45193.448459,68124.556169
68124.556169,78973.640945,70675.339147,64471.779732
63291.236113,57781.858154,49810.996086,55583.66112799999
41315.485124,42606.226748,58039.578535,53860.314971
51012.088721,58093.667117,44728.782073,61450.551142
49325.270116,54436.586705999995,45484.927257999996,52035.70821
64253.311795999995,55707.906640999994,54965.534118999996,48715.037244
24468.22838,29273.367771,78188.439461,64345.773112
63875.12753400001,62612.949421000005,55788.25246999999,44782.089718999996
58664.401969,60060.907616000004,52551.063989,56606.453251000006
29196.536803000003,31268.302841999997,42633.529629,64403.078992999996
10664.9092139,9327.8823573,33876.883958,28408.683354999997
56849.15347,57728.385065,51063.390912999996,50771.201216
59831.342426999996,57591.090257,48078.357122,64076.30037700001
64901.080801000004,62920.145218000005,59277.403951,51012.088721
57591.090257,50439.005991,52995.189730000006,61300.275601999994
57231.874081999995,58927.535496000004,53980.320926,53933.703090999996
59176.36193200001,60515.89531199999,52499.089590999996,49397.072229
58093.667117,61711.083045,48047.198779,48047.198779
71876.159508,74959.162603,59676.679541000005,61135.152118000005
53236.828905999995,68946.01265399999,48507.619269,56054.50661900001
17606.477905,18071.760165,62789.10978700001,61243.191758999994
46535.227201999995,48694.200738,56466.587564,48694.200738
69501.771683,66860.920898,62612.949421000005,58927.535496000004
60613.140574,60613.140574,48436.351884,49731.123615000004
77265.73809,76612.09197,62736.359829999994,63939.289385
55943.51427,56334.538762,44702.37277,64174.326272
25777.353114,39065.089224,54125.782341,54736.499623
43339.325232999996,50705.0826,56054.50661900001,53980.320926
55707.906640999994,57496.297146000004,45710.580243,47626.303273
63222.93287599999,62174.013874,53602.289686,75550.457043
62002.896198,57918.673945,51012.088721,50167.62794
57293.184623,56054.50661900001,53674.98824399999,49051.551026
19352.178189,21615.342557,74301.517269,47030.569678
47167.045032,58747.58664000001,51232.446512,55322.572283999994
57968.968496,44263.699841,42766.371496,48643.582168
59898.026014,56970.566802999994,50801.998495,41315.485124
64076.30037700001,61300.275601999994,61757.00601,56237.215657
61532.682896000006,58573.512754999996,54436.586705999995,57382.474124
66860.920898,64076.30037700001,59012.478779,55508.924382
61581.681281000005,59610.935534000004,60613.140574,65945.54791400001
52189.002782,51327.826151,57079.113149000004,39711.610151
67100.72358800001,53602.289686,57918.673945,76432.743
45901.120483,48967.886398999995,43271.918678,38830.019734
50661.480686,49013.270047,43603.422360000004,56761.031510999994
66975.80068,72237.724552,64403.078992999996,64562.168797
15659.374549,18678.050070999998,60060.907616000004,72450.432282
20412.970518,20227.903982,91018.379921,50278.641659
29685.329064999998,32029.744687,48715.037244,50351.531967
29908.734366999997,34731.473195,59433.104856000005,62361.231667
62982.049827999996,57968.968496,50473.693676,51172.117664000005
43519.834381,42526.109769999995,42434.145723,35327.732483
55508.924382,57141.618727,53517.820068,47749.340782
50351.531967,55636.380423,45124.463919999995,43298.830700000006
52469.534094,60427.85737,52605.614591,45028.95219900001
54503.226668999996,57410.387649,48924.872632,53236.828905999995
53158.645021000004,51097.229054,41670.321623,59433.104856000005
59078.397667,54572.866801000004,54067.927998,59831.342426999996
55052.395534999996,61757.00601,52805.270665000004,53718.318805999996
58747.58664000001,49325.270116,47262.929603000004,52316.817637
42893.97923700001,56662.68079,49639.023045,52499.089590999996
56275.337123000005,58288.056283,53476.26594699999,57918.673945
57079.113149000004,56761.031510999994,51794.848826999994,48078.357122
62612.949421000005,56849.15347,57496.297146000004,49810.996086
56427.283918999994,52995.189730000006,52189.002782,53338.450515
13626.983468,15372.625255,66301.324414,52189.002782
57728.385065,60112.340018999996,49865.140021,53066.14387000001
50571.425686999995,51522.939782,46002.730101,43537.002833
63386.323451,58664.401969,55052.395534999996,45924.997365
21883.05106,26207.955776,62361.231667,55707.906640999994
