Uniprot	Prize
Q3ZCQ8-2	4.359950955055399
Q9NUA8	4.358095194528562
Q92598	4.35780235726193
Q3B726	4.356390075212491
Q8NHQ9	4.351721057667059
Q9BX63	4.336651394900033
P30041	4.330779335887333
O14523-2	4.327141428618748
P35527	4.322620531509591
Q9BXI6-2	4.291643769598326
Q5QJE6	4.28257889004813
Q15424-4	4.28257889004813
Q9H4L5	4.268528397887123
Q96A65	4.26356413977181
E7EQS8	4.242877228632035
Q8WXD9	4.240915686613576
A0A0A0MQU4	4.234698410576872
Q6P0Q8	4.234698410576872
E7EVB6	4.234698410576872
Q14676	4.23113973134856
Q14181	4.23017879174918
Q9Y508	4.22499426128267
Q8N201	4.2162447756185735
Q96C36	4.2162447756185735
O43395	4.19601499464193
Q9UJZ1	4.1877277378938365
Q00537-2	4.1877277378938365
F5H527	4.185703627936848
Q8N490-2	4.1841357324491915
M0R226	4.181451833234474
Q15813	4.181451833234474
Q6NZY4	4.166886103731355
Q9BZX2	4.166886103731355
Q6JBY9	4.166886103731355
O60869	4.166886103731355
O95696-2	4.161754834508846
Q96ST3	4.159910506641457
Q8IYL3	4.157483699259092
Q06945	4.145397671479358
Q15291	4.144302595074124
Q96SL8	4.142698855090924
Q7Z5K2-3	4.131629725224419
Q5T8P6	4.1280919711884
Q96A57-2	4.125348689204538
P39687	4.117968003072087
Q8NHM5	4.117703571288365
Q15390	4.116592831452102
O60264	4.11618090175234
J3KTL2	4.09073853278726
Q8WV93	4.0575342269896995
X6RAL5	4.0575342269896995
Q12846	4.052182588370095
Q96DC7-2	4.042864310392935
A0A0A0MT22	4.031717455398082
Q8N103	4.023447902733757
P54259	4.023447902733757
P78332	4.020750740795693
Q9P2B4	4.020750740795693
P43403	4.01643356194514
S4R347	4.01511568275069
Q7L273	4.011095491712906
Q16204	3.989226770201726
A0A0D9SF60	3.989226770201726
Q9BVA1	3.9825017136430128
Q06546	3.97471592528844
P05387	3.9724483361412988
Q13200	3.9712171718027838
Q9NPA5	3.964844816970994
Q9UGP4	3.9551119505263417
Q8NBX0	3.9493483275040817
P13807	3.9493483275040817
Q13123	3.9458694167304995
Q9BUR4	3.941564181743219
P07108-5	3.9329610861943807
O75391	3.931299289435132
Q16539-2	3.931299289435132
Q15366	3.9190086568381135
B0QYS7	3.9167895812996596
P06239-3	3.9167895812996596
P84243	3.9144788581576204
Q8N4V1-2	3.899616915927314
P48382	3.8917078110557464
Q9NTJ3	3.8917078110557464
Q96P11-2	3.8868243542408045
O75925-2	3.8804048927966464
P13645	3.8709645004551825
Q14657	3.8709645004551825
Q8TDJ6-3	3.869175047551993
P35626	3.862087307579938
F8W9L8	3.862087307579938
Q9UM11	3.854677654802729
Q9H3N1	3.8513245295985055
P62070-4	3.841568179205514
C9JA08	3.8408424264216166
Q8N2F6-2	3.8408424264216166
Q5H9R7	3.8408424264216166
Q9H0G5	3.8317754048606383
P62633-6	3.8287183253958355
P52943-2	3.8281598177825966
P04637	3.82622292429853
Q9Y3T9	3.8011331799414663
J3KNR0	3.798171874123655
Q9HCJ3	3.7971244576065373
Q9UBB4	3.7912069671458357
Q99704	3.772315105191165
A0A0A0MQS2	3.7535596828916873
Q7Z4G1-2	3.75012624161171
Q03252	3.7455984008034373
O14681	3.7350410526620133
A0A087WTW0	3.71407201855657
Q96G03	3.7134328176358573
Q5HY81	3.694355469308937
O43561	3.692453740822678
P25205-2	3.6907548696838406
Q9UKS6	3.6892942275741785
D4PHA4	3.6868694122697883
Q9BT25	3.672142606825267
Q92538-2	3.672142606825267
P31749	3.6702013934687816
Q96HY6	3.6548930525109045
Q9H7N4	3.643220868306447
Q6UB35	3.6344017463669682
Q9Y6D0	3.6344017463669682
E9PFI5	3.629814895372836
P55036	3.624446635373077
Q14141	3.6145039724171375
O00567	3.6114692973310523
P62877	3.610169075806049
Q9BRF8	3.6076195630795382
Q13523	3.597422682425874
A0A087WUT6	3.5903193439523844
P26639-2	3.5777956306715195
Q6NUK1	3.5645827347277566
P28290	3.5610019916476094
Q9NPF5	3.559701969840075
Q5QP82	3.552480009279792
Q8IWA0	3.5469214623437386
P10809	3.5403894083007152
Q9UI08-2	3.5360911729306457
Q96IF1	3.533424710165233
O60303	3.5304950552166083
Q9NYL2	3.4945679968603756
G1UD79	3.4793620239846494
P04049	3.473634437670463
Q96D05-2	3.46856547022038
Q69YN4	3.4627654529280876
Q96T49	3.451677702718596
J3QTA6	3.450485415697848
Q9C0C9	3.416566351913355
Q9Y4I1-3	3.4063998955775725
E7EV07	3.3956182031969853
Q13542	3.387216778562549
O75376-2	3.3836056194141317
P51397	3.376755849948991
Q96D71	3.375746245068707
O00570	3.372960261062583
Q9Y2I7	3.369315005574805
A0A1B0GTN9	3.358345584895659
Q9HD15	3.354093872700453
Q96QD9	3.354093872700453
Q15652	3.3534839535947083
Q7Z2E3	3.350032870247385
J3KQL8	3.3477110827764536
O15169	3.3412237879438167
Q9NQC3	3.3391757496512384
J3KR72	3.3344020616124928
Q2NL67	3.332545085531286
Q9NVA4	3.329528401516541
