0min_1,0min_2,0min_3,0min_4,5min_1,5min_2,5min_3
1141922.7167,1143342.3268,1161873.8874,1202939.1616,1202939.1616,1300696.6689,1267207.0084000002
1431021.1782,1419469.1952,1413981.4834,1341231.9778,1329575.3875,1205738.7388,1272398.1728
1324053.8774,1341231.9778,1334846.0661,1306587.7471,1243102.4962,1228771.077,1326519.4686
1351014.3285,1321371.8287999998,1312396.1550999999,1141922.7167,1198474.1156,1679881.2208,1149040.7345
1212456.5023,1243102.4962,1219212.0083,1312396.1550999999,1219212.0083,1271045.3292999999,1205738.7388
1249764.4023,1226428.8259,1198474.1156,812348.41897,1196403.2726,1263075.526,1278426.1971999998
1196403.2726,1260079.7654,1176828.0026,1337921.6971,1309852.7302,1351014.3285,1228771.077
1153494.7042999999,1163123.966,1181940.0407,1096539.0773,1205738.7388,1181940.0407,1196403.2726
1318835.9028999999,1332008.506,1294413.2756999999,1315108.9984,1292620.6444,1240460.1193,1226428.8259
1089970.7134,1133714.8363,1126304.3439,1216900.0931,1176828.0026,1264971.9668,1234147.1424
1260079.7654,1289799.8944,1269402.0484000002,1045882.45309,1189653.2666,1057025.59216,1298541.1354
1086390.5381999998,1114152.783,1109160.3188999998,1205738.7388,1181940.0407,1258457.399,1224064.2186
1271045.3292999999,1263075.526,1245305.0339,1247929.272,1337921.6971,1221401.8528999998,1431021.1782
1234147.1424,1272398.1728,1186076.009,1114152.783,1240460.1193,1269402.0484000002,1247929.272
1506774.9942,1447364.5796,1435017.8018999998,1105575.5602,1237210.4429,1305480.7015999998,1261541.3138000001
1386738.8704,1356812.0863,1385533.4668,1360882.8832,1264971.9668,1093159.1115,1165443.3220000002
1300696.6689,1287778.9135,1305480.7015999998,1050324.09058,1332008.506,1210783.3621,1221401.8528999998
1393976.3695,1411384.4454,1318835.9028999999,1187448.0278,1278426.1971999998,1109160.3188999998,1155098.2778999999
1326519.4686,1298541.1354,1271045.3292999999,1059134.67411,1316309.984,1247929.272,1273524.4893
1147652.8328,1191398.3833,1163123.966,1272398.1728,1212456.5023,1122317.7055,1300696.6689
1093159.1115,1155098.2778999999,1127826.3955,1126304.3439,1147652.8328,1403376.4454,1202939.1616
1150276.9561,1159535.3036,1129840.3586,1316309.984,1150276.9561,1184673.441,1253658.8645
1287778.9135,1278426.1971999998,1238926.1401,1263075.526,1200204.5216,1155098.2778999999,1216900.0931
1455649.4047,1399840.3347,1429767.599,1441249.9869,1364383.2046,1306587.7471,1151531.1871
1240460.1193,1261541.3138000001,1309852.7302,1131178.7825,1228771.077,1169948.6413,1249764.4023
1186076.009,1200204.5216,1247929.272,1431021.1782,1344915.1036,1141922.7167,1153494.7042999999
1138739.009,1150276.9561,1153494.7042999999,1176828.0026,1155098.2778999999,1318835.9028999999,1212456.5023
1167729.8547,1151531.1871,1111121.4806,911921.75547,1179026.6039,1294413.2756999999,1187448.0278
1133714.8363,1181940.0407,1228771.077,1081068.1716,1191398.3833,1131178.7825,1215176.5776999998
1219212.0083,1234147.1424,1179026.6039,1294413.2756999999,1230850.2772,1200204.5216,1156876.2924
1252119.7918,1219212.0083,1326519.4686,1326519.4686,1216900.0931,1104045.5907,1193915.8289
1038258.4418500001,1129840.3586,1150276.9561,1159535.3036,1289799.8944,1309852.7302,1232599.7457
1202939.1616,1196403.2726,1240460.1193,1150276.9561,1116485.7936,1202939.1616,1179026.6039
1156876.2924,1126304.3439,1191398.3833,1344915.1036,1285098.9379,1179026.6039,1127826.3955
1346962.869,1294413.2756999999,1344915.1036,1443001.9774,1334846.0661,723991.51388,1208333.9708
1232599.7457,1172411.8484999998,1216900.0931,1271045.3292999999,1187448.0278,1297091.7273,1147652.8328
1137347.2133,1147652.8328,1133714.8363,1181940.0407,1141922.7167,1289799.8944,1200204.5216
1435017.8018999998,1372646.9931,1261541.3138000001,1261541.3138000001,1294413.2756999999,1187448.0278,1146278.0808
1126304.3439,1141922.7167,1146278.0808,1021813.63117,1169948.6413,1216900.0931,1186076.009
1341231.9778,1326519.4686,1289799.8944,1174153.3355,1276682.5547,1252119.7918,1256079.4109999998
1096539.0773,1105575.5602,1123733.1807,1016492.87854,1172411.8484999998,1298541.1354,1161873.8874
1258457.399,1253658.8645,1206719.0213,1086390.5381999998,1215176.5776999998,1129840.3586,1123733.1807
1200204.5216,1215176.5776999998,1200204.5216,1230850.2772,1161873.8874,1226428.8259,1085043.3208
1169948.6413,1167729.8547,1151531.1871,1122317.7055,1119177.3837,1186076.009,1219212.0083
1111121.4806,1123733.1807,1138739.009,1146278.0808,1137347.2133,1156876.2924,1210783.3621
1343291.8878000001,1285098.9379,1193915.8289,1300696.6689,1208333.9708,1278426.1971999998,1238926.1401
1269402.0484000002,1258457.399,1243102.4962,1269402.0484000002,1186076.009,1167729.8547,1133714.8363
1018093.1680099999,1068215.8520199999,1116485.7936,1147652.8328,1126304.3439,1026214.6634600001,1159535.3036
1105575.5602,1119177.3837,1147652.8328,1206719.0213,1163123.966,1138739.009,1129840.3586
1116485.7936,1111121.4806,1159535.3036,1226428.8259,1184673.441,1133714.8363,1122317.7055
981220.6898,1018093.1680099999,1026214.6634600001,1044624.8723200001,1165443.3220000002,1256079.4109999998,1126304.3439
1376192.7587,1238926.1401,1212456.5023,1276682.5547,1210783.3621,1238926.1401,1206719.0213
1076845.1192,1101363.2197,1081068.1716,1196403.2726,1159535.3036,1176828.0026,1174153.3355
1001173.5238499999,1032928.8066700001,1072151.00219,1083050.5096,1085043.3208,1146278.0808,1141922.7167
1267207.0084000002,1312396.1550999999,1226428.8259,1253658.8645,1149040.7345,1091170.0238,1172411.8484999998
1024266.5430400001,1047909.1840599999,1068215.8520199999,1047909.1840599999,1097915.435,1151531.1871,1167729.8547
1031465.4706900001,1086390.5381999998,1055321.0139000001,1210783.3621,1109160.3188999998,1119177.3837,1093159.1115
1449678.8683,1334846.0661,1354950.2190999999,1138739.009,1127826.3955,1230850.2772,1114152.783
1032928.8066700001,1000461.51904,1041028.39607,1068215.8520199999,1122317.7055,1149040.7345,1184673.441
1088155.4586,1169948.6413,1119177.3837,1093159.1115,1068215.8520199999,1489150.9612,1078586.8253000001
1063414.7641999999,1146278.0808,1020294.42552,1153494.7042999999,1072151.00219,1215176.5776999998,1119177.3837
1104045.5907,1093159.1115,1074735.2561,1116485.7936,1135687.6309,1059134.67411,1176828.0026
1256079.4109999998,1280444.756,1172411.8484999998,1111121.4806,1146278.0808,1078586.8253000001,1169948.6413
1276682.5547,1271045.3292999999,1292620.6444,1305480.7015999998,1245305.0339,1126304.3439,1060490.88441
1127826.3955,1127826.3955,1083050.5096,1089970.7134,1129840.3586,1150276.9561,1096539.0773
998640.4788200001,1026214.6634600001,1039630.7354,1163123.966,1057025.59216,1191398.3833,1191398.3833
980291.45714,1045882.45309,1051821.21888,1137347.2133,1078586.8253000001,1096539.0773,1083050.5096
1028439.73301,1076845.1192,1057025.59216,1189653.2666,1138739.009,1147652.8328,1070595.23027
1261541.3138000001,1292620.6444,1253658.8645,968926.91882,1156876.2924,1045882.45309,1116485.7936
1109160.3188999998,1088155.4586,1093159.1115,1149040.7345,1076845.1192,1260079.7654,1181940.0407
1016492.87854,1078586.8253000001,1088155.4586,1060490.88441,1020294.42552,1097915.435,1138739.009
1245305.0339,1240460.1193,1169948.6413,1249764.4023,1174153.3355,1038258.4418500001,1068215.8520199999
1143342.3268,1135687.6309,1064932.32735,1212456.5023,1131178.7825,1088155.4586,1135687.6309
1165443.3220000002,1149040.7345,1156876.2924,1101363.2197,1021813.63117,1116485.7936,1150276.9561
1129840.3586,1089970.7134,1114152.783,1198474.1156,1105575.5602,1172411.8484999998,1131178.7825
1068215.8520199999,1081068.1716,1078586.8253000001,1193915.8289,1096539.0773,1127826.3955,1104045.5907
1289799.8944,1247929.272,1258457.399,1002419.2486200001,1101363.2197,1105575.5602,1105575.5602
1055321.0139000001,1072151.00219,1091170.0238,1151531.1871,1143342.3268,1055321.0139000001,1067040.6177400001
1039630.7354,1041028.39607,1085043.3208,942545.21942,1026214.6634600001,1081068.1716,1097915.435
1163123.966,1179026.6039,1184673.441,910258.75767,1042218.0817600001,988666.54265,1245305.0339
990849.11895,1020294.42552,1016492.87854,1088155.4586,1047909.1840599999,1076845.1192,1101363.2197
973941.3524,1014562.37368,996349.6685799999,1127826.3955,1091170.0238,1123733.1807,1111121.4806
996349.6685799999,1035237.86726,1060490.88441,1085043.3208,1044624.8723200001,1070595.23027,1086390.5381999998
1172411.8484999998,1176828.0026,1135687.6309,1219212.0083,1151531.1871,1111121.4806,1051821.21888
1003922.6449200001,1070595.23027,1014562.37368,1109160.3188999998,1051821.21888,1067040.6177400001,1076845.1192
1191398.3833,1212456.5023,1252119.7918,1221401.8528999998,1111121.4806,994486.84651,1032928.8066700001
1131178.7825,1153494.7042999999,1143342.3268,1243102.4962,1123733.1807,1035237.86726,1063414.7641999999
1021813.63117,1055321.0139000001,1101363.2197,866662.3187200001,1114152.783,1020294.42552,1031465.4706900001
968926.91882,1009563.78918,1059134.67411,1042218.0817600001,1055321.0139000001,1009563.78918,1089970.7134
1205738.7388,1187448.0278,1141922.7167,1238926.1401,1133714.8363,1072151.00219,1044624.8723200001
960895.84268,1007892.1739700001,971139.52191,1032928.8066700001,1039630.7354,1047909.1840599999,1057025.59216
1329575.3875,1232599.7457,1260079.7654,1006423.8853,1167729.8547,1003922.6449200001,1109160.3188999998
1067040.6177400001,1138739.009,1105575.5602,1074735.2561,1053565.01149,977269.6322000001,1074735.2561
948785.2124,939721.8166199999,998640.4788200001,1097915.435,1064932.32735,1051821.21888,1081068.1716
1045882.45309,1039630.7354,983360.4905300001,1020294.42552,1070595.23027,1044624.8723200001,1042218.0817600001
959647.81885,1001173.5238499999,1001173.5238499999,1167729.8547,1011583.68239,1053565.01149,1047909.1840599999
1243102.4962,1224064.2186,1196403.2726,1133714.8363,1086390.5381999998,952324.2591499999,1053565.01149
1114152.783,1156876.2924,1096539.0773,1155098.2778999999,1093159.1115,1029565.6601600001,1005316.7208100001
979090.7570900001,969835.9447100001,1038258.4418500001,1129840.3586,1041028.39607,968926.91882,1088155.4586
1020294.42552,1051821.21888,984537.79158,997728.0146199999,1045882.45309,1001173.5238499999,1072151.00219
977269.6322000001,964824.74966,992467.1008299999,1053565.01149,1002419.2486200001,1068215.8520199999,1026214.6634600001
957095.6751700001,1002419.2486200001,1011583.68239,879754.6801100001,1016492.87854,1036633.2900699999,1050324.09058
937438.8518999999,945022.16221,908231.29516,950140.68369,1038258.4418500001,1089970.7134,1055321.0139000001
1263075.526,1174153.3355,1285098.9379,1427136.4206,1081068.1716,853103.86613,1006423.8853
1042218.0817600001,994486.84651,1005316.7208100001,974762.7260299999,1028439.73301,1002419.2486200001,1038258.4418500001
1057025.59216,1057025.59216,1076845.1192,1031465.4706900001,1104045.5907,1024266.5430400001,1001173.5238499999
885076.7954500001,933231.4888799998,964824.74966,972480.48866,1000461.51904,1064932.32735,1039630.7354
974762.7260299999,962324.8458900001,960895.84268,971139.52191,983360.4905300001,1007892.1739700001,1045882.45309
1070595.23027,1109160.3188999998,1104045.5907,1161873.8874,1074735.2561,1042218.0817600001,997728.0146199999
963092.19811,979090.7570900001,977269.6322000001,893558.62293,1035237.86726,1050324.09058,1028439.73301
951474.53926,954708.0815300001,939721.8166199999,1001173.5238499999,1067040.6177400001,1153494.7042999999,1003922.6449200001
978116.4536499999,981220.6898,1018093.1680099999,1039630.7354,1032928.8066700001,1000461.51904,1059134.67411
925804.0260400001,948785.2124,963092.19811,1051821.21888,959647.81885,1005316.7208100001,1020294.42552
1041028.39607,1060490.88441,1032928.8066700001,1172411.8484999998,986633.1920399999,986633.1920399999,1064932.32735
1273524.4893,1252119.7918,1237210.4429,952324.2591499999,1083050.5096,1006423.8853,1024266.5430400001
958280.62519,978116.4536499999,928075.58464,998640.4788200001,988666.54265,1143342.3268,988666.54265
1000461.51904,990849.11895,1086390.5381999998,1072151.00219,1050324.09058,1083050.5096,1007892.1739700001
952324.2591499999,986633.1920399999,957095.6751700001,898411.58669,962324.8458900001,1086390.5381999998,1029565.6601600001
865374.32667,882726.59135,930736.5956,922536.13192,990849.11895,1039630.7354,1041028.39607
903289.0514499999,922536.13192,945022.16221,833704.2517200001,948785.2124,1018093.1680099999,1035237.86726
1238926.1401,1193915.8289,1167729.8547,1191398.3833,1088155.4586,1085043.3208,971139.52191
920480.8190199999,928075.58464,959647.81885,787947.37367,963092.19811,1031465.4706900001,1021813.63117
1007892.1739700001,1021813.63117,1036633.2900699999,1063414.7641999999,1063414.7641999999,958280.62519,966393.8973600001
954708.0815300001,996349.6685799999,1031465.4706900001,1000461.51904,994486.84651,950140.68369,996349.6685799999
1085043.3208,1067040.6177400001,1047909.1840599999,1057025.59216,1031465.4706900001,983360.4905300001,979090.7570900001
926528.9383500001,924180.6000399999,954708.0815300001,1064932.32735,978116.4536499999,998640.4788200001,1002419.2486200001
901932.60415,889582.7605399999,926528.9383500001,966393.8973600001,941306.68487,978116.4536499999,1036633.2900699999
1060490.88441,1074735.2561,1122317.7055,1169948.6413,1089970.7134,803461.57719,938960.4149600001
916532.32162,942545.21942,898411.58669,839352.2845300001,898411.58669,997728.0146199999,1014562.37368
939721.8166199999,951474.53926,981220.6898,1007892.1739700001,908231.29516,847247.8221000001,1018093.1680099999
1036633.2900699999,1031465.4706900001,1007892.1739700001,1078586.8253000001,984537.79158,1021813.63117,959647.81885
922536.13192,968926.91882,951474.53926,1041028.39607,973941.3524,992467.1008299999,978116.4536499999
1029565.6601600001,1024266.5430400001,1029565.6601600001,1018093.1680099999,972480.48866,889582.7605399999,1016492.87854
914160.43243,911921.75547,904465.8929,990849.11895,1006423.8853,1028439.73301,963092.19811
1155098.2778999999,1085043.3208,1089970.7134,1076845.1192,1060490.88441,925804.0260400001,910258.75767
864468.7860300001,913150.79962,952324.2591499999,1024266.5430400001,974762.7260299999,1063414.7641999999,951474.53926
971139.52191,960895.84268,966393.8973600001,1028439.73301,1005316.7208100001,967861.5386900001,986633.1920399999
1101363.2197,1042218.0817600001,1042218.0817600001,962324.8458900001,998640.4788200001,895825.1715299999,977269.6322000001
1064932.32735,1083050.5096,1050324.09058,1014562.37368,957095.6751700001,980291.45714,1000461.51904
997728.0146199999,997728.0146199999,986633.1920399999,1055321.0139000001,1029565.6601600001,913150.79962,941306.68487
1081068.1716,1059134.67411,1155098.2778999999,1252119.7918,937438.8518999999,708377.7992700001,981220.6898
933231.4888799998,957095.6751700001,882726.59135,1026214.6634600001,997728.0146199999,963092.19811,931694.5482300001
911921.75547,946653.0790799999,931694.5482300001,994486.84651,964824.74966,886716.6546599999,998640.4788200001
1051821.21888,1063414.7641999999,1063414.7641999999,1067040.6177400001,1014562.37368,945022.16221,920480.8190199999
853103.86613,878741.37979,875281.43508,1011583.68239,928075.58464,918517.06678,1009563.78918
966393.8973600001,998640.4788200001,950140.68369,977269.6322000001,967861.5386900001,984537.79158,1011583.68239
1053565.01149,1036633.2900699999,1053565.01149,960895.84268,977269.6322000001,1174153.3355,992467.1008299999
1059134.67411,1029565.6601600001,1044624.8723200001,1035237.86726,1024266.5430400001,969835.9447100001,933231.4888799998
840284.58145,875281.43508,895825.1715299999,861897.21239,914160.43243,996349.6685799999,968926.91882
919496.36849,916532.32162,914160.43243,881897.22196,954708.0815300001,1032928.8066700001,946653.0790799999
928075.58464,963092.19811,1002419.2486200001,979090.7570900001,968926.91882,877561.2089500001,972480.48866
890536.1092399999,905992.37931,935466.4063500001,983360.4905300001,1007892.1739700001,972480.48866,950140.68369
870885.05002,904465.8929,901932.60415,1005316.7208100001,951474.53926,935466.4063500001,957095.6751700001
841118.23539,835126.55654,895071.0332899999,980291.45714,971139.52191,962324.8458900001,994486.84651
845296.89494,858531.3603800001,886716.6546599999,905992.37931,950140.68369,1014562.37368,980291.45714
938960.4149600001,931694.5482300001,938960.4149600001,967861.5386900001,1018093.1680099999,937438.8518999999,969835.9447100001
828904.80982,863558.10612,859729.1548900001,946653.0790799999,910258.75767,981220.6898,937438.8518999999
1011583.68239,980291.45714,988666.54265,826765.61222,935466.4063500001,1016492.87854,926528.9383500001
1078586.8253000001,1038258.4418500001,1021813.63117,986633.1920399999,939721.8166199999,964824.74966,925804.0260400001
1005316.7208100001,967861.5386900001,1035237.86726,1240460.1193,945022.16221,903289.0514499999,919496.36849
1050324.09058,1064932.32735,997728.0146199999,1036633.2900699999,979090.7570900001,1074735.2561,876244.1430299999
930736.5956,971139.52191,844099.68374,875281.43508,770878.11041,1137347.2133,974762.7260299999
869333.50255,952324.2591499999,962324.8458900001,1029565.6601600001,969835.9447100001,973941.3524,930736.5956
941306.68487,973941.3524,979090.7570900001,846204.89024,905992.37931,919496.36849,973941.3524
1149040.7345,1097915.435,1045882.45309,1091170.0238,992467.1008299999,788617.84168,896976.74343
962324.8458900001,959647.81885,968926.91882,817371.7318,960895.84268,1011583.68239,942545.21942
872082.2440099999,879754.6801100001,920480.8190199999,957095.6751700001,925804.0260400001,954708.0815300001,911921.75547
1047909.1840599999,1044624.8723200001,958280.62519,889582.7605399999,888458.61569,1060490.88441,984537.79158
972480.48866,1003922.6449200001,1009563.78918,901932.60415,916532.32162,908231.29516,952324.2591499999
837693.45005,857150.74985,861897.21239,892087.7020400001,869333.50255,928075.58464,967861.5386900001
931694.5482300001,938960.4149600001,918517.06678,963092.19811,883873.89146,874455.0497300001,918517.06678
893558.62293,888458.61569,900804.08071,984537.79158,920480.8190199999,910258.75767,990849.11895
863558.10612,903289.0514499999,881897.22196,931694.5482300001,892087.7020400001,916532.32162,958280.62519
847247.8221000001,874455.0497300001,933231.4888799998,926528.9383500001,895825.1715299999,931694.5482300001,939721.8166199999
818431.20625,859729.1548900001,853103.86613,916532.32162,952324.2591499999,899921.35153,914160.43243
876244.1430299999,910258.75767,864468.7860300001,724763.69956,924180.6000399999,979090.7570900001,935466.4063500001
886716.6546599999,941306.68487,924180.6000399999,933231.4888799998,890536.1092399999,926528.9383500001,960895.84268
297980.81259,284435.83541,347441.52617,279707.96742,1003922.6449200001,1267207.0084000002,1686956.8002
857150.74985,833704.2517200001,850223.4459200001,939721.8166199999,877561.2089500001,905992.37931,962324.8458900001
874455.0497300001,868342.95025,913150.79962,895825.1715299999,938960.4149600001,938960.4149600001,900804.08071
833704.2517200001,865374.32667,868342.95025,835788.35832,875281.43508,990849.11895,903289.0514499999
882726.59135,872082.2440099999,919496.36849,904465.8929,899921.35153,866662.3187200001,924180.6000399999
1009563.78918,1011583.68239,967861.5386900001,1003922.6449200001,980291.45714,941306.68487,905992.37931
819480.8533,837693.45005,832363.24711,762416.37526,861897.21239,868342.95025,899921.35153
908231.29516,950140.68369,922536.13192,964824.74966,930736.5956,957095.6751700001,886716.6546599999
776086.46861,731252.84036,793078.1626299999,822376.39197,996349.6685799999,901932.60415,1091170.0238
830831.8067,793078.1626299999,807668.9879300001,849626.76228,885076.7954500001,920480.8190199999,948785.2124
1006423.8853,1053565.01149,910258.75767,920480.8190199999,886716.6546599999,1114152.783,816472.38631
839352.2845300001,886716.6546599999,885076.7954500001,928075.58464,879754.6801100001,933231.4888799998,879754.6801100001
850223.4459200001,899921.35153,903289.0514499999,973941.3524,903289.0514499999,951474.53926,835126.55654
964824.74966,937438.8518999999,946653.0790799999,770878.11041,911921.75547,879754.6801100001,907447.82019
828171.36524,829856.3048,847247.8221000001,818431.20625,858531.3603800001,895071.0332899999,904465.8929
759800.4040099999,780662.58491,746139.4028700001,837693.45005,866662.3187200001,946653.0790799999,945022.16221
855943.02171,853103.86613,829856.3048,903289.0514499999,918517.06678,924180.6000399999,954708.0815300001
1014562.37368,966393.8973600001,941306.68487,908231.29516,900804.08071,930736.5956,865374.32667
849626.76228,900804.08071,916532.32162,818794.01639,872082.2440099999,869333.50255,901932.60415
983360.4905300001,992467.1008299999,1070595.23027,1156876.2924,966393.8973600001,764678.25666,859729.1548900001
1123733.1807,1050324.09058,990849.11895,959647.81885,942545.21942,907447.82019,820290.45712
846204.89024,881897.22196,828171.36524,819480.8533,842349.3662699999,882726.59135,922536.13192
812348.41897,821797.2932399999,841118.23539,869333.50255,844099.68374,881897.22196,892087.7020400001
803461.57719,805743.10867,842349.3662699999,781944.01758,881897.22196,939721.8166199999,864468.7860300001
824677.70695,883873.89146,872082.2440099999,899921.35153,895071.0332899999,875281.43508,890536.1092399999
1122317.7055,1104045.5907,1067040.6177400001,1070595.23027,1009563.78918,900804.08071,882726.59135
950140.68369,972480.48866,948785.2124,992467.1008299999,878741.37979,922536.13192,858531.3603800001
858531.3603800001,861897.21239,818431.20625,900804.08071,896976.74343,960895.84268,872082.2440099999
802268.10202,825651.55872,849626.76228,859729.1548900001,829856.3048,870885.05002,888458.61569
816472.38631,812348.41897,818794.01639,877561.2089500001,854421.0819499999,914160.43243,855943.02171
835126.55654,826765.61222,816472.38631,782972.0164099999,860953.6627799999,858531.3603800001,895071.0332899999
992467.1008299999,983360.4905300001,1006423.8853,1009563.78918,958280.62519,849626.76228,883873.89146
866662.3187200001,958280.62519,883873.89146,835126.55654,797296.22493,818431.20625,908231.29516
848602.59904,876244.1430299999,810676.53126,841118.23539,808641.03267,959647.81885,823521.95256
900804.08071,898411.58669,907447.82019,919496.36849,907447.82019,890536.1092399999,893558.62293
895071.0332899999,907447.82019,876244.1430299999,913150.79962,845296.89494,825651.55872,913150.79962
707155.51513,749882.89128,772842.17885,935466.4063500001,1059134.67411,1654937.4299,885076.7954500001
946653.0790799999,892087.7020400001,889582.7605399999,930736.5956,931694.5482300001,942545.21942,877561.2089500001
913150.79962,935466.4063500001,892087.7020400001,958280.62519,864468.7860300001,904465.8929,898411.58669
904465.8929,919496.36849,899921.35153,937438.8518999999,901932.60415,854421.0819499999,866662.3187200001
832363.24711,819480.8533,877561.2089500001,925804.0260400001,882726.59135,857150.74985,839352.2845300001
896976.74343,896976.74343,890536.1092399999,896976.74343,922536.13192,851711.88266,824677.70695
1035237.86726,988666.54265,969835.9447100001,807668.9879300001,926528.9383500001,841118.23539,870885.05002
776926.074,803461.57719,837693.45005,858531.3603800001,840284.58145,828904.80982,881897.22196
988666.54265,984537.79158,1000461.51904,951474.53926,863558.10612,785794.47704,798324.37395
711865.22308,719613.2343,792081.6232200001,857150.74985,876244.1430299999,974762.7260299999,889582.7605399999
1002419.2486200001,977269.6322000001,942545.21942,863558.10612,913150.79962,855943.02171,928075.58464
784571.5329199999,832363.24711,732753.69331,776086.46861,802268.10202,911921.75547,854421.0819499999
868342.95025,851711.88266,869333.50255,813749.48945,825651.55872,971139.52191,819480.8533
967861.5386900001,1005316.7208100001,978116.4536499999,978116.4536499999,919496.36849,826765.61222,845296.89494
854421.0819499999,844099.68374,863558.10612,865374.32667,846204.89024,863558.10612,874455.0497300001
820290.45712,828171.36524,830831.8067,847247.8221000001,824677.70695,835126.55654,857150.74985
1135687.6309,1091170.0238,1097915.435,969835.9447100001,981220.6898,948785.2124,829856.3048
664933.99664,655155.4037499999,937438.8518999999,1165443.3220000002,1153494.7042999999,774763.35427,1137347.2133
898411.58669,920480.8190199999,1003922.6449200001,669719.20977,818431.20625,839352.2845300001,850223.4459200001
851711.88266,839352.2845300001,973941.3524,981220.6898,893558.62293,592553.3529399999,983360.4905300001
757817.71892,764678.25666,788617.84168,890536.1092399999,853103.86613,813749.48945,840284.58145
859729.1548900001,864468.7860300001,843272.32137,886716.6546599999,868342.95025,828171.36524,868342.95025
787947.37367,815582.2537700001,808641.03267,872082.2440099999,843272.32137,845296.89494,842349.3662699999
907447.82019,885076.7954500001,835788.35832,853103.86613,904465.8929,864468.7860300001,863558.10612
686212.47546,674201.80329,754575.58057,848602.59904,773761.64469,1479526.586,759800.4040099999
817371.7318,807668.9879300001,806646.78107,753317.82201,818794.01639,892087.7020400001,860953.6627799999
986633.1920399999,930736.5956,1024266.5430400001,988666.54265,1001173.5238499999,724763.69956,793078.1626299999
788617.84168,809680.5707,770878.11041,789852.6949,810676.53126,840284.58145,869333.50255
843272.32137,869333.50255,858531.3603800001,806646.78107,828171.36524,832363.24711,847247.8221000001
786592.2753999999,823521.95256,785794.47704,854421.0819499999,855943.02171,820290.45712,817371.7318
945022.16221,893558.62293,865374.32667,832363.24711,889582.7605399999,885076.7954500001,776086.46861
762416.37526,756898.00312,740122.17615,823521.95256,809680.5707,876244.1430299999,837693.45005
1237210.4429,1137347.2133,1137347.2133,1038258.4418500001,1036633.2900699999,746139.4028700001,846204.89024
755429.86578,772842.17885,823521.95256,816472.38631,796332.7865299999,843272.32137,832363.24711
729472.0491299999,770288.59541,755429.86578,820290.45712,835788.35832,829856.3048,875281.43508
829856.3048,828904.80982,817371.7318,709219.29327,813749.48945,842349.3662699999,835788.35832
805743.10867,850223.4459200001,833704.2517200001,722959.9003399999,833704.2517200001,796332.7865299999,830831.8067
724763.69956,773761.64469,804341.91391,803461.57719,806646.78107,824677.70695,810676.53126
861897.21239,830831.8067,879754.6801100001,883873.89146,812348.41897,848602.59904,809680.5707
822376.39197,840284.58145,840284.58145,851711.88266,800997.75278,808641.03267,849626.76228
883873.89146,846204.89024,888458.61569,800997.75278,789852.6949,819480.8533,895825.1715299999
737303.3559999999,747242.76781,728313.75286,770288.59541,820290.45712,872082.2440099999,828904.80982
804341.91391,797296.22493,768263.53028,703663.0939,819480.8533,844099.68374,844099.68374
782972.0164099999,768263.53028,787947.37367,824677.70695,804341.91391,793078.1626299999,826765.61222
860953.6627799999,791647.54441,747920.92099,924180.6000399999,849626.76228,721895.1965900001,841118.23539
710881.82224,740122.17615,776926.074,870885.05002,828904.80982,773761.64469,792081.6232200001
808641.03267,843272.32137,813749.48945,804341.91391,760875.50658,893558.62293,764678.25666
770878.11041,789852.6949,761525.51125,885076.7954500001,851711.88266,767244.31977,768263.53028
809680.5707,822376.39197,846204.89024,855943.02171,792081.6232200001,687179.03929,843272.32137
994486.84651,895825.1715299999,980291.45714,954708.0815300001,946653.0790799999,657128.12487,853103.86613
781944.01758,786592.2753999999,784571.5329199999,828904.80982,770288.59541,898411.58669,802268.10202
806646.78107,794082.3506400001,848602.59904,864468.7860300001,826765.61222,736274.72714,861897.21239
793078.1626299999,782972.0164099999,762416.37526,788617.84168,816472.38631,809680.5707,804341.91391
910258.75767,918517.06678,925804.0260400001,948785.2124,933231.4888799998,780662.58491,825651.55872
768263.53028,804341.91391,786592.2753999999,882726.59135,859729.1548900001,717756.3051,767244.31977
738928.98965,750831.39501,776086.46861,829856.3048,837693.45005,782972.0164099999,828171.36524
826765.61222,816472.38631,809680.5707,689254.1722500001,807668.9879300001,835788.35832,803461.57719
773761.64469,757817.71892,742004.0082599999,843272.32137,803461.57719,776086.46861,818431.20625
818794.01639,799163.7447800001,780662.58491,797296.22493,788617.84168,883873.89146,851711.88266
1097915.435,1016492.87854,1028439.73301,860953.6627799999,850223.4459200001,769080.6566999999,789852.6949
984537.79158,895071.0332899999,974762.7260299999,941306.68487,865374.32667,563392.7066800001,848602.59904
709219.29327,668804.64223,736274.72714,844099.68374,805743.10867,807668.9879300001,822376.39197
747920.92099,741147.47341,773761.64469,907447.82019,754575.58057,794082.3506400001,794082.3506400001
763862.18289,770878.11041,763862.18289,802268.10202,786592.2753999999,800997.75278,818794.01639
734563.63289,746139.4028700001,751890.0697700001,779683.68715,780662.58491,765821.59529,805743.10867
823521.95256,781944.01758,800997.75278,759800.4040099999,795202.0017799999,806646.78107,778195.84228
750831.39501,758848.31729,747242.76781,715364.51428,798324.37395,792081.6232200001,782972.0164099999
700563.78976,696128.3150899999,726390.4125900001,785794.47704,764678.25666,812348.41897,795202.0017799999
905992.37931,890536.1092399999,893558.62293,918517.06678,839352.2845300001,797296.22493,791647.54441
