0min_1,0min_2,60min_1,60min_2
155268.88495,154077.33735,146499.761275,146447.77765
159850.239725,155791.495925,144160.48625000002,142882.08380000002
159256.935075,150546.633775,145667.876,146333.94759999998
154007.990875,153768.980025,150994.884875,143365.105425
156351.29940000002,154296.48905,150336.61425,139250.469175
167145.308875,139250.469175,153131.7476,140150.3383
146095.8914,144637.9367,149505.587225,163076.9225
152651.32035,150048.355575,151090.483625,146669.06395
131140.150075,137261.88795,167145.308875,164637.210575
151852.280425,152651.32035,152348.84695,140312.612475
153768.980025,140650.82985,137499.804075,169823.137475
156451.450775,151995.321425,142126.11905,144552.68445
150336.61425,153446.727825,151515.032525,140650.82985
147695.632875,150448.09954999998,148728.187275,149406.94437500002
151515.032525,150286.730925,159616.259025,134614.172525
148826.1607,152990.0216,150751.04379999998,142728.79175
158072.89179999998,150994.884875,146669.06395,137043.879425
148901.936775,158072.89179999998,140650.82985,145285.406025
146499.761275,155956.264525,145240.133025,144088.2171
150839.22944999998,149979.559325,149349.7188,141352.43617499998
137499.804075,144160.48625000002,152246.5055,160144.1264
133713.40475,146499.761275,156351.29940000002,157391.0962
144933.61545,143213.485675,133652.342725,172954.2022
147170.71687499998,158717.085375,140492.798025,143935.949425
159068.393225,144393.099925,108524.909625,179443.81335
147546.365,149349.7188,146570.3239,146866.2323
138987.656175,134486.281825,135788.95352500002,183861.392925
149692.48355,156665.105975,142882.08380000002,139684.4488
142574.065425,146866.2323,153446.727825,147454.45475
150048.355575,144088.2171,155056.29445,140054.50875
141314.9639,147981.2598,152990.0216,147695.632875
133568.934925,152762.50075,152762.50075,149505.587225
151995.321425,143823.31939999998,143118.358675,149091.52832500002
166820.1439,159616.259025,133568.934925,124012.37195
161148.513775,145797.2763,140150.3383,139114.51287500001
151408.1077,150165.89745,147695.632875,136265.511325
143452.703875,144552.68445,150546.633775,147546.365
140546.290425,153131.7476,138660.3156,155190.44372500002
146866.2323,140955.68935,133968.3448,166820.1439
145121.604825,159068.393225,140312.612475,138881.471975
146669.06395,142882.08380000002,151739.8537,142530.391875
140492.798025,151090.483625,148826.1607,142307.862275
142126.11905,138660.3156,154296.48905,147325.24599999998
144445.251325,148728.187275,147454.45475,140099.709325
149901.301875,146669.06395,149091.52832500002,136028.86424999998
149406.94437500002,150839.22944999998,143823.31939999998,137367.3437
151090.483625,142574.065425,131968.83335,156214.15714999998
140312.612475,154035.20395,145797.2763,140765.72485
154035.20395,141352.43617499998,151408.1077,133568.934925
145797.2763,151739.8537,140224.15895,142574.065425
141352.43617499998,152348.84695,126748.407125,161493.98525
141718.11025,147546.365,154077.33735,136370.81089999998
152560.43642500002,148184.08037500002,134817.69215,143452.703875
156097.197025,143935.949425,142530.391875,134719.02155
150994.884875,142126.11905,151852.280425,132758.11587500002
148728.187275,159850.239725,133849.2328,132804.87524999998
137367.3437,140492.798025,148988.038,149979.559325
140224.15895,147695.632875,146095.8914,139320.219275
144760.121025,144933.61545,121744.9025,164946.77985
159616.259025,143118.358675,118559.769525,151327.107925
140054.50875,148988.038,137261.88795,146958.54395000002
137762.19785,142307.862275,148184.08037500002,144445.251325
143935.949425,141053.53985,119489.432875,171619.795175
153446.727825,136961.81185,132804.87524999998,146570.3239
124895.773775,142242.38335,156214.15714999998,149255.126225
149349.7188,146447.77765,142728.79175,132492.610225
126367.08347499999,130520.317975,172631.1433,141617.9492
147504.446875,142952.5115,148901.936775,129417.1002
121031.0794,139377.33620000002,164242.508625,143521.992975
134614.172525,139064.330725,137367.3437,158717.085375
131546.674925,131747.40812500002,160067.91765,145240.133025
149505.587225,149091.52832500002,141123.947,127421.750975
142882.08380000002,148901.936775,139902.73365,135842.30315
150165.89745,157214.63825,138881.471975,119155.0601
161493.98525,130042.51865,163548.15540000002,109740.8655
148988.038,148381.9231,133320.2052,135665.7255
135060.08085,147454.45475,137762.19785,147504.446875
141053.53985,146958.54395000002,141352.43617499998,135385.92027499998
141123.947,140546.290425,138987.656175,143823.31939999998
143626.33380000002,135536.006275,144445.251325,140492.798025
154077.33735,145667.876,133908.296825,129189.78562499999
140955.68935,147325.24599999998,147504.446875,127676.0442
144393.099925,119449.615025,155791.495925,144160.48625000002
127676.0442,134239.040375,150448.09954999998,151995.321425
146447.77765,133908.296825,121224.45569999999,165371.38014999998
138471.25002500002,143626.33380000002,139114.51287500001,140546.290425
136807.3586,138389.743875,143452.703875,140955.68935
150286.730925,139153.646675,136028.86424999998,133652.342725
80268.4843725,78072.6196025,212932.469225,195554.561375
139377.33620000002,140099.709325,141977.330625,137201.32855
146333.94759999998,143365.105425,132251.77742499998,136175.326275
143118.358675,137552.704275,142361.38045,133791.394
139250.469175,145121.604825,139320.219275,134775.27365000002
135923.33832500002,135385.92027499998,145121.604825,141314.9639
138801.429575,142361.38045,140381.391425,135923.33832500002
149979.559325,135665.7255,129302.1374,141053.53985
132955.291925,138881.471975,122561.080925,161985.68894999998
139488.59925,140381.391425,141202.95679999999,132955.291925
141617.9492,132991.109075,134921.831475,145797.2763
121606.926175,125739.4636,137960.257325,172430.77225
124012.37195,120557.898225,154444.6489,155905.101925
138881.471975,139114.51287500001,135060.08085,138801.429575
140650.82985,141314.9639,139684.4488,131593.90735
128959.427,131026.488675,141053.53985,150751.04379999998
145667.876,144760.121025,134486.281825,124997.934275
143521.992975,144445.251325,132492.610225,128897.561575
142307.862275,137107.6948,134061.458925,135276.909075
135385.92027499998,139684.4488,140765.72485,133156.81725
136370.81089999998,136664.947125,141617.9492,133713.40475
142728.79175,146095.8914,134420.99945,125820.962025
133968.3448,134187.04325,141718.11025,139488.59925
140765.72485,142728.79175,129807.377425,135140.68165
130042.51865,137043.879425,144393.099925,136664.947125
132251.77742499998,136028.86424999998,141314.9639,137960.257325
147454.45475,131140.150075,144088.2171,125510.54522500001
136664.947125,139320.219275,140054.50875,131699.434775
127421.750975,120203.19475,147823.08335,152560.43642500002
144088.2171,140150.3383,129940.577525,131968.83335
33067.41141,31466.738535,245042.965875,247437.1428
134775.27365000002,137499.804075,147883.558225,122662.38505
144637.9367,140054.50875,130042.51865,128799.289
147325.24599999998,139902.73365,131546.674925,124489.8216
131968.83335,129807.377425,117919.13405,167980.555175
134921.831475,138198.62987499998,134719.02155,134061.458925
131226.129275,133451.7443,126240.402275,151683.85535
131593.90735,153619.126475,134187.04325,121744.9025
122369.140075,125199.51027500001,157077.107375,139064.330725
133156.81725,135276.909075,136535.541325,138198.62987499998
122118.6545,118385.9049,158853.730325,143626.33380000002
144552.68445,149901.301875,126167.61319999999,118385.9049
129598.95035,134817.69215,134775.27365000002,141718.11025
135788.95352500002,121823.557175,153768.980025,129526.25195
134486.281825,133156.81725,135276.909075,138471.25002500002
131026.488675,141123.947,137107.6948,131546.674925
142242.38335,135788.95352500002,132955.291925,128136.9535
128529.0133,136175.326275,137043.879425,137552.704275
138389.743875,145285.406025,130873.20790000001,123189.09035
139114.51287500001,137762.19785,134614.172525,125438.5671
149091.52832500002,137367.3437,127421.750975,120807.1308
139684.4488,138987.656175,121879.734875,135060.08085
133320.2052,141977.330625,133713.40475,126980.413
139902.73365,146333.94759999998,122880.084825,127022.16735
137960.257325,143521.992975,129417.1002,124657.44075000001
137261.88795,138471.25002500002,130319.773425,128567.95952500001
136028.86424999998,122433.3128,138801.429575,139377.33620000002
138660.3156,133791.394,128488.48019999999,134486.281825
139320.219275,130758.21665,137201.32855,128488.48019999999
134187.04325,136535.541325,131026.488675,131747.40812500002
148381.9231,167462.20915,113195.306,101032.9324725
136535.541325,141617.9492,125820.962025,128959.427
133451.7443,137874.429175,138471.25002500002,121277.90895
141828.842275,135060.08085,128959.427,126140.913175
131419.41705,128799.289,142242.38335,129807.377425
121405.982475,124314.9164,154035.20395,132595.7554
137874.429175,142530.391875,127874.641525,121823.557175
142361.38045,141202.95679999999,128012.38467500001,117753.270425
127210.195925,140312.612475,139377.33620000002,123646.7983
135842.30315,132378.67975,119031.85815,143213.485675
142530.391875,128842.260175,130149.231375,128529.0133
125739.4636,128897.561575,140546.290425,135788.95352500002
145285.406025,127104.187625,118809.88227500001,137499.804075
137201.32855,122803.97,136265.511325,133968.3448
127346.49485,126498.921975,138389.743875,137762.19785
122662.38505,128029.03525,143935.949425,134315.225675
134061.458925,134420.99945,131593.90735,128012.38467500001
131699.434775,134315.225675,133156.81725,127874.641525
139064.330725,141718.11025,126140.913175,118448.50625
137552.704275,137960.257325,124690.3041,125141.84485
140381.391425,140765.72485,123138.562375,121031.0794
132804.87524999998,133968.3448,134315.225675,125199.51027500001
140150.3383,137201.32855,128842.260175,116663.251625
125593.65735,121277.90895,127804.533,152246.5055
141977.330625,132492.610225,128029.03525,121469.007625
130319.773425,135842.30315,126939.7638,130149.231375
133908.296825,140224.15895,126621.54465,121606.926175
130520.317975,134719.02155,128799.289,129302.1374
134420.99945,134921.831475,130520.317975,122880.084825
136175.326275,132804.87524999998,130758.21665,123338.401675
128488.48019999999,131419.41705,128567.95952500001,134187.04325
113195.306,120948.4272,149901.301875,139153.646675
126980.413,133320.2052,130449.391525,132378.67975
128136.9535,127676.0442,128136.9535,137107.6948
139153.646675,125359.875575,128636.250325,127804.533
140099.709325,129102.300525,128529.0133,122561.080925
129102.300525,132068.2855,127676.0442,132251.77742499998
129857.807425,130449.391525,136807.3586,124690.3041
118448.50625,133081.68930000003,141828.842275,128250.423775
132758.11587500002,133849.2328,124997.934275,127760.175625
129302.1374,129417.1002,132991.109075,127494.86319999999
125359.875575,129598.95035,139153.646675,126748.407125
122561.080925,121155.960475,108295.76995,171036.623925
130449.391525,132595.7554,116075.3465,138660.3156
121744.9025,128636.250325,127066.671075,141202.95679999999
131747.40812500002,132758.11587500002,125960.80189999999,126367.08347499999
130149.231375,134061.458925,129025.46137500001,122054.15169999999
129417.1002,129189.78562499999,133451.7443,123973.73425
132991.109075,132955.291925,124162.55395,125739.4636
123280.922825,128250.423775,137552.704275,126240.402275
111127.724575,129025.46137500001,142574.065425,133451.7443
137043.879425,133652.342725,122206.979125,120523.485625
124657.44075000001,128529.0133,132068.2855,129598.95035
125141.84485,124762.7411,133081.68930000003,131226.129275
129526.25195,120491.65355,133791.394,129025.46137500001
122433.3128,129857.807425,138198.62987499998,123506.3988
137107.6948,131593.90735,123280.922825,119092.1473
128799.289,127066.671075,131419.41705,123280.922825
122054.15169999999,126980.413,136961.81185,125960.80189999999
135140.68165,124895.773775,122803.97,128029.03525
127066.671075,127210.195925,129857.807425,126167.61319999999
123440.65512499999,126240.402275,127346.49485,133320.2052
128567.95952500001,131699.434775,104288.9662,144393.099925
134239.040375,136370.81089999998,118947.464175,117524.141425
133081.68930000003,123793.22630000001,129526.25195,122321.89555
134315.225675,126167.61319999999,122321.89555,125871.847475
132068.2855,133568.934925,120903.435475,120491.65355
126140.913175,124401.4921,123879.43027499999,134420.99945
123506.3988,129526.25195,118257.3481,137874.429175
132492.610225,127022.16735,128897.561575,117154.45025
118635.61885,111592.039875,144760.121025,134239.040375
132378.67975,128567.95952500001,124489.8216,120557.898225
63236.389705,63221.094339999996,185109.5447,203958.24135000003
116774.447375,119718.855675,124895.773775,147170.71687499998
125199.51027500001,132251.77742499998,124762.7411,125359.875575
125960.80189999999,130873.20790000001,126015.73355,124895.773775
136961.81185,136807.3586,127022.16735,103584.17782499999
129666.651975,126621.54465,121155.960475,128636.250325
120203.19475,118559.769525,140099.709325,129102.300525
133652.342725,127421.750975,113873.8777,130449.391525
128897.561575,124690.3041,131699.434775,117919.13405
120378.580325,121224.45569999999,114337.07595,150448.09954999998
135665.7255,121031.0794,123506.3988,123793.22630000001
136265.511325,135140.68165,113391.75955,118257.3481
132595.7554,131968.83335,123646.7983,114730.435075
118257.3481,115095.78575,136664.947125,136535.541325
135276.909075,129302.1374,121950.06545,116342.13855
121469.007625,127760.175625,123111.496375,131419.41705
122803.97,123041.22925,139064.330725,118142.042475
124690.3041,127804.533,125739.4636,123879.43027499999
133791.394,114122.76694999999,135842.30315,118314.57335
129189.78562499999,125438.5671,121031.0794,125593.65735
123879.43027499999,119155.0601,132758.11587500002,126498.921975
122880.084825,136265.511325,124401.4921,115706.81692499999
128250.423775,123646.7983,136370.81089999998,112733.788175
127760.175625,124997.934275,124012.37195,123138.562375
120807.1308,125960.80189999999,129666.651975,122803.97
127874.641525,126015.73355,125871.847475,118947.464175
135536.006275,127494.86319999999,116556.320625,117671.34645
119198.8771,128488.48019999999,104503.5805,147823.08335
133849.2328,125141.84485,112312.774575,126939.7638
127804.533,129940.577525,125306.44344999999,114904.8609
124162.55395,126367.08347499999,127104.187625,119859.651825
129940.577525,109026.79642500001,122054.15169999999,136961.81185
125510.54522500001,128012.38467500001,129189.78562499999,114122.76694999999
119718.855675,118947.464175,129102.300525,130520.317975
116884.3797,115915.302425,136175.326275,129940.577525
118559.769525,125306.44344999999,126367.08347499999,127104.187625
124762.7411,125820.962025,118635.61885,127346.49485
123111.496375,134775.27365000002,109962.192875,127066.671075
119552.1316,123189.09035,131140.150075,121879.734875
121224.45569999999,122206.979125,121469.007625,132068.2855
123138.562375,123338.401675,125199.51027500001,122369.140075
125306.44344999999,123138.562375,123338.401675,121405.982475
117671.34645,126939.7638,125359.875575,123440.65512499999
118974.1451,117414.5473,135923.33832500002,120690.0138
124997.934275,129666.651975,125593.65735,111891.93985
125820.962025,115706.81692499999,131226.129275,118738.645375
123793.22630000001,128136.9535,127210.195925,111127.724575
129807.377425,126140.913175,115652.826225,116025.7948
123646.7983,124657.44075000001,124657.44075000001,115811.86315
126748.407125,120307.5324,120378.580325,122118.6545
111400.5165,124489.8216,135385.92027499998,118809.88227500001
126015.73355,120690.0138,120203.19475,122206.979125
121950.06545,122561.080925,118142.042475,126621.54465
123973.73425,119904.5955,122369.140075,121528.374225
119774.296625,123280.922825,123749.71715,119774.296625
123041.22925,123879.43027499999,122118.6545,117320.656125
102190.1252025,108629.3256,125141.84485,154728.226025
126939.7638,119031.85815,118385.9049,122165.207525
70470.2875275,70310.075415,170099.866125,181543.93072499998
121528.374225,117154.45025,106898.18895,140381.391425
117320.656125,121950.06545,129598.95035,116204.18702499999
117625.38055,120048.35855,117671.34645,130758.21665
118947.464175,118448.50625,117625.38055,130042.51865
127104.187625,122118.6545,103503.32190000001,130873.20790000001
130873.20790000001,131226.129275,114778.03095,104882.64925
122206.979125,123440.65512499999,117320.656125,120161.28725
125438.5671,127874.641525,114437.493875,115095.78575
125871.847475,133713.40475,116025.7948,107196.9284
119859.651825,120378.580325,120948.4272,121224.45569999999
128029.03525,119774.296625,118853.47635,114600.566675
120161.28725,120161.28725,122433.3128,118635.61885
123189.09035,130149.231375,116663.251625,111002.39167499999
126621.54465,128959.427,117524.141425,107357.58575
124401.4921,122054.15169999999,123189.09035,111400.5165
117936.8094,116774.447375,122662.38505,124162.55395
128636.250325,130319.773425,114730.435075,105941.51585
121155.960475,124065.019,117096.290375,117625.38055
122321.89555,123111.496375,122165.207525,112801.357575
128012.38467500001,121469.007625,118019.42175000001,112950.257575
116273.010975,122880.084825,121528.374225,119904.5955
123749.71715,113391.75955,113960.222875,129666.651975
119031.85815,117625.38055,119859.651825,123749.71715
127494.86319999999,125593.65735,114231.842,110432.7763
124065.019,118809.88227500001,115706.81692499999,119718.855675
127022.16735,106231.719125,125510.54522500001,119198.8771
126167.61319999999,120523.485625,120557.898225,110801.495875
128842.260175,131546.674925,108049.439725,107339.783075
113763.9464,125510.54522500001,127494.86319999999,109553.15942499999
121277.90895,113034.54242499999,107357.58575,134817.69215
120523.485625,123973.73425,105847.481875,125306.44344999999
117096.290375,115346.408375,127760.175625,116075.3465
117186.156275,122165.207525,121823.557175,115346.408375
117753.270425,115046.880475,110172.7252,132991.109075
116556.320625,117186.156275,131747.40812500002,109200.3953
118809.88227500001,118257.3481,121405.982475,115915.302425
87707.186015,83873.72548749999,147170.71687499998,161006.45004999998
110801.495875,123506.3988,121277.90895,118853.47635
116994.31065,121744.9025,119904.5955,115223.925875
116204.18702499999,109243.2473,99837.2679675,148988.038
117154.45025,117865.792725,116204.18702499999,121155.960475
117414.5473,118853.47635,123041.22925,112312.774575
25732.6189575,25642.9535575,231522.37255,199016.5022
123338.401675,118738.645375,115346.408375,113097.3821
120903.435475,117524.141425,116774.447375,114575.899525
121823.557175,115652.826225,112038.095025,119031.85815
76146.1612875,81360.009245,162068.465775,154296.48905
118738.645375,116479.04985,119449.615025,114337.07595
115706.81692499999,115811.86315,117154.45025,120378.580325
110933.69435,122662.38505,110656.228525,124762.7411
117919.13405,123749.71715,114600.566675,112158.652325
119155.0601,116884.3797,117414.5473,114778.03095
120948.4272,122369.140075,110432.7763,113137.72035
126498.921975,118019.42175000001,113551.016925,107583.79887500001
115652.826225,114231.842,116884.3797,119313.706075
111592.039875,107836.68424999999,112644.57475,133849.2328
117865.792725,113195.306,123973.73425,109375.05465
113662.774325,114730.435075,120491.65355,115046.880475
108295.76995,117753.270425,123793.22630000001,114675.21987500001
107660.38265,113137.72035,120048.35855,124401.4921
118314.57335,111813.754075,126980.413,106129.680575
109680.239175,119552.1316,116273.010975,118019.42175000001
116479.04985,120807.1308,120161.28725,106025.2666
114675.21987500001,105941.51585,123440.65512499999,119449.615025
124489.8216,121528.374225,115915.302425,100645.209905
120747.3443,119092.1473,107130.64865,114437.493875
113034.54242499999,110060.911825,119092.1473,120948.4272
112312.774575,117320.656125,124065.019,109069.4398
112110.69287500001,116556.320625,120690.0138,113551.016925
129025.46137500001,121405.982475,100069.59213,109026.79642500001
126240.402275,119859.651825,110933.69435,104288.9662
118142.042475,118974.1451,110588.00352500001,113873.8777
116025.7948,116994.31065,117865.792725,111309.775425
120491.65355,127346.49485,119198.8771,93106.18344
115223.925875,113763.9464,112801.357575,120048.35855
111998.140875,118635.61885,121606.926175,108986.045725
113873.8777,124162.55395,111576.53622499999,110238.63405
124314.9164,118314.57335,108468.15637499999,108468.15637499999
114730.435075,116273.010975,116342.13855,113391.75955
118385.9049,112576.7017,118314.57335,111159.128075
117524.141425,124012.37195,111309.775425,106399.619075
111813.754075,112950.257575,109680.239175,124314.9164
114778.03095,117671.34645,117753.270425,108800.341325
116075.3465,121879.734875,109026.79642500001,111287.77622500001
115478.924225,117936.8094,111159.128075,113662.774325
122165.207525,111960.330175,114904.8609,107660.38265
120557.898225,118142.042475,111592.039875,106956.408275
114600.566675,122321.89555,112950.257575,107300.30072500001
114337.07595,112733.788175,112110.69287500001,116556.320625
102958.768425,116075.3465,119552.1316,117936.8094
112158.652325,114337.07595,110238.63405,116884.3797
113391.75955,107235.855575,115587.650725,116994.31065
119904.5955,119489.432875,113510.5622,99784.6563175
106183.331225,105517.275925,101157.055885,141123.947
102845.13145,115587.650725,120747.3443,115652.826225
116173.4897,114600.566675,108800.341325,112110.69287500001
114231.842,116342.13855,106129.680575,113960.222875
113137.72035,114778.03095,95817.83945,127210.195925
112576.7017,108003.77927500001,109200.3953,120307.5324
118853.47635,117096.290375,110801.495875,103761.5013
107417.3303,109776.45825,117936.8094,116479.04985
114437.493875,110238.63405,111198.671875,114231.842
111576.53622499999,113873.8777,101932.5798825,121950.06545
109962.192875,111127.724575,108986.045725,119489.432875
119449.615025,120747.3443,111002.39167499999,96867.11059
120048.35855,113960.222875,100506.9879925,112473.77337499999
106824.91105,117919.13405,107196.9284,116173.4897
108003.77927500001,111576.53622499999,119774.296625,109243.2473
113097.3821,107196.9284,118974.1451,108295.76995
111309.775425,113662.774325,113137.72035,109680.239175
116930.385875,115223.925875,106308.1833,106654.48
102923.260875,103069.9213,120523.485625,120903.435475
119092.1473,104457.415075,111891.93985,110172.7252
107068.705275,116930.385875,115046.880475,107417.3303
114904.8609,114575.899525,103469.539575,110656.228525
110432.7763,110656.228525,116173.4897,108077.8928
114575.899525,110172.7252,106824.91105,112644.57475
95533.94489500001,94188.975045,119155.0601,138389.743875
113960.222875,102319.951375,117186.156275,111960.330175
100810.75838,94348.67062,100854.1337,150048.355575
106654.48,109680.239175,109243.2473,118974.1451
120690.0138,116025.7948,108629.3256,96941.608955
108800.341325,113510.5622,120307.5324,100733.21244500001
108884.63405000001,110801.495875,113763.9464,109473.063075
104705.7614,116204.18702499999,109776.45825,111998.140875
112801.357575,120903.435475,101297.7576125,105260.26885
111287.77622500001,112312.774575,111813.754075,106743.48705
110588.00352500001,110432.7763,108884.63405000001,111576.53622499999
112733.788175,109473.063075,112576.7017,106183.331225
114058.355375,111400.5165,105517.275925,107836.68424999999
120307.5324,104705.7614,99637.5496925,114058.355375
119489.432875,109375.05465,100896.77029,109412.196825
115046.880475,108566.077175,106743.48705,108884.63405000001
121879.734875,108884.63405000001,111127.724575,96601.6015425
105811.70365,111159.128075,111239.564375,111198.671875
115587.650725,107417.3303,90021.7703575,126015.73355
113551.016925,103674.696175,106956.408275,112576.7017
110656.228525,112801.357575,108566.077175,104503.5805
112950.257575,111998.140875,111960.330175,98446.09286
112473.77337499999,111891.93985,107339.783075,103713.52285
104562.740975,112644.57475,115478.924225,104644.507975
116663.251625,111002.39167499999,107300.30072500001,100230.92812
109473.063075,104036.90345,104457.415075,117186.156275
108049.439725,111198.671875,107417.3303,108629.3256
115095.78575,116173.4897,103949.60425,98829.918925
92861.76608249999,101297.7576125,120807.1308,122433.3128
109200.3953,112110.69287500001,113034.54242499999,100305.893365
115811.86315,114058.355375,101758.7803825,101625.8695975
109412.196825,110933.69435,109375.05465,103438.673025
102381.347025,116663.251625,115223.925875,99566.819825
112038.095025,108986.045725,108003.77927500001,103469.539575
108566.077175,103584.17782499999,116994.31065,104562.740975
109026.79642500001,103815.9354,101796.614725,116930.385875
107130.64865,107130.64865,98446.09286,120203.19475
106129.680575,107660.38265,119313.706075,100419.68665999999
111960.330175,121606.926175,95589.965245,101932.5798825
108986.045725,106129.680575,104644.507975,110933.69435
114122.76694999999,112473.77337499999,102794.982525,99637.5496925
108695.881175,113551.016925,108077.8928,100361.189395
111159.128075,101080.2366,118738.645375,100896.77029
109776.45825,114904.8609,107660.38265,97895.30994
94572.1841075,96743.126225,111998.140875,129857.807425
104115.37485000001,110588.00352500001,116930.385875,99406.223695
106743.48705,105260.26885,94465.76858,124065.019
109069.4398,119198.8771,104115.37485000001,96123.671435
106956.408275,104644.507975,118448.50625,100854.1337
109740.8655,111239.564375,94968.8881825,113195.306
116342.13855,106534.44185,109740.8655,95139.68704250001
105517.275925,109962.192875,103175.26079999999,110588.00352500001
111239.564375,109069.4398,105811.70365,102319.951375
106898.18895,112038.095025,115095.78575,93908.28527
115915.302425,106743.48705,100126.2096775,102923.260875
104777.500625,108295.76995,106534.44185,107130.64865
96204.26219,108524.909625,112158.652325,110060.911825
111891.93985,103503.32190000001,106399.619075,103949.60425
104834.54545,109412.196825,107760.460625,104705.7614
99406.223695,100645.209905,93816.5177,133908.296825
113510.5622,104288.9662,102001.60553,103815.9354
109243.2473,103036.22899999999,94663.02335500001,117865.792725
93649.28461999999,93106.18344,116479.04985,123041.22925
109553.15942499999,106399.619075,104562.740975,102190.1252025
103584.17782499999,104233.0852,112733.788175,103503.32190000001
108524.909625,103713.52285,104777.500625,105343.746575
107339.783075,107441.22765,106183.331225,101212.161465
104535.51115,104562.740975,104535.51115,108524.909625
107441.22765,111287.77622500001,102079.39705249999,99702.4238125
112644.57475,94907.743385,90913.2551525,123111.496375
102001.60553,107357.58575,104705.7614,107760.460625
105632.34300000001,108049.439725,106064.697375,101758.7803825
106064.697375,106654.48,100645.209905,106698.398125
107836.68424999999,109200.3953,103761.5013,98364.5969975
101494.5497775,102923.260875,112473.77337499999,104457.415075
106698.398125,100700.203635,105418.590025,106534.44185
105941.51585,105034.714325,106698.398125,101157.055885
107357.58575,105749.791675,106025.2666,99346.8170375
99702.4238125,104115.37485000001,113097.3821,102958.768425
102319.951375,106308.1833,99540.91949999999,109962.192875
97355.9859025,99837.2679675,103674.696175,116774.447375
106308.1833,107068.705275,105343.746575,98114.214865
111002.39167499999,115478.924225,97299.93719,93051.8568525
108468.15637499999,103469.539575,97569.62634249999,108049.439725
109375.05465,100305.893365,105260.26885,102381.347025
107196.9284,107300.30072500001,101396.36489,100528.51847
82924.7699875,82588.13221000001,134239.040375,119552.1316
107583.79887500001,109553.15942499999,98920.0104025,100810.75838
105034.714325,99784.6563175,106654.48,105632.34300000001
110172.7252,105343.746575,82081.7039575,117414.5473
100419.68665999999,102794.982525,109069.4398,104954.12215
106025.2666,107760.460625,96475.8332,106231.719125
107235.855575,106025.2666,95139.68704250001,108003.77927500001
103069.9213,97003.6735475,109412.196825,106898.18895
108629.3256,99268.70517,104882.64925,102687.368775
103175.26079999999,101396.36489,95917.76059749999,115478.924225
96651.25426,104954.12215,111400.5165,103069.9213
99111.38553249999,106956.408275,103584.17782499999,105034.714325
105343.746575,106824.91105,100528.51847,101796.614725
111198.671875,111309.775425,101080.2366,87837.0011525
164946.77985,126748.407125,69688.8334625,45605.5566525
103469.539575,104777.500625,100810.75838,104535.51115
103503.32190000001,104503.5805,104233.0852,101297.7576125
105418.590025,108800.341325,102269.44260000001,95817.83945
107300.30072500001,112158.652325,87876.7247675,104036.90345
69194.2839175,79846.513515,139250.469175,128842.260175
89569.7105325,91477.6922525,119718.855675,111813.754075
95275.5401325,93908.28527,86855.627265,135536.006275
108077.8928,105632.34300000001,103036.22899999999,91666.0279725
102635.589125,104535.51115,105941.51585,96360.59096500001
76844.0453025,70387.81676,88688.18744,179280.1493
100610.2080425,102381.347025,108695.881175,98156.10111250001
106534.44185,103949.60425,98829.918925,99435.3916525
98803.320615,109740.8655,98888.1772025,101396.36489
95139.68704250001,94663.02335500001,78324.9677125,140224.15895
101932.5798825,102269.44260000001,100733.21244500001,103337.661125
96941.608955,104882.64925,107583.79887500001,97201.983335
110060.911825,103175.26079999999,92829.0914325,99951.5190575
110238.63405,97299.93719,90401.59404,108566.077175
104882.64925,102079.39705249999,100610.2080425,98074.7701475
107760.460625,99743.82896,104036.90345,93467.95598
104233.0852,114675.21987500001,99268.70517,86259.55236999999
82287.94610249999,86855.627265,125438.5671,113510.5622
99208.17603249999,119313.706075,103337.661125,82588.13221000001
99743.82896,101212.161465,104954.12215,100069.59213
101212.161465,108468.15637499999,102635.589125,92538.397795
100775.73521,100810.75838,93106.18344,112038.095025
96601.6015425,91756.93156,101212.161465,115587.650725
100528.51847,108695.881175,99435.3916525,96204.26219
100854.1337,98114.214865,107235.855575,98888.1772025
98446.09286,102958.768425,102542.746225,100126.2096775
102110.9578525,101625.8695975,102381.347025,97608.381095
93908.28527,99208.17603249999,109553.15942499999,101080.2366
95763.823105,98726.24906249999,110060.911825,97937.9947575
97569.62634249999,101032.9324725,100448.4656825,103036.22899999999
103949.60425,105811.70365,101876.616385,89447.0592175
99346.8170375,102110.9578525,102319.951375,97709.0487925
99540.91949999999,99111.38553249999,107441.22765,96251.2448875
100896.77029,103438.673025,100361.189395,96475.8332
106399.619075,100896.77029,96601.6015425,97569.62634249999
98613.177065,101758.7803825,99346.8170375,101876.616385
99637.5496925,100775.73521,104834.54545,96082.65233499999
101396.36489,96941.608955,89325.11091250001,113763.9464
103036.22899999999,102687.368775,98613.177065,96021.1306025
102269.44260000001,100230.92812,97201.983335,100448.4656825
103761.5013,100166.1438925,102687.368775,91832.4840975
106231.719125,100018.41881,98114.214865,93758.3823025
104036.90345,103337.661125,91832.4840975,98613.177065
96123.671435,95917.76059749999,107068.705275,98304.8327875
104503.5805,105847.481875,95174.4446575,91613.95483999999
97608.381095,99435.3916525,98803.320615,101494.5497775
92119.2381375,100610.2080425,103713.52285,100166.1438925
97064.1946925,103761.5013,100700.203635,94188.975045
92067.191285,100854.1337,103069.9213,99743.82896
100166.1438925,106698.398125,94709.72589,94968.8881825
104288.9662,100419.68665999999,99406.223695,90629.69669499999
