wt_0min_1,wt_0min_2,wt_5min_1,wt_5min_2
42114.555946,37868.934450999994,34662.044471999994,34662.044471999994
59502.004046,54870.22102700001,25934.276204,24146.356202000003
42228.540568,45484.927257999996,28364.073723999998,38356.68307
40486.899044000005,36995.569229,33448.953518,36578.524469
41959.004960000006,43490.153704,32180.133214,38179.643281000004
6108.0383962,11273.611788999999,40876.158183,60324.161928
33536.077168,35714.732049,35728.317198,36215.177922999996
39966.953408,39009.052866,34247.778332,35816.963517000004
46248.596965,49429.282788,30380.397711999998,31544.492283
15814.634956999998,15600.815396,44887.273163,36742.959304
40595.10824,47262.929603000004,32865.127272,35471.903914
37950.309148,36608.135519999996,39520.474862,35985.041086
33304.750067,39475.710039,33876.883958,34843.602897
39543.057743,41361.33235,33274.112984,34145.831719
33362.607263,38802.550563000004,35645.552983999994,38802.550563000004
40021.199639,41212.060563,32143.19754,32921.4905
38454.112864,43197.415995,35204.614977000005,34428.711108
42791.593984,39270.550764,37427.292868000004,35262.306216
32628.250856,36377.263373,30778.518235999996,37643.406085999995
34965.896231,37100.73322,36641.683347,33136.831466
40433.67526,30931.853512,33407.777642,34616.479412
31223.78874,32678.163523000003,39342.439373,34165.83418
39418.936569,39761.951423,31524.431978,31320.611524
35886.983242,36910.921862,39829.486329,39173.604653
37310.367159,37343.394281,33196.329257,30540.019554
58039.578535,55322.572283999994,20436.114003000002,8389.6520413
16055.994465,16882.362727,39584.8342,35236.473268999995
42272.420551,38382.69294,35262.306216,32587.954741
41572.968891000004,38454.112864,33120.294662,37032.133324
37984.44552,37820.3116,34010.281747999994,40139.701784
43197.415995,38521.492235,31462.057367,36641.683347
38333.794978,37643.406085999995,32921.4905,38756.810326
28172.519390999998,26328.131825,40266.709846,39682.571953
10622.4546368,13665.599726999999,42434.145723,40021.199639
8111.1114112,6732.6890038,34548.574236,43726.849862
37214.054797000004,41231.630715,31180.154182,31301.513969
35170.927858,37427.292868000004,33328.397687000004,38830.019734
30488.636738,32243.038108999997,45670.596653,22086.719046000002
18108.698356,21087.637111,41111.983970999994,38147.097817
37122.298725,36313.928254,35749.671282,31097.386404
30778.518235999996,30766.454812,35816.963517000004,35030.013594000004
14709.241750000001,15918.814363000001,40125.806039,37214.054797000004
19129.871654,26230.648153,39065.089224,39362.288523999996
39043.544785,39569.505605,35110.857284,31774.993758000004
35086.776052999994,36546.689177,37054.26095,36449.56425
35133.283847,33604.0011,36053.565281,47375.23181
34771.116638,32342.318284,34575.514352,37427.292868000004
35391.358059000006,38710.410939,32405.937411000003,36608.135519999996
36709.012812999994,36848.02992,35886.983242,33663.233196
37588.202623000005,37310.367159,35956.551446,36592.186846000004
40217.686883,37054.26095,35236.473268999995,31037.798468
39613.593601,42162.416172,34089.464242,32569.450999
35030.013594000004,36117.663069,39785.914917,36910.921862
39156.060065,38104.881114,30400.727750000002,32342.318284
41018.170876000004,40139.701784,32291.452636,33448.953518
37612.17436,42228.540568,37373.81148,26806.36407
33136.831466,29418.620152,36515.617925,34575.514352
32313.867967,32361.669921,38710.410939,25328.416174
31955.107353,32766.016823,36353.01928,25632.724922
22103.507075,24133.735047000002,37932.513436,38406.939843
38042.333299000005,42678.651192000005,31320.611524,34042.917042
34809.621765,35912.533838,35617.704003,40558.55593
39785.914917,35836.685592,31733.670649999996,36665.050697
34186.35258,36081.869512,37343.394281,38019.102047
14831.933981999999,16300.695705,32125.004635,35110.857284
33562.217000000004,37704.126598999996,32051.586748,41450.592395
34604.991449,29063.063624000002,33782.170186999996,43934.048335
35154.971985,40946.087061,36848.02992,32051.586748
31077.336533,34116.660866,37679.441470000005,32962.295067
36827.594787,40196.266066,30750.429723,37793.908478
34866.660771,34866.660771,35766.79534,34315.360097000004
34495.385737,41534.585794,31774.993758000004,37704.126598999996
42305.887709999995,37950.309148,30135.148726000003,29273.367771
36215.177922999996,38042.333299000005,29499.470229,36053.565281
54436.586705999995,53718.318805999996,24501.877328,28485.215787
37999.792023,36813.072097000004,35559.482305,35301.422843
11003.310821000001,13721.533554999998,40379.857986,39156.060065
34397.783252,30907.191583,35533.092748,36377.263373
37552.776687,38691.409711,33234.847909,31826.410419
33428.545536000005,34616.479412,34883.223421,32243.038108999997
51915.895231,45776.743086,20093.210295999997,29196.536803000003
26432.963647000004,29562.576355999998,36546.689177,38042.333299000005
38691.409711,40339.113186,30167.241823,33001.220660000006
37147.399241,41882.705527,37170.734329,37100.73322
54027.821291,47375.23181,22871.304192,29112.839791
36150.866342,33274.112984,37084.043805,33120.294662
14642.48308,14974.032543999998,44537.323956,26865.273414000003
37054.26095,39613.593601,32907.813886,33943.12771
31097.386404,31592.531264,38162.923954,40196.266066
34055.16607,31544.492283,37401.801643,33722.297632999995
31284.668757,37612.17436,33639.930275,29216.734166
38019.102047,36709.012812999994,33943.12771,32313.867967
43986.199376,40845.151237,33806.849411999996,30069.811704
34267.464181,35495.406325,36449.56425,43603.422360000004
31389.669008000004,33031.477347,32082.67566,34527.528505
51706.954523,53236.828905999995,23774.762386,29331.071739
26230.648153,25362.681144,37888.526543,62174.013874
42526.109769999995,38125.151908,29957.017546,37343.394281
25380.213349999998,31875.418345000002,37508.151144999996,35617.704003
33255.328783,33849.856461,36827.594787,30087.30111
36887.133948,35236.473268999995,33925.456806,27302.585570999996
40003.873939,39942.430517,30766.454812,29845.302439
35749.671282,37745.219502,28671.393475999997,34793.005212000004
34376.691758,32569.450999,39437.307643,24803.425608999998
41212.060563,39362.288523999996,32610.418175,29511.0456
23222.043576999997,28513.431099999998,31109.988295,37492.307119
35866.201511,35596.947648,31077.336533,33981.938919
37851.153168000004,33818.998395999995,31474.83991,35006.443140999996
32191.315798000003,28053.71802,38476.122242,34116.660866
40530.050365999996,34475.06015,32342.318284,28469.405497
14394.455670000001,15855.788045,41289.898440000004,31897.067945
38907.438001,35794.230771,35596.947648,34965.896231
37793.908478,34165.83418,34337.179903,34247.778332
43891.843056,42336.766823,28376.27755,27605.248336999997
35340.756027999996,34527.528505,35495.406325,34643.114476
42606.226748,41651.569663,29184.236996,28707.796156999997
41053.125613,38019.102047,30722.870672,32013.349654999998
37571.777841,32962.295067,28935.273784,32628.250856
32587.954741,38251.778082,32942.239970999995,29162.605996
32766.016823,34281.303157,34267.464181,34128.911775
42162.416172,44019.7368,30971.184524,30027.637693999997
12862.601940999999,13510.473066,35678.737107,30429.406851999996
10145.6630172,14284.663583000001,46759.660821,37773.506621
44088.821201,42434.145723,29633.371532999998,25921.453558999998
37492.307119,33255.328783,35133.283847,28558.81274
33001.220660000006,32291.452636,34843.602897,34281.303157
36942.243393,34694.585521,34694.585521,30815.796904
29063.063624000002,26865.273414000003,43891.843056,33051.836209
35678.737107,37679.441470000005,30798.887548,36429.118451
41231.630715,36190.961169,32442.693382999998,32659.890622999996
7795.0592008,9841.5721582,48047.198779,33536.077168
28772.77059,30951.164265,40595.10824,25676.547708
38382.69294,41254.793749,28275.926371999998,31462.057367
36995.569229,37122.298725,31789.410813000002,33849.856461
17965.524544,18416.814884,41231.630715,27872.569836
34315.360097000004,33081.093959,32929.580974,37851.153168000004
27495.600832999997,41670.321623,30448.968822000003,42365.49516
31412.070374000003,43414.890229,35471.903914,31749.716848
35579.913412,37588.202623000005,37271.603612,32715.116474
32962.295067,39418.936569,31372.958535,25261.192991
35514.6657,34337.179903,31138.648064999998,36081.869512
36969.612872,32551.709714999997,31856.956186000003,30048.743592000003
35714.732049,34010.281747999994,30694.099953999998,23837.101212
14264.419727,20467.219759,34296.97649,30629.610457000002
36117.663069,36763.902091,27821.245464999996,30186.026154
31720.25833,31576.930099,34232.586518000004,38544.762751999995
33705.648109,33782.170186999996,32499.220033999998,37401.801643
31789.410813000002,27505.093536,37196.425348000004,42893.97923700001
34128.911775,34981.87481,34128.911775,26650.311421000002
37704.126598999996,40740.426473,31837.721626000002,34076.241820999996
36546.689177,38147.097817,30244.614126,31610.238114
29499.470229,38830.019734,28107.044983,38104.881114
31989.810483,25294.373553999998,38019.102047,38907.438001
35816.963517000004,26957.974764000002,31412.070374000003,36243.484654
33580.227143000004,38544.762751999995,31989.810483,30198.784723
8975.8069159,8100.438914699999,39362.288523999996,29316.762345000003
31826.410419,33196.329257,35170.927858,33971.606676999996
38125.151908,35701.896480999996,31875.418345000002,33838.526347
40266.709846,35353.360651999996,29112.839791,28291.273238
35006.443140999996,28613.568461,32328.000183000004,28457.611442
37508.151144999996,38783.597099,27605.248336999997,30488.636738
35495.406325,34604.991449,34793.005212000004,28813.351270000003
34510.082173999996,35579.913412,30564.330346000002,35495.406325
35794.230771,34575.514352,30931.853512,28796.294624000002
35057.842893,34709.874716000006,34315.360097000004,32105.086476000004
36449.56425,37084.043805,29418.620152,33692.074622
42717.739062,39173.604653,31054.769559999997,29072.111858
31809.669857,33536.077168,30048.743592000003,36100.221932
8716.0038226,10901.851009,43704.231002,36117.663069
33500.222495,35030.013594000004,29263.484612,38333.794978
15101.375993999998,15632.183872999998,33104.208512,29862.005771000004
34731.473195,36269.169096000005,32361.669921,24779.301766
8804.0803856,11786.46839,40912.055137,25194.158939
38104.881114,33580.227143000004,32628.250856,38454.112864
12658.905428,12769.173274,37820.3116,31922.446535000003
24190.635111,21372.316729000002,42228.540568,49484.549753
36081.869512,33806.849411999996,35836.685592,34216.553534
31018.243329,29746.242591,33470.776363,33818.998395999995
30362.308334,31922.446535000003,31761.175282,37828.719561
31250.362996,28835.908071,32691.478068999997,35340.756027999996
33184.910202,34315.360097000004,29351.850588,35057.842893
34575.514352,39966.953408,25453.117842,31964.898532
48436.351884,50874.390615,26790.653469,25250.899801
35659.606445,37196.425348000004,29596.378428999997,33304.750067
23022.441828000003,26221.000001,30069.811704,23672.958785000003
26017.077112,41766.208075,28053.71802,28681.812799
40819.857478000005,36515.617925,30605.810612999998,29893.081046
13831.326792000002,15662.580504000001,32678.163523000003,33604.0011
41670.321623,29693.017894999997,28699.337882,31524.431978
30152.948224,31389.669008000004,32551.709714999997,34709.874716000006
46956.09427,51012.088721,20045.572668,24190.635111
31749.716848,32051.586748,29316.762345000003,35728.317198
28180.937431,29529.612373,33604.0011,30400.727750000002
35645.552983999994,35886.983242,29072.111858,32854.248649
33849.856461,30854.558706,32389.984715,31223.78874
35617.704003,36429.118451,27063.646864,36269.169096000005
31544.492283,29289.056058,33500.222495,29693.017894999997
33216.830472,32422.642119000004,29027.863845000003,35596.947648
35956.551446,34938.59003,28220.084131,32069.998606999998
33328.397687000004,37457.43169700001,29655.382178,33234.847909
10728.2952037,12367.517781999999,43850.475716,33580.227143000004
31671.610976000004,30578.280346000003,34834.555343,26271.692449000002
21921.971622,25404.598397,39126.169863,45124.463919999995
29617.770733,35133.283847,27554.186189,37373.81148
30100.193919,29202.066614,33739.858557,36515.617925
32691.478068999997,35559.482305,27765.933392,34809.621765
33925.456806,36215.177922999996,27505.093536,34232.586518000004
30244.614126,23876.327918000003,36626.066875000004,30694.099953999998
35262.306216,35678.737107,28503.076132,30871.778841
34834.555343,33234.847909,30429.406851999996,30766.454812
28980.113195,30429.406851999996,34042.917042,34495.385737
44465.906498000004,40819.857478000005,28967.498679,25971.131866
33448.953518,33663.233196,31018.243329,36150.866342
35224.308880000004,34356.051827,30465.060958,35956.551446
32442.693382999998,32082.67566,34281.303157,25349.682527
33031.477347,34296.97649,28859.175825000002,32834.224013
48215.481061000006,40635.086083,22523.114222,30605.810612999998
36313.928254,36243.484654,26934.365981,31695.317569
32828.644868999996,30152.948224,38078.470957,34731.473195
33955.779935,38756.810326,31268.302841999997,33274.112984
30578.280346000003,29112.839791,30529.334649000004,32727.722577999997
31505.812471,32659.890622999996,30871.778841,29263.484612
30135.148726000003,29184.236996,32013.349654999998,36872.187208
31341.727333,31054.769559999997,32745.894516,33562.217000000004
37285.134227,36665.050697,30320.477775,32537.559629999996
35559.482305,31474.83991,30413.712496,31955.107353
32105.086476000004,31789.410813000002,30120.040665999997,29437.974975
32802.572869999996,34267.464181,31488.575832000002,28172.519390999998
30605.810612999998,33943.12771,31284.668757,33081.093959
17557.174271,18666.458131,34457.180774,27387.524028000003
35443.460544999994,28237.669224,33981.938919,32191.315798000003
40675.926196,27104.250922,31720.25833,28275.926371999998
36464.362445,35224.308880000004,29967.138411,31138.648064999998
35836.685592,33407.777642,30951.164265,30907.191583
36742.959304,34834.555343,29490.912271999998,31505.812471
29938.56302,32224.971912,34216.553534,26790.653469
36691.944704,34397.783252,31576.930099,32143.19754
36848.02992,37243.441611,27635.431686000004,27990.637795
30413.712496,32180.133214,28469.405497,31429.429180999996
24931.450042,27495.600832999997,28913.013341,25373.463903
33943.12771,32143.19754,29562.576355999998,23761.140342000002
28558.81274,25685.984414,33849.856461,28772.77059
30260.47597,30100.193919,30260.47597,35766.79534
29788.518815,29316.762345000003,30007.342278000004,34754.344920999996
32659.890622999996,30362.308334,30646.19853,23117.185203
28457.611442,28796.294624000002,32854.248649,32610.418175
34527.528505,35659.606445,28547.174886,29655.382178
11878.490366,10905.423148,38978.334369000004,30564.330346000002
30279.370640999998,32475.018831,31389.669008000004,28745.230482000003
64848.170744999996,57079.113149000004,16028.049041999999,18632.943651
28275.926371999998,28980.113195,32834.224013,32865.127272
17008.890441000003,24062.113115,33304.750067,37170.734329
33407.777642,29908.734366999997,33184.910202,35419.07891
31592.531264,34883.223421,30815.796904,27617.978563
32422.642119000004,34662.044471999994,30982.646037,32361.669921
36608.135519999996,33470.776363,28172.519390999998,31789.410813000002
27646.656716999998,35816.963517000004,31301.513969,30722.870672
25765.349381,20812.429638,35301.422843,22929.917819000002
22153.288355999997,26839.070315,32069.998606999998,36995.569229
12586.932263,18704.072447,37310.367159,41072.125568
32551.709714999997,29394.951889,34643.114476,27109.238484
30048.743592000003,35086.776052999994,29529.612373,32291.452636
32907.813886,30694.099953999998,29302.314225,31875.418345000002
29511.0456,30400.727750000002,30198.784723,35224.308880000004
37477.14323,36691.944704,29129.230683,31018.243329
37643.406085999995,37285.134227,26560.147236,29938.56302
10390.2395914,13778.852262,32475.018831,26526.093262
30871.778841,31720.25833,29479.379784999997,28827.164236
27682.600924,27451.702545,34510.082173999996,29767.809254
28813.351270000003,34055.16607,30893.292111,29992.232491000002
33838.526347,31774.993758000004,26445.333607999997,31809.669857
34165.83418,32907.813886,29085.518096000003,31856.956186000003
31897.067945,32069.998606999998,28180.937431,27240.198134
27417.759746000003,35645.552983999994,24663.871887,36887.133948
32678.163523000003,33163.853685,27302.585570999996,29466.996093
26348.252587000003,29862.005771000004,38042.333299000005,26539.451292
22705.926402999998,32745.894516,27166.545177,23909.694315
12047.692066,13743.460560000001,32587.954741,21779.905215
33391.656774999996,32013.349654999998,28069.600934,29176.936869999998
12334.63866,12168.515388,31206.851936,28334.132899
33051.836209,29633.371532999998,36742.959304,29042.527561000003
30069.811704,30186.026154,26763.467083999996,32389.984715
28661.858487999998,28681.812799,29251.991507,29633.371532999998
12180.714663,14571.391060999998,46002.730101,27104.250922
30815.796904,32727.722577999997,28868.662776,32082.67566
32389.984715,32877.292564,27387.524028000003,34186.35258
31372.958535,30646.19853,31354.818189999998,23714.961989
28436.762723,28195.514052000002,32569.450999,21081.278623
39126.169863,30671.14381,31646.452234999997,25756.599807
34232.586518000004,37147.399241,29376.554885999998,29908.734366999997
38282.344495000005,36483.97099,24968.480934,25575.137372
26745.328032999998,33120.294662,28436.762723,33255.328783
33971.606676999996,24631.367551,29671.362777000002,29571.149729999997
14556.551637,14716.993749000001,35353.360651999996,30646.19853
37820.3116,35956.551446,26090.925002,29967.138411
30380.397711999998,30529.334649000004,28513.431099999998,31837.721626000002
36269.169096000005,33362.607263,29693.017894999997,26673.78262
30893.292111,33722.297632999995,30152.948224,27792.043128
14114.804767,16837.621361999998,36578.524469,32745.894516
30465.060958,30605.810612999998,28587.557935,29671.362777000002
33663.233196,31809.669857,29756.251153,27375.457669000003
27779.408718000002,26485.06536,28393.330283,30931.853512
32163.826229,36942.243393,28681.812799,28835.908071
20477.988235,26945.174406,32105.086476000004,30260.47597
27908.53177,30993.626795999997,33580.227143000004,21693.897258999998
31837.721626000002,34247.778332,31610.238114,29617.770733
32499.220033999998,28172.519390999998,32659.890622999996,33377.569241000005
34548.574236,32587.954741,29176.936869999998,30578.280346000003
32784.258898,30871.778841,27589.873927,26625.290130999998
35912.533838,31488.575832000002,26432.963647000004,27396.928499
16510.922599999998,16279.820757999998,28124.502027,30279.370640999998
28613.568461,30167.241823,29746.242591,30982.646037
34616.479412,32691.478068999997,26009.532009,27013.580666
32328.000183000004,32210.943032,28661.858487999998,30224.216105
32745.894516,35301.422843,28786.167854,28319.600218
34116.660866,36396.412568,29685.329064999998,29756.251153
32475.018831,30380.397711999998,27013.580666,28726.132192999998
11585.624901,12641.865937,35006.443140999996,35794.230771
35936.535063,30338.011059,27375.457669000003,26076.355178
31462.057367,31354.818189999998,27617.978563,29746.242591
32029.744687,35340.756027999996,28603.04821,31931.209681
31875.418345000002,36742.959304,27043.772821,31341.727333
39009.052866,36969.612872,25373.463903,27223.183589
22329.31498,22510.355927999997,32877.292564,34938.59003
33104.208512,32628.250856,27223.183589,29418.620152
34662.044471999994,28457.611442,28845.776764,24746.851903
24779.301766,30260.47597,35936.535063,32125.004635
32265.865034,31372.958535,27573.930967,31109.988295
24286.208871,28028.318952999998,30224.216105,38581.034535
30993.626795999997,31462.057367,28726.132192999998,29562.576355999998
18769.198618000002,21761.923764,30540.019554,32328.000183000004
48168.39574,42039.689842,22788.280526,25694.868145
30951.164265,27923.088249,34616.479412,29529.612373
45124.463919999995,34457.180774,28980.113195,28547.174886
34911.815934,37214.054797000004,28334.132899,25877.973801
31138.648064999998,29302.314225,28457.611442,23346.164703
31429.429180999996,32985.128691000005,27730.838041,30951.164265
10049.0930453,8726.2566731,37745.219502,30380.397711999998
29316.762345000003,29571.149729999997,28291.273238,29085.518096000003
31576.930099,30061.831125999997,27908.53177,28980.113195
31164.476252,26682.812889,35086.776052999994,19854.603419
29746.242591,29732.424917000004,27126.342545,33163.853685
32082.67566,33051.836209,26965.130656,28764.740938000003
25178.154338,25283.255192999997,32265.865034,28951.222006999997
27954.042557999997,32442.693382999998,26310.358507999998,31412.070374000003
26459.265603,30120.040665999997,26573.470564,28613.568461
36053.565281,33705.648109,28485.215787,33328.397687000004
29376.554885999998,29072.111858,28996.722558,26824.529012000003
32180.133214,35154.971985,28707.796156999997,30841.660960999998
26662.256884000002,29216.734166,30993.626795999997,33521.951075000004
29149.603299,29767.809254,26271.692449000002,29302.314225
27573.930967,25540.823989999997,33955.779935,34337.179903
27013.580666,29479.379784999997,30301.198213000003,31671.610976000004
28220.084131,28772.77059,32828.644868999996,19339.231493
36483.97099,32715.116474,27332.858988,23022.441828000003
32342.318284,34754.344920999996,24029.514411,30120.040665999997
39475.710039,39437.307643,19064.082355,25733.270854000002
36190.961169,33001.220660000006,26625.290130999998,26965.130656
35204.614977000005,34965.896231,26847.559854,29027.863845000003
31320.611524,33328.397687000004,27483.120574,30798.887548
28893.525012,31250.362996,27664.486517,28069.600934
29027.863845000003,25647.807785999998,29331.071739,31077.336533
32453.750637999998,30488.636738,26865.273414000003,26682.812889
32929.580974,31443.813314,25877.973801,29351.850588
37170.734329,36150.866342,27358.961406,27526.372087999996
28859.175825000002,26779.740897,31897.067945,32405.937411000003
26945.174406,27332.858988,29882.384312,36813.072097000004
29732.424917000004,25747.528225,29042.527561000003,27954.042557999997
28764.740938000003,31223.78874,29617.770733,34911.815934
29289.056058,29437.974975,29453.967505999997,31164.476252
30529.334649000004,28558.81274,30186.026154,30167.241823
33818.998395999995,35327.732483,26296.325550999998,29149.603299
30841.660960999998,32328.000183000004,25676.547708,27908.53177
35728.317198,31097.386404,26662.256884000002,32551.709714999997
28107.044983,35728.317198,28137.958684,32453.750637999998
14723.094803999998,18259.712491,32243.038108999997,27495.600832999997
34428.711108,31180.154182,28893.525012,25442.986966999997
32125.004635,29546.34863,26904.407969,31054.769559999997
40558.55593,44498.125708,20597.381068,23128.240643999998
11188.983548,13292.058536999999,35714.732049,38671.862509
13465.373012,14988.707195,38201.999563000005,23278.219078000002
37457.43169700001,34495.385737,25564.944506,25793.350805000002
32013.349654999998,36887.133948,24833.938307,29101.971368
29893.081046,32834.224013,25756.599807,30448.968822000003
29273.367771,28291.273238,27779.408718000002,28155.489958000002
22847.541484,27155.123585,30510.318832999998,26459.265603
28726.132192999998,33136.831466,29466.996093,24723.90249
28155.489958000002,30893.292111,31164.476252,25647.807785999998
26296.325550999998,31964.898532,26673.78262,29016.837966
16484.965602,20276.359232,27839.360996000003,28996.722558
29016.837966,28364.073723999998,28827.164236,31474.83991
34709.874716000006,35866.201511,24765.882438,27094.934268
28547.174886,25479.269349000002,32715.116474,18945.373538
31931.209681,34186.35258,27109.238484,29479.379784999997
35236.473268999995,32784.258898,27944.627815000003,29546.34863
37903.200139,39043.544785,22047.495477,25057.45599
29671.362777000002,31733.670649999996,29732.424917000004,23987.593792
33196.329257,33692.074622,26526.093262,31268.302841999997
31206.851936,28469.405497,30841.660960999998,28570.583123999997
28587.557935,30629.610457000002,26586.949501000003,30007.342278000004
15623.481706,20423.476337,34938.59003,25765.349381
26144.952934,29453.967505999997,28534.68864,39655.04707
31443.813314,35170.927858,25504.273309,29376.554885999998
30087.30111,33955.779935,27861.879764,29499.470229
16599.112123,14668.057221000001,31809.669857,25397.531146999998
27589.873927,32265.865034,28764.740938000003,28137.958684
30540.019554,31077.336533,27462.507715000003,28786.167854
34010.281747999994,28935.273784,24411.986557,30061.831125999997
27375.457669000003,28485.215787,25694.868145,34055.16607
44208.997849,33639.930275,25632.724922,20986.825034999998
30198.784723,27682.600924,29788.518815,28220.084131
28967.498679,28813.351270000003,30629.610457000002,30529.334649000004
26625.290130999998,23672.958785000003,31632.2098,26230.648153
30224.216105,33448.953518,27883.368599999998,26723.556483
39314.999621,37170.734329,22472.767744999997,25118.809607
35471.903914,35936.535063,22370.27029,26641.462864999998
7505.0084998,8972.1899456,33031.477347,34866.660771
29394.951889,32802.572869999996,26996.419228000002,30338.011059
26847.559854,25025.990766,30087.30111,28513.431099999998
10934.464766000001,9320.5074356,31250.362996,23798.174223
29529.612373,33897.575895,23909.694315,29957.017546
31761.175282,28319.600218,22995.288604,27462.507715000003
32834.224013,30564.330346000002,27451.702545,27573.930967
29263.484612,26348.252587000003,27872.569836,23919.422852
8396.4182509,11691.583766,33391.656774999996,31284.668757
28195.514052000002,28350.226341999998,29908.734366999997,33031.477347
32610.418175,30465.060958,25380.213349999998,28967.498679
12722.746498,14441.24845,30671.14381,20137.344545
22954.980674,23786.072526,32802.572869999996,20903.705592000002
26824.529012000003,25564.944506,27990.637795,37612.17436
31632.2098,30798.887548,25809.977697000002,31646.452234999997
24678.447396,22772.094258999998,30362.308334,29732.424917000004
21285.999667999997,16226.237111999999,29511.0456,30100.193919
26934.365981,28547.174886,26806.36407,29394.951889
32569.450999,31109.988295,26779.740897,28393.330283
32291.452636,31505.812471,26609.514199999998,25492.671969
7887.565711100001,9762.0680601,31505.812471,22412.822212
51384.503412000005,53394.67099500001,15761.063013,18484.838945
37868.934450999994,38476.122242,22847.541484,28671.393475999997
27223.183589,31671.610976000004,25479.269349000002,24518.356907
32051.586748,30198.784723,26056.638034,28881.108635
31268.302841999997,31856.956186000003,29273.367771,28893.525012
29639.014788,27635.431686000004,26824.529012000003,29800.933883
37271.603612,35617.704003,22029.099116999998,26445.333607999997
25921.453558999998,27252.977834999998,35701.896480999996,25207.718666
28534.68864,27990.637795,27536.142049,23864.852398
33782.170186999996,32610.418175,21081.278623,24510.278295
33876.883958,35533.092748,25993.921908,26280.860589
33806.849411999996,24793.917233,29546.34863,23661.607576000002
34089.464242,29967.138411,25178.154338,23104.615278
25676.547708,22920.955174,29149.603299,27779.408718000002
33897.575895,29671.362777000002,24717.08408,22883.155409000003
27387.524028000003,27375.457669000003,26207.955776,30750.429723
18493.192097,19725.726275,36190.961169,49289.932013
34754.344920999996,26296.325550999998,25083.39683,31372.958535
26865.273414000003,31761.175282,26221.000001,31443.813314
21499.002459,33104.208512,26413.723072,33925.456806
27923.088249,28859.175825000002,26230.648153,30465.060958
29992.232491000002,27589.873927,28155.489958000002,27765.933392
20862.679207999998,22669.733756,34428.711108,21087.637111
25504.273309,31018.243329,27104.250922,25283.255192999997
31964.898532,35262.306216,27742.534297,22190.159596999998
28137.958684,29027.863845000003,26723.556483,26221.000001
17883.03521,19710.005796,28745.230482000003,27664.486517
33739.858557,33838.526347,25025.990766,24815.392716
32985.128691000005,30301.198213000003,29162.605996,22561.114036
26871.730041000003,24914.442174,28350.226341999998,26871.730041000003
19836.023008,22003.957344000002,26945.174406,27169.516112
27617.978563,31164.476252,26641.462864999998,30152.948224
23084.748697,25380.213349999998,29394.951889,35133.283847
25404.598397,26847.559854,27894.356086000003,25892.383526
27155.123585,27554.186189,25013.057794,28083.78873
28291.273238,29162.605996,25722.014386000003,23857.687904
34475.06015,35110.857284,26650.311421000002,27063.646864
21715.121023,22412.822212,32313.867967,35836.685592
30750.429723,28699.337882,26852.873489,25661.347725
36592.186846000004,30750.429723,23323.311985,24611.291819
30120.040665999997,29992.232491000002,25589.176943,27894.356086000003
26485.06536,31989.810483,26473.799954,24018.804099
27358.961406,32163.826229,26499.84588,26485.06536
26806.36407,27742.534297,32224.971912,30854.558706
11233.973607,14066.134203,28835.908071,27883.368599999998
30061.831125999997,29511.0456,24170.007696,26508.222502999997
31695.317569,16649.008405,31443.813314,12881.128196000001
15029.977145,17795.624255,28028.318952999998,28845.776764
29251.991507,27861.879764,17461.549855999998,24341.636569000002
18305.95365,17576.920519,25612.192704,23976.869568000002
31354.818189999998,34232.586518000004,25362.681144,22423.162732999997
33234.847909,30413.712496,24678.447396,25301.853648
30694.099953999998,27954.042557999997,25131.940932,26957.974764000002
26560.147236,24663.871887,28237.669224,26362.080427
20656.973581,23746.785563,29824.841252000002,29788.518815
20491.813986,20034.793243,26459.265603,40003.873939
23786.072526,24000.147492,31037.798468,17429.286717000003
28827.164236,27730.838041,27646.656716999998,25039.435316
30971.184524,28155.489958000002,27396.928499,23336.871177999998
26682.812889,30007.342278000004,24362.61403,28124.502027
29957.017546,32389.984715,26839.070315,26144.952934
4772.4433424,11634.257601000001,21537.973782,49639.023045
23521.359194,24121.153508,29202.066614,26207.955776
24273.94903,29713.145558,29639.014788,27589.873927
17341.145844,22876.211847,30100.193919,29202.066614
30167.241823,31610.238114,24592.459552,27332.858988
27861.879764,27396.928499,27137.359788,21471.206832000003
28469.405497,26560.147236,27240.198134,29824.841252000002
32877.292564,28786.167854,26256.686584,22569.780861
29546.34863,29042.527561000003,25540.823989999997,25612.192704
24411.986557,25934.276204,30705.791222,30971.184524
30646.19853,31955.107353,22336.956682,27712.167473999998
30722.870672,34548.574236,23959.175739,23097.207105
28699.337882,26164.877134000002,25971.131866,32163.826229
27286.997016999998,25504.273309,27514.142224,24332.611215999998
30854.558706,30815.796904,22591.017033,24959.089988
11542.802093,14892.012568,31964.898532,26310.358507999998
34337.179903,31749.716848,22714.467778,28534.68864
30931.853512,29016.837966,23851.110322,26376.566558000002
29202.066614,23470.968939000002,28813.351270000003,30135.148726000003
27536.142049,28393.330283,24611.291819,27821.245464999996
27043.772821,27712.167473999998,28010.515793,27358.961406
7980.870803100001,9131.9975112,29101.971368,25013.057794
32243.038108999997,31284.668757,25747.528225,23403.371221999998
32210.943032,31429.429180999996,25661.347725,26609.514199999998
32715.116474,29957.017546,21668.518423,28859.175825000002
33163.853685,34843.602897,23151.24399,20378.555716
25479.269349000002,22336.956682,35391.358059000006,24663.871887
28913.013341,28257.653983000004,24082.698567,31632.2098
38147.097817,28881.108635,24095.702094,26499.84588
28237.669224,24362.61403,31223.78874,28237.669224
