wt_0min_1,wt_0min_2,genome_0min_1,genome_0min_2
142502.72084999998,145071.59034,108571.751479,116239.73782
101899.16438100001,112499.94936,86184.001119,91793.168892
126631.67575000001,116739.27437,126169.35296,116739.27437
24305.442809,26374.318517,180055.35095,75244.246181
131823.78251,127098.19777,107762.3041,112812.37813
55327.04188399999,75794.336751,141068.79687999998,138639.01218000002
119807.21613,104985.57307500001,96457.413249,93297.25080000001
52513.804839000004,57778.62744,138639.01218000002,133679.71272
141068.79687999998,125524.40007,114518.96111,112026.286433
120287.98114,115251.18996000002,106710.688785,106340.532629
133679.71272,107762.3041,106340.532629,91559.710949
84396.15779699999,68090.31936,74582.179938,63167.936939
123842.76443000001,122195.41045,110106.96879700001,123842.76443000001
112499.94936,126631.67575000001,104357.92383900001,126631.67575000001
72905.785876,71527.698697,83186.988481,78929.759441
122195.41045,123842.76443000001,103629.86901,104357.92383900001
121322.32818,128874.75561,102165.33676,113838.91909000001
75380.86078,79245.21096299999,109324.26662600001,103202.990313
125020.84968999999,142502.72084999998,109001.201612,134519.05098
112812.37813,114518.96111,112812.37813,109746.16457
132242.74240000002,143975.84513,88086.894243,101090.96467300001
146274.87493,143100.82541,117785.66794,131195.01001
105579.93817000001,99842.061706,87398.121078,82871.026606
98357.465365,90489.32378,103906.70531199999,84552.546346
130496.30957,129338.76750999999,100268.989174,110106.96879700001
63452.496595,55011.789948000005,55666.500446,48781.33815
107762.3041,90220.150552,85009.37193,87398.121078
101090.96467300001,108169.72219199999,94933.198947,96984.89988299999
96457.413249,88394.642216,98663.763171,96165.544298
105904.458987,112812.37813,63452.496595,67751.468393
116239.73782,121322.32818,101573.793802,112499.94936
90489.32378,93297.25080000001,115719.52707,101899.16438100001
103629.86901,111043.17219400001,97708.881999,107165.750483
57242.187731,66333.110123,126631.67575000001,109001.201612
115251.18996000002,117222.98217,103202.990313,111450.399733
54807.235433,58957.05033400001,101899.16438100001,100412.41489500001
97708.881999,100412.41489500001,90220.150552,89705.34744700001
121003.8297,117785.66794,96165.544298,108571.751479
119349.88002,115719.52707,97390.142389,94355.521675
93701.0317,86526.775399,78526.340139,82573.301619
48002.221663,59856.342927,99452.14246999999,88394.642216
114518.96111,108571.751479,95609.739934,106710.688785
99842.061706,97708.881999,91793.168892,85220.379455
86951.65896900001,72565.447324,104985.57307500001,90489.32378
103202.990313,87651.47436600001,81983.783308,75490.137512
98023.905717,98023.905717,98023.905717,99842.061706
109001.201612,94355.521675,101090.96467300001,102521.391273
36009.386566,43219.660613,151228.56695,111043.17219400001
84813.34446000001,93540.5434,61696.559027,60016.76453
86184.001119,87126.255008,67894.830195,67399.322916
109324.26662600001,110519.06605,93701.0317,97708.881999
110106.96879700001,105904.458987,113324.08406,115251.18996000002
89314.046782,89705.34744700001,84552.546346,104985.57307500001
93297.25080000001,96457.413249,98357.465365,105579.93817000001
95609.739934,97390.142389,89446.081034,91136.41558100001
104985.57307500001,102165.33676,91559.710949,98357.465365
104595.95805799999,99452.14246999999,90489.32378,94164.159559
187106.03462,167619.27439,129338.76750999999,130496.30957
100712.834176,105579.93817000001,93540.5434,103629.86901
33182.543771000004,37083.138321,125020.84968999999,100268.989174
80585.714593,77523.17922,79936.69424800001,80367.98222600001
104357.92383900001,98357.465365,72565.447324,77352.473291
90941.542094,95609.739934,79422.120577,93900.84651999999
80846.077615,80585.714593,65561.613183,69762.168313
85009.37193,100268.989174,92795.237077,103906.70531199999
94590.462746,90941.542094,87126.255008,83986.432512
112026.286433,113838.91909000001,88394.642216,94590.462746
63968.781202,80152.46177600001,96668.13696,80152.46177600001
69271.354217,61228.23956,55011.789948000005,47621.04884
59089.84656,62489.089038,60691.062717999994,69013.729145
102165.33676,113324.08406,89705.34744700001,100712.834176
97390.142389,95217.817157,89924.49617,82107.036149
100412.41489500001,102521.391273,94355.521675,92795.237077
106710.688785,112026.286433,83813.16184799999,98023.905717
79422.120577,71196.328424,69013.729145,64321.603586000005
91311.790718,90726.336887,85220.379455,87651.47436600001
35847.134766999996,44615.819125,134519.05098,108169.72219199999
111043.17219400001,111450.399733,88986.688758,94933.198947
91136.41558100001,100712.834176,84396.15779699999,90941.542094
122624.86104999999,124641.91910999999,121322.32818,122624.86104999999
36067.044769,38104.896657,147212.6906,99070.615441
95217.817157,101573.793802,90941.542094,91311.790718
58687.67559700001,71051.332711,108169.72219199999,104595.95805799999
