env_0min_1,env_0min_2,env_5min_1,env_5min_2
45722.326644,40796.748696,29581.027051,30168.964507000004
35746.68408,39349.967550999994,38261.933169,39349.967550999994
40151.418084,37431.300028,33313.668233,33646.263878
36120.197856,35190.855511999995,34786.282546,40749.508567
37964.89808,37356.102617,32361.887627,35133.98439
36233.514357,34520.491327,36330.972935,38448.484421999994
34808.644569000004,36086.752873000005,37990.599418,33733.752039
40278.767016,37155.287538,38986.108532,32269.421406
36843.273061,33367.643474,36613.496713,37175.75906
37812.57823,37812.57823,32413.176539,29753.445019
34121.050068,38986.108532,41598.152019,37716.423932
38115.75514,34734.084799,33839.663278,33244.952741
36631.794004999996,33819.474419,35592.365684000004,37122.093868
36967.916600000004,30794.731228,37410.996304,36271.755724
39113.127107,37655.200546,34443.628710000005,34483.41063
31413.562284000003,39226.482156,35398.991801000004,39568.14213
35279.179148999996,36233.514357,38397.292086,39679.486508999995
33031.996637,36207.970585999996,34928.194858,36613.496713
38480.106736,38166.823116,33402.972993999996,34171.547632
37003.833529999996,37471.862268000004,34399.974067999996,38279.230294
37372.629700000005,40749.508567,42998.408543,35552.999782
34520.491327,38115.75514,35250.424355,34831.852477
39367.360808000005,37551.775229,37452.788295,32747.277311
30887.152372,34928.194858,37155.287538,41465.069429999996
38767.865934999994,32516.982461999996,35523.377767,34422.301705
40796.748696,35398.991801000004,32556.027515,33606.459602
35991.629457,34341.380359,34354.064788,36367.5718
34500.499647000004,36734.577203,36861.404335,39059.109826
36678.939077,34996.903116,32902.400666,39279.235902
34285.495318999994,37990.599418,36120.197856,37859.5304
37431.300028,36579.901321,34285.495318999994,35567.934941
38847.694659,39458.359441,34139.073304000005,34808.644569000004
31152.778107000002,34187.835722,34996.903116,36388.673271
28515.111958,35453.185569,36520.727747000004,37356.102617
35072.536372,36786.155728,33975.246659000004,37782.709081
32999.231988,39492.334748,35072.536372,35427.958750000005
37491.897275,35991.629457,34210.74334,35654.054519
34139.073304000005,35250.424355,37756.286953999996,36152.140008
33789.928614,37452.788295,35295.635450999995,36650.330455
33993.582488,35110.355670000004,34422.301705,33764.038496
39654.061177,32999.231988,34679.94105,35094.813789
35476.610514,32818.882965,35816.49546,33993.582488
35701.778876000004,37782.709081,34067.337814,33903.824678
38745.068956,33789.928614,33789.928614,34996.903116
35834.455495999995,36014.43362,34093.633635,37024.487508000006
36152.140008,32902.400666,33509.070884,36949.423757
32834.909084,33697.030714,35493.457064,32516.982461999996
33733.752039,41447.989908,38041.29812,36356.683709
35427.958750000005,35523.377767,32453.329514,34500.499647000004
36903.607431,38041.29812,34757.246789,37064.630946000005
39925.226641,37272.436206,33593.694448,36715.248563
37175.75906,34354.064788,36178.411105,30771.049223
35654.054519,35157.392213,36207.970585999996,34520.491327
35567.934941,35023.274095,33670.994801,35816.49546
32707.065756999997,36678.939077,35327.679349,34895.927248
36292.933438,33475.837503,36014.43362,34266.952754000005
34399.974067999996,36924.587837,36843.273061,36552.776925
36014.43362,30949.030466000004,31993.931801,29581.027051
37155.287538,35295.635450999995,31809.41235,36459.053558
39279.235902,35493.457064,32496.597077000002,31840.170401
37334.975841,38194.767724,35204.053278,35110.355670000004
38572.722967,36308.770459,32095.148235,33475.837503
35327.679349,32578.210559,34975.104068,32161.239687
32475.531003,40495.879518999995,33154.672498,38223.517514
35295.635450999995,38617.157066,33015.202859,36804.310703
30105.6956,40024.741564,37964.89808,36771.576868000004
31696.076932000004,42450.423259999996,35279.179148999996,36423.901529
42945.836386,41862.743353,38300.457662,35953.928074
37567.228976,36251.071826,35110.355670000004,31432.824447
34013.119306,33109.728006000005,37471.862268000004,38728.916713
38423.178834000006,37003.833529999996,31679.293555,32250.166887
35157.392213,32963.793014,33049.200523,34629.235996
32982.384691,35953.928074,35771.633398,38300.457662
34341.380359,36889.121351,34895.927248,33298.35349
35250.424355,29436.612419,33764.038496,33203.197709
42555.04851,34171.547632,40171.486874,31334.219711
38593.357635,32064.676009,35856.817155,32874.467312
34679.94105,35229.324556,31509.292139000005,31377.526273999996
32923.459248,38847.694659,33606.459602,35523.377767
34041.107356,32382.902188,30453.883498,38423.178834000006
35133.98439,33879.762861999996,34659.325616,34679.94105
37835.223592,33764.038496,34121.050068,35157.392213
34443.628710000005,34245.102041,34245.102041,35204.053278
34354.064788,35476.610514,34041.107356,34053.42783099999
34093.633635,38480.106736,36388.673271,30559.3031
35372.593758,37756.286953999996,31532.539533000003,34543.655635999996
39020.230134,35133.98439,33031.996637,32136.216453
34831.852477,34500.499647000004,34013.119306,37190.854502999995
33606.459602,31432.824447,36251.071826,35229.324556
34734.084799,35094.813789,32038.840817,32194.362172
35229.324556,33952.107329,32341.176798999997,36924.587837
34757.246789,27189.294455000003,37567.228976,32095.148235
34659.325616,33334.14959,30376.856043,37491.897275
35679.820133999994,35856.817155,32064.676009,33554.737823999996
37592.320521,35204.053278,29632.198976000003,29702.877599
38617.157066,32161.239687,35037.511644,32963.793014
32430.761763,34578.854162,32855.102238,37231.182347
36178.411105,37491.897275,45045.593894000005,37251.00041
33229.830233,41305.647553,35610.460582,34443.628710000005
35552.999782,36967.916600000004,33186.170624,32834.909084
36861.404335,33733.752039,32015.039506999998,35347.382504
36086.752873000005,31377.526273999996,34808.644569000004,33132.295791
37064.630946000005,33313.668233,31896.098534,34601.640262
34629.235996,37334.975841,30925.320564,31940.811984
33975.246659000004,34013.119306,33475.837503,37431.300028
31170.202891,34322.791966000004,31967.538510000002,34399.974067999996
32944.649886,37878.775516,34266.952754000005,37372.629700000005
31663.063334,32294.040147,30435.112863,31853.42738
37640.752786,33593.694448,34322.791966000004,31532.539533000003
34322.791966000004,36367.5718,32207.268223000003,30376.856043
34956.978684999995,31304.900270000002,34380.511014,35372.593758
30536.983824999996,36861.404335,35453.185569,38095.524429
37251.00041,34380.511014,32230.685887,31785.815639
37878.775516,33263.99054,33244.952741,34121.050068
34483.41063,39791.646861,33493.231722,34187.835722
36031.588426999995,36292.933438,35427.958750000005,32791.311055
36459.053558,32641.85353,31211.63455,35327.679349
31356.118209999997,27657.296370000004,36493.063316,38745.068956
33593.694448,34422.301705,32963.793014,33186.170624
35771.633398,29702.877599,38423.178834000006,23115.246368
34709.965846,33533.166058,33229.830233,34734.084799
28750.532352,37691.524457,39279.235902,35701.778876000004
31573.491734,32250.166887,37272.436206,36308.770459
33697.030714,30696.110501,36949.423757,31211.63455
31853.42738,41724.437993,36903.607431,38674.817729999995
32095.148235,37921.222433,36367.5718,34285.495318999994
32453.329514,34305.222101,34305.222101,31464.753769000003
32791.311055,34139.073304000005,32516.982461999996,32015.039506999998
34865.540196,38767.865934999994,32707.065756999997,30075.857549999997
30259.817745,34210.74334,34831.852477,32923.459248
36102.560813000004,37322.787795,29609.447600000003,35072.536372
32902.400666,30181.823276,30981.427493999996,34659.325616
35610.460582,30105.6956,38095.524429,32641.85353
34266.952754000005,33015.202859,34171.547632,38194.767724
35953.928074,29798.992424000004,28665.72452,33367.643474
29632.198976000003,34067.337814,35190.855511999995,32982.384691
35037.511644,35372.593758,33903.824678,31004.534957999997
33627.062154,33229.830233,28758.997738,31304.900270000002
33903.824678,33203.197709,32982.384691,30720.314393
32136.216453,37410.996304,32116.356739,34380.511014
32076.983275,33086.409184000004,36086.752873000005,34210.74334
35110.355670000004,31825.554953000003,33819.474419,34245.102041
31712.95622,40234.621948,35023.274095,31392.525134000003
35493.457064,30753.461748,31840.170401,31356.118209999997
35523.377767,32496.597077000002,33952.107329,30026.280290999995
38223.517514,33670.994801,32430.761763,33879.762861999996
26491.707617999997,34808.644569000004,36152.140008,34757.246789
32598.415525,30239.853117,30036.525832000003,35918.507617
33298.35349,36388.673271,31356.118209999997,32775.209022
34067.337814,28665.72452,32834.909084,34975.104068
39322.53634,37859.5304,30075.857549999997,32902.400666
28718.349998,36330.972935,32874.467312,34865.540196
33493.231722,32874.467312,32641.85353,29276.576129
31211.63455,31532.539533000003,34865.540196,35592.365684000004
36251.071826,34956.978684999995,37064.630946000005,33975.246659000004
35724.016905000004,33154.672498,33285.455171,31733.873466999998
36493.063316,34466.09492,31759.483533,30602.551974
32207.268223000003,32136.216453,28734.112673000003,34466.09492
32194.362172,33132.295791,32747.277311,32076.983275
31896.098534,31840.170401,31432.824447,33493.231722
33764.038496,34601.640262,31024.825532,33031.996637
31679.293555,29517.730862000004,32578.210559,32578.210559
29415.803142,30143.953235,32680.909951999998,35453.185569
29914.797443,26735.419303000002,34500.499647000004,32361.887627
32309.089679999997,32309.089679999997,32791.311055,32207.268223000003
30794.731228,30843.163255,33086.409184000004,34041.107356
35856.817155,37064.630946000005,32923.459248,30904.263799
30376.856043,35592.365684000004,30168.964507000004,31554.056235999997
34187.835722,30733.572765,36552.776925,32556.027515
35918.507617,34285.495318999994,28443.208276,32116.356739
46373.797039000005,28523.570041,56617.370805,23801.959575
33263.99054,32430.761763,35552.999782,31809.41235
31127.957555999998,32361.887627,34466.09492,35856.817155
33554.737823999996,32015.039506999998,32999.231988,33697.030714
30197.193964,33839.663278,28542.524928,33086.409184000004
32775.209022,35610.460582,31785.815639,32999.231988
33132.295791,35632.484695,30575.196367000004,33015.202859
33186.170624,33509.070884,32076.983275,34093.633635
35204.053278,35427.958750000005,31628.105025999997,30843.163255
31392.525134000003,32230.685887,31825.554953000003,32341.176798999997
31967.538510000002,30259.817745,31853.42738,32382.902188
35190.855511999995,32834.909084,29043.493857,30435.112863
33049.200523,42832.229553,46726.585875000004,37514.465302000004
29043.493857,31896.098534,34187.835722,33334.14959
31304.900270000002,30627.381255000004,29472.449949,32430.761763
46082.592619999996,39556.747915,43118.23665,31663.063334
32294.040147,39845.9917,36423.901529,30226.333783
30453.883498,34443.628710000005,30720.314393,28077.193475
40097.896423,31696.076932000004,32598.415525,31825.554953000003
30226.333783,31170.202891,33627.062154,31170.202891
30733.572765,35918.507617,32161.239687,31244.691955
33154.672498,32982.384691,31095.247958,31152.778107000002
34578.854162,33554.737823999996,30904.263799,33627.062154
35632.484695,33627.062154,31061.842122000002,29535.558195
31759.483533,33298.35349,33298.35349,32818.882965
35453.185569,32680.909951999998,31596.888939000004,31509.292139000005
30720.314393,31095.247958,33109.728006000005,32038.840817
31432.824447,33244.952741,30053.213988000003,30509.99769
33839.663278,30509.99769,31377.526273999996,33789.928614
31109.870581999996,31712.95622,32294.040147,32230.685887
30627.381255000004,29403.578931999997,31915.379989999998,31573.491734
35347.382504,29669.585032000003,32944.649886,29066.001964000003
31596.888939000004,31127.957555999998,30771.049223,27813.079232
27844.784798,40524.527793,33263.99054,30627.381255000004
33313.668233,26473.537835000003,37592.320521,29350.573431999997
30861.500890999996,29972.553437000002,32382.902188,32680.909951999998
33285.455171,29855.172418000002,31712.95622,33819.474419
29992.935357,32269.421406,30627.381255000004,29798.992424000004
26418.385772999998,33049.200523,32721.342599999996,33839.663278
31840.170401,29242.266163,31170.202891,35476.610514
33509.070884,27923.469345999998,33697.030714,29914.797443
31940.811984,27061.984091,38467.228034,31993.931801
29823.295697,33285.455171,30293.912745999998,28098.755121000002
33952.107329,35279.179148999996,29242.266163,28718.349998
34171.547632,31596.888939000004,28577.781935,26491.707617999997
32874.467312,31061.842122000002,30818.879248,31915.379989999998
31004.534957999997,34399.974067999996,30536.983824999996,31874.003751
33439.07781,34093.633635,28708.402347999996,31269.721808000002
34466.09492,32721.342599999996,29169.604178999998,29415.803142
31733.873466999998,32095.148235,32475.531003,30053.213988000003
31825.554953000003,31109.870581999996,34543.655635999996,31048.551984
33879.762861999996,27381.337408,30861.500890999996,30818.879248
32496.597077000002,30904.263799,28865.987186000002,32413.176539
32399.179501,32855.102238,29257.771235,32475.531003
31244.691955,38805.906257,30347.960481,31679.293555
28988.375465999998,31277.870387000003,31413.562284000003,34786.282546
32361.887627,36356.683709,29565.600676000002,28284.054139000003
32516.982461999996,28562.152295,31048.551984,27144.848225
32116.356739,26622.908566,29149.110334999998,45829.94628
30753.461748,29222.222074,31940.811984,30887.152372
33086.409184000004,31244.691955,33554.737823999996,29331.386752
33475.837503,30168.964507000004,28198.77732,33049.200523
27657.296370000004,34041.107356,31152.778107000002,31127.957555999998
35398.991801000004,29149.110334999998,28122.407223,30181.823276
22055.518653,22593.92304,36594.612905,44248.83818
29257.771235,25912.667846999997,28523.570041,31413.562284000003
37086.158343,31915.379989999998,28629.920233,28801.53748
31915.379989999998,31048.551984,29364.469598000003,32855.102238
29654.010415000004,33402.972993999996,33879.762861999996,33439.07781
33819.474419,30053.213988000003,30239.853117,33670.994801
30239.853117,31759.483533,31334.219711,32721.342599999996
30435.112863,30453.883498,32775.209022,32399.179501
31095.247958,26664.691099,27061.984091,54462.753787999995
13762.123965,12606.131642,43777.761745,45953.330544000004
27231.54992,28849.472121,30226.333783,38572.722967
32818.882965,31573.491734,31573.491734,26695.842517
27381.337408,31679.293555,31663.063334,36594.612905
28849.472121,30026.280290999995,29992.935357,30259.817745
7488.066779999999,6951.1321075999995,55784.599395000005,45265.260009000005
29331.386752,33606.459602,31277.870387000003,38041.29812
32269.421406,29331.386752,32176.043633,30105.6956
32250.166887,33186.170624,28896.505509,28734.112673000003
30347.960481,33646.263878,29498.272569,31712.95622
25813.442506,27729.348611,33334.14959,33285.455171
30026.280290999995,28419.671067,29702.877599,31696.076932000004
29685.448887,32176.043633,29685.448887,31967.538510000002
36650.330455,34483.41063,28493.714138,31109.870581999996
41819.813677,33993.582488,40917.741802,24993.643411999998
30168.964507000004,29208.989184,29517.730862000004,33402.972993999996
37716.423932,32775.209022,30181.823276,31277.870387000003
30925.320564,36631.794004999996,30602.551974,29883.309664
29350.573431999997,32923.459248,32309.089679999997,28523.570041
31874.003751,32038.840817,31874.003751,27335.242424000004
32855.102238,30075.857549999997,30417.094638,27165.437141000002
28758.997738,31628.105025999997,32136.216453,29728.312304
32341.176798999997,27864.717203,26528.491171,29390.780229000004
31554.056235999997,31413.562284000003,30696.110501,30347.960481
28043.888003,30435.112863,29883.309664,30239.853117
32578.210559,36031.588426999995,29972.553437000002,32176.043633
34053.42783099999,31874.003751,30010.927883000004,31596.888939000004
29195.004855,31940.811984,29669.585032000003,29992.935357
28344.590000999997,32791.311055,27747.968713,31896.098534
29777.641458,32399.179501,29195.004855,28577.781935
32963.793014,30575.196367000004,29415.803142,28475.532049
24160.560429,34757.246789,30753.461748,32598.415525
31464.753769000003,28801.53748,30843.163255,30143.953235
33244.952741,26861.685543,31392.525134000003,29169.604178999998
28665.72452,29043.493857,30949.030466000004,31759.483533
28122.407223,30861.500890999996,27940.144763,29855.172418000002
32176.043633,32116.356739,31269.721808000002,30476.564913
31277.870387000003,33031.996637,27218.846593000002,29669.585032000003
31269.721808000002,29565.600676000002,29124.37209,27313.383270000002
33109.728006000005,34266.952754000005,29753.445019,26064.216515
6926.970010200001,6711.522171300001,47553.340247,45862.710334999996
24636.829042,27491.335684,38378.878315,33229.830233
28493.714138,24802.946846,29222.222074,33154.672498
27313.383270000002,31809.41235,31464.753769000003,32453.329514
30559.3031,30376.856043,28930.350971999997,30453.883498
29023.698103000002,28955.598177999997,31004.534957999997,35190.855511999995
33670.994801,27892.960866,29208.989184,28460.071063
25661.907587,33493.231722,33533.166058,30696.110501
29436.612419,29823.295697,31554.056235999997,30925.320564
32680.909951999998,32944.649886,30887.152372,28629.920233
29535.558195,27595.681915,32399.179501,34354.064788
30949.030466000004,29728.312304,28006.038285,29124.37209
30843.163255,30293.912745999998,31696.076932000004,29632.198976000003
23990.696835000002,31853.42738,36924.587837,33923.074502999996
34422.301705,29023.698103000002,27901.341519999998,29498.272569
29007.110742,31024.825532,27464.632448,27595.681915
31377.526273999996,29301.243043000002,29403.578931999997,29208.989184
32721.342599999996,29257.771235,28801.53748,26622.908566
26568.352445999997,31356.118209999997,29777.641458,30794.731228
24903.393411,27881.730959,32194.362172,35632.484695
30981.427493999996,27297.686078,29007.110742,30536.983824999996
28865.987186000002,30417.094638,28690.167570999998,26809.100088
29124.37209,31663.063334,28302.324891999997,28302.324891999997
32556.027515,30318.521247000004,28146.171065000002,27231.54992
28801.53748,28865.987186000002,29436.612419,28665.72452
32230.685887,32207.268223000003,28460.071063,26528.491171
28258.634489,29472.449949,30143.953235,29517.730862000004
28234.976258,29195.004855,31244.691955,31024.825532
32641.85353,29654.010415000004,27881.730959,25365.986066999998
29517.730862000004,32556.027515,28607.147567999997,31628.105025999997
28475.532049,30602.551974,32818.882965,28515.111958
27519.359037,30925.320564,29654.010415000004,30733.572765
28523.570041,29364.469598000003,28849.472121,28690.167570999998
30476.564913,26032.303542,28098.755121000002,33313.668233
27075.471347000002,28146.171065000002,26213.734719,32496.597077000002
3035.5596195,2238.9643765,49720.826535,50524.786338
28908.186933999998,27397.323564,28955.598177999997,29654.010415000004
29403.578931999997,31152.778107000002,27657.296370000004,29257.771235
29798.992424000004,28824.440682000004,25184.211838,30981.427493999996
29390.780229000004,27355.516518,29331.386752,28758.997738
31993.931801,31967.538510000002,37322.787795,27540.401411
27892.960866,30347.960481,26264.730079,30318.521247000004
27218.846593000002,29350.573431999997,29301.243043000002,30417.094638
30318.521247000004,25828.542588,26088.185041,30575.196367000004
27983.832276999998,32707.065756999997,28234.976258,29364.469598000003
28896.505509,24364.737114,28361.949467,28419.671067
29301.243043000002,24401.242628,28021.768987,28750.532352
29498.272569,28708.402347999996,26792.679733999998,28562.152295
30655.82391,30476.564913,26895.168644999998,29007.110742
29364.469598000003,37210.33713,27564.070507000004,27519.359037
28734.112673000003,28021.768987,29914.797443,31061.842122000002
29855.172418000002,30197.193964,29823.295697,30036.525832000003
29609.447600000003,24821.932641,30197.193964,29972.553437000002
28534.101432999996,27758.757244999997,27758.757244999997,29023.698103000002
30818.879248,27144.848225,27104.118214,29222.222074
31809.41235,28542.524928,30559.3031,23743.50357
30509.99769,24444.032740000002,30318.521247000004,28930.350971999997
30075.857549999997,25420.484155000002,29350.573431999997,27657.296370000004
33402.972993999996,26712.963572999997,28169.153635000002,29609.447600000003
28198.77732,29753.445019,24444.032740000002,24619.706294
21297.548021000002,17367.76793,42383.915184,32707.065756999997
24273.424692,28077.193475,30259.817745,35493.457064
29276.576129,30536.983824999996,30655.82391,27061.984091
29222.222074,27691.111551,31127.957555999998,29109.810106999998
30771.049223,28475.532049,29855.172418000002,26340.170283000003
29938.329722000002,28302.324891999997,30105.6956,25813.442506
32382.902188,24782.700902,26846.090638,29777.641458
25142.660173,28361.949467,28399.866088,26664.691099
29066.001964000003,26528.491171,27144.848225,28122.407223
28302.324891999997,29609.447600000003,25723.02426,29472.449949
26735.419303000002,25682.368985,28326.493918,27128.361491
28542.524928,27411.950693000003,25381.492988,27464.632448
24401.242628,23827.683395,23759.79148,30949.030466000004
29728.312304,26264.730079,27729.348611,27691.111551
26912.268368999998,28169.153635000002,28077.193475,30655.82391
28443.208276,28043.888003,31304.900270000002,26861.685543
27433.539208000002,28690.167570999998,27433.539208000002,27411.950693000003
24578.248986,26231.337999,28419.671067,28708.402347999996
26938.951605,26828.367794,26141.775646000002,29823.295697
32413.176539,27813.079232,27335.242424000004,27674.060653
32015.039506999998,24731.706896,24870.524914,29086.891642000002
24387.932111,26387.418013,28258.634489,30753.461748
31509.292139000005,27042.079342,29728.312304,22910.909774
28930.350971999997,28234.976258,27231.54992,23784.371874
28098.755121000002,26638.954596000003,27612.840155,27983.832276999998
30293.912745999998,28515.111958,26861.685543,26402.070228000004
30417.094638,31554.056235999997,28475.532049,25098.722915
27923.469345999998,24922.393406,29109.810106999998,29242.266163
29242.266163,29777.641458,26077.956393,27940.144763
26231.337999,32413.176539,27595.681915,28234.976258
27128.361491,29453.315657,27313.383270000002,27892.960866
24782.700902,31004.534957999997,28562.152295,29436.612419
29169.604178999998,26064.216515,25744.804825,26213.734719
26750.339587999995,31509.292139000005,26367.504532,29195.004855
27967.257942999997,29124.37209,23676.158484,26638.954596000003
26014.633848,31392.525134000003,28908.186933999998,27433.539208000002
28607.147567999997,26695.842517,28750.532352,31095.247958
26846.090638,26314.873356999997,25813.442506,28988.375465999998
29086.891642000002,29007.110742,25106.620538,28493.714138
34786.282546,39906.149386,25420.484155000002,24364.737114
24673.682588,32453.329514,28718.349998,26001.975948
25233.877667,25142.660173,27967.257942999997,32294.040147
27491.335684,26809.100088,25661.907587,28443.208276
29753.445019,24903.393411,25895.910256,28054.887935
31061.842122000002,26792.679733999998,25266.756565,25211.699346999998
28690.167570999998,27747.968713,26402.070228000004,28258.634489
32747.277311,29066.001964000003,33132.295791,24655.050044
26775.92208,25585.193528,26512.054281999997,28849.472121
24463.070095,26491.707617999997,28988.375465999998,27729.348611
27940.144763,29938.329722000002,25585.193528,28955.598177999997
27595.681915,29498.272569,30026.280290999995,26895.168644999998
26367.504532,27940.144763,27411.950693000003,28824.440682000004
25019.784944,26968.228220999998,28534.101432999996,30861.500890999996
29472.449949,29390.780229000004,24821.932641,27189.294455000003
28824.440682000004,32076.983275,30733.572765,26454.748791
26861.685543,27783.581093000004,27844.784798,28021.768987
30575.196367000004,34975.104068,25682.368985,24478.667284000003
30053.213988000003,26775.92208,27783.581093000004,23580.215435
28382.267986,26120.354146,29086.891642000002,25441.859546
33923.074502999996,30981.427493999996,31733.873466999998,24854.216018
31334.219711,28930.350971999997,27008.938574,26296.638151
25585.193528,35072.536372,26064.216515,26538.38645
27881.730959,31269.721808000002,26750.339587999995,25617.161735
27864.717203,29276.576129,24298.25286,26846.090638
27411.950693000003,29086.891642000002,27864.717203,27967.257942999997
29702.877599,29914.797443,27276.680467,28399.866088
27729.348611,27276.680467,26192.873852,27218.846593000002
27397.323564,28399.866088,25441.859546,27881.730959
28562.152295,25778.457029,26473.537835000003,26314.873356999997
26828.367794,28460.071063,27691.111551,25661.907587
29453.315657,24761.634323,25935.23197,26968.228220999998
24533.461023,26418.385772999998,27452.29463,27075.471347000002
28169.153635000002,30720.314393,25628.50422,26750.339587999995
23426.201457,29169.604178999998,29066.001964000003,25250.729895
24347.187248,29992.935357,25701.438428,28146.171065000002
27144.848225,26912.268368999998,24922.393406,26120.354146
30010.927883000004,24072.644176,26418.385772999998,27844.784798
28021.768987,24854.216018,25365.986066999998,29403.578931999997
26712.963572999997,30818.879248,27355.516518,29301.243043000002
26001.975948,29581.027051,24655.050044,27747.968713
23784.371874,25529.964692999998,23444.845118999998,24611.052858000003
28955.598177999997,23049.713926,27491.335684,28607.147567999997
23084.416288999997,28344.590000999997,32269.421406,28896.505509
25798.070523,25661.907587,26491.707617999997,27758.757244999997
21937.075516999997,30559.3031,30476.564913,32309.089679999997
24505.695464,28122.407223,26340.170283000003,26141.775646000002
25441.859546,27564.070507000004,26938.951605,26014.633848
32161.239687,28896.505509,24072.644176,24922.393406
30181.823276,27901.341519999998,25098.722915,27452.29463
26974.625674,31733.873466999998,27519.359037,25828.542588
29883.309664,29685.448887,26032.303542,24590.229887999998
23508.912338000002,25645.317772000002,29798.992424000004,29149.110334999998
26664.691099,28284.054139000003,25038.102778,27297.686078
47989.575977,25314.886949,45757.999315,16797.014731
30602.551974,25813.442506,26695.842517,27104.118214
27674.060653,23017.122425,27020.433278,26828.367794
27297.686078,27313.383270000002,25211.699346999998,25552.811799
3907.1419532,2090.1306488,45174.600701,36133.114245
26872.169095999998,24965.725783,27075.471347000002,29453.315657
28054.887935,28750.532352,25127.571617999998,24708.76141
26792.679733999998,26750.339587999995,25778.457029,25266.756565
26968.228220999998,28908.186933999998,27397.323564,26264.730079
27758.757244999997,27128.361491,22074.065512,29043.493857
25610.388387000003,29415.803142,24147.814709,26775.92208
23558.013744,28718.349998,30509.99769,28344.590000999997
27189.294455000003,24004.69529,23990.696835000002,25628.50422
28399.866088,26001.975948,21986.00322,26192.873852
23541.122735,28734.112673000003,28382.267986,25191.873310000003
29669.585032000003,26604.349153,26169.685234,24938.730822
26473.537835000003,27218.846593000002,29390.780229000004,26604.349153
28326.493918,28493.714138,28054.887935,26088.185041
22074.065512,27248.007853,29938.329722000002,29565.600676000002
25701.438428,23919.324738,26968.228220999998,24802.946846
26809.100088,24578.248986,25855.380335,28908.186933999998
29565.600676000002,24673.682588,23541.122735,25585.193528
28077.193475,27165.437141000002,22566.561243,26387.418013
27335.242424000004,25106.620538,24364.737114,28169.153635000002
31628.105025999997,23770.407605,23303.610615,25986.881554
24821.932641,23070.752442,27381.337408,28006.038285
24708.76141,25019.784944,27923.469345999998,25283.129577
30696.110501,32341.176798999997,29453.315657,27381.337408
27747.968713,27967.257942999997,24347.187248,24444.032740000002
28460.071063,22000.920459,23257.669607,22969.673993
33646.263878,31785.815639,37231.182347,22754.961647
25365.986066999998,27008.938574,24834.280096,26974.625674
26985.304939,25494.613446,23904.405709,26077.956393
27691.111551,27335.242424000004,23884.761158,23444.845118999998
27276.680467,26985.304939,25759.23684,23759.79148
26192.873852,28534.101432999996,27813.079232,28865.987186000002
23743.50357,25184.211838,28515.111958,25127.571617999998
24453.592979999998,25855.380335,26985.304939,23904.405709
24320.316039,31334.219711,24965.725783,27397.323564
25529.964692999998,26340.170283000003,22458.453265,26231.337999
28419.671067,29109.810106999998,21918.018734,22948.368497
26512.054281999997,25723.02426,25480.114409,28542.524928
25986.881554,27104.118214,25912.667846999997,24903.393411
29581.027051,25617.161735,25645.317772000002,25895.910256
31048.551984,25986.881554,24976.287168000003,25682.368985
25480.114409,24870.524914,25507.078594,22514.528844
26895.168644999998,26141.775646000002,22875.250975,25912.667846999997
28006.038285,30010.927883000004,25869.773132,25610.388387000003
22894.779927000003,24147.814709,25552.811799,26792.679733999998
25494.613446,27540.401411,27128.361491,23827.683395
25744.804825,26296.638151,26638.954596000003,25381.492988
24611.052858000003,26192.873852,26538.38645,26512.054281999997
21105.350708,27519.359037,26387.418013,25064.448364
27564.070507000004,27231.54992,25828.542588,24965.725783
31024.825532,25334.701627,26664.691099,23884.761158
27248.007853,26872.169095999998,26712.963572999997,20865.291447000003
25617.161735,26088.185041,23956.406387000003,26735.419303000002
25552.811799,25562.669256999998,27674.060653,25645.317772000002
24922.393406,25038.102778,24691.226821,26418.385772999998
27008.938574,26538.38645,23691.478556,25562.669256999998
24228.205492,21591.771346,27165.437141000002,24870.524914
22258.798293,26454.748791,25494.613446,28534.101432999996
28361.949467,27612.840155,22593.92304,23333.743893
27061.984091,27983.832276999998,24320.316039,25855.380335
22854.35574,26402.070228000004,27297.686078,27612.840155
21885.527546,32194.362172,29023.698103000002,26473.537835000003
26077.956393,24180.776319,26568.352445999997,25233.877667
26296.638151,25759.23684,23070.752442,24761.634323
23770.407605,23784.371874,28824.440682000004,27901.341519999998
25250.729895,23316.981013999997,28344.590000999997,25744.804825
22910.909774,20925.972268,29535.558195,28043.888003
28284.054139000003,26938.951605,25047.074442,24422.302202
27452.29463,25610.388387000003,24993.643411999998,22733.070823
25682.368985,23115.246368,26809.100088,24542.928276
25334.701627,25365.986066999998,26231.337999,30293.912745999998
29109.810106999998,22677.769111,24453.592979999998,27355.516518
22291.290227,24590.229887999998,23827.683395,28361.949467
22000.920459,25266.756565,25950.578807,28198.77732
23097.184627,23479.557772,27983.832276999998,27864.717203
25645.317772000002,24197.077481,26001.975948,25083.276382
22579.160728,18710.128943,26622.908566,26367.504532
27355.516518,25507.078594,26604.349153,25723.02426
26064.216515,22485.015875999998,23770.407605,28382.267986
26622.908566,32747.277311,24731.706896,22593.92304
21656.751559,24048.578875,22343.668318,28326.493918
26454.748791,26014.633848,24087.615245,23407.518345
25759.23684,24834.280096,26735.419303000002,25778.457029
26169.685234,27020.433278,21570.853184,23303.610615
26402.070228000004,25459.595019,27540.401411,17745.555226
27783.581093000004,24320.316039,28284.054139000003,24298.25286
27020.433278,24129.291229000002,24611.052858000003,24347.187248
27165.437141000002,28758.997738,23580.215435,23709.507606
