genome_0min_1,genome_0min_2,genome_60min_1,genome_60min_2
8068.0846488,7825.387565200001,10557.024966100002,10123.9660527
5903.8512403,5144.6774119,9403.6053947,9833.3364233
12349.868688999999,9325.3294455,8054.4914902,8675.426178
7801.7973077999995,8050.662730599999,10098.8625599,8290.9593326
8009.156829199999,11502.179553,9423.5534916,8317.2923027
8907.3791864,6261.7986469,9697.6429873,12045.116381
10002.4963977,9286.8364717,7696.5064291,9550.5609394
10308.5217093,13995.007728999999,5901.769407,6034.0931197
9268.256283300001,10559.9506394,7897.290708400001,8940.7690896
4205.8841284,3912.4032564,15335.151435000002,8733.1804724
8869.098500099999,8414.5697645,10622.0623835,10254.7278849
8845.7131649,9761.4589145,8215.2959672,9669.6720908
4457.4833207,4038.6582442,11483.991369,12415.877746
9578.5761344,9602.9283139,6571.557187099999,8022.926054099999
6905.291602,5616.6027459,11853.697099,11893.814185
9196.5413652,9015.6071882,10155.1744154,8581.8866053
4087.0402935000006,3219.4782685,11350.72286,12209.106179
8795.838629900001,10136.5130013,7223.114267499999,9578.5761344
9427.739527900001,9967.0931871,8979.2298975,8432.358116200001
6961.5112519,6928.2781588,10050.1464113,10187.507054099999
8539.6064405,10485.2584312,8831.6348813,10192.2269884
9310.813388300001,9767.978395499998,8825.694674,7909.725876500001
12455.737908,16370.806366,4913.2153954000005,6635.2310449
9932.8307097,10468.6146231,10143.3344671,11326.463417
10637.7353809,10436.8740113,8763.6020862,7856.4371765000005
10615.8213869,10349.2432696,10136.5130013,8298.1996524
8591.686128899999,10765.1381096,8940.7690896,8921.9403638
9105.900916,8813.1464909,8749.1142509,8669.3995843
11288.843395,14178.453887,6504.0491402,4648.3625287
7288.7346476,8516.1643467,7475.353695000001,6312.5646961
9421.5774823,8300.196250199999,10943.795135600001,8366.7287554
11463.758739,9912.4221932,8679.1599677,7830.123276100001
8386.273426900001,9556.3030026,7668.8868938,7749.7572977
8007.1835431,8585.029191,9523.7010682,8401.748804699999
10974.0420053,12941.553960000001,6363.9728348,7930.566946600001
15290.687644,9737.699552,8004.472534799999,10828.148288100001
9159.4625944,8910.5723394,11710.912787,9710.2563624
8700.3184411,12954.615573,6641.6561274000005,6374.028461600001
13041.995183,9039.6624309,10126.7822693,10265.1809319
9637.498143499999,6963.8739934,8478.253970900001,9334.4628141
9356.576613599998,8018.3300340999995,11945.959771,8419.1548867
9071.7717137,8009.156829199999,6798.021180600001,8519.197785100001
8209.3549783,7820.4170816,10284.084936700001,9383.4105298
9250.972736799999,9268.256283300001,10273.1546664,9153.4476548
6616.559407199999,4822.0882728,12220.849790999999,11659.635048
9669.6720908,9685.8682771,8528.5604767,6777.829752799999
9756.4088587,10330.2163769,8775.3905855,6250.218890900001
12591.96533,10741.5162588,8313.7766919,8153.6921822
9965.190856899999,10351.6276348,8548.1022303,9184.1994084
8322.342692,7747.8995897,10598.7467425,7966.4332177999995
6112.0040825999995,5131.4418977000005,10313.303583,8197.094933800001
9132.0732502,10784.6252694,7954.6698486000005,5097.2898675999995
10117.122129,10265.1809319,9445.7804995,10914.8462464
9349.5158041,11172.930735,6520.1211908,7394.7251757
8675.426178,9915.824257,8756.326008,8719.8379295
6948.4145692,8875.7289117,9147.1957526,8300.196250199999
10265.1809319,10631.870935,8254.9750972,6086.8505979
10089.6947521,9507.3868575,7487.0692238,8526.7011203
6717.261575699999,6695.9314168,7519.1028783,9592.015391199999
7299.3939199999995,7510.7654622,8837.925864499999,9873.7183654
8765.8825182,9683.678777500001,8999.474483599999,7260.934070100001
13104.288233,15463.433915000001,3749.5122793,6577.6790378999995
9054.341424,9119.731064399999,7349.0799428,7610.9213922
8074.3046613,11360.135246,8964.4638213,8054.4914902
10779.6203167,11885.570332,8085.2600125,10104.1140295
8175.3378531,9570.3280811,8943.9152437,9092.721818
7925.834801800001,8747.3424898,8330.740377600001,8522.6679414
7571.751966400001,8966.2669421,8598.470874100001,8081.167960000001
11416.33732,9779.4096302,9530.179775100001,8238.3578892
7245.132188400001,6005.5422257,7838.9740873,7426.795840999999
16457.560737,10212.092851,9019.6465933,7843.6533229
10021.8524283,11679.611392,7365.3717837,6220.5732556
10368.7316846,9436.9173383,8308.4746813,6274.3062948
11048.3742418,13834.686571000002,6923.6607649,5057.8233316999995
7154.568873599999,9442.9039578,8950.464837,7885.313145499999
9610.663182,8979.2298975,9488.1251428,9042.202985599999
9600.055571,8681.1581211,8317.2923027,8101.2291658
5950.4349302,4689.4264868,10765.1381096,10678.785170899999
7820.4170816,9019.6465933,8897.6811038,8120.6524055
9262.0135221,10051.7685711,9202.7533869,8458.8989171
7982.708354799999,11083.184924199999,6967.6729407,7742.7577986999995
7650.973848500001,9878.608934200001,9378.152867100001,8107.627171800001
10187.507054099999,8701.9390193,10661.5158931,9564.2262268
9301.4821096,9774.1959609,7554.194366000001,8430.1417611
10516.983688600001,10445.7914141,7635.4816878,7463.461226199999
11215.609273,9292.059921099999,9219.7589144,8410.9439719
8349.280178,7365.3717837,7245.132188400001,6721.912046400001
10296.9612826,10522.0935598,8959.682687800001,7933.4798396
7277.6279817,8393.1889549,8539.6064405,8145.386425899999
7352.273057300001,6732.052511600001,11083.184924199999,8840.589966900001
7508.5164905,8280.9463623,7999.1465462,7677.905940299999
9494.5324245,9383.4105298,9665.861974700001,8999.474483599999
8711.4996504,8904.165909899999,8845.7131649,9812.7461066
12917.148035,14276.877132,4446.54773,5465.796327
7169.3288713,7815.367276800001,11088.0592627,10744.616733300001
8489.7541403,6650.1065272000005,8708.9690577,6676.3086091000005
8458.8989171,8786.5243577,8556.0638167,10130.2189231
7794.5222393,6749.3671619,7684.1715343000005,8009.156829199999
9213.386407900001,8127.1356929,10239.8031038,8576.025537700001
9472.200175000002,7733.203858700001,9210.609921,7820.4170816
9226.9391089,9003.5607699,7257.8102065,7663.611256599999
9452.673774899999,11034.497694900001,7399.9355245,6880.8382398
7535.2784004000005,5474.4415717,8396.304326399999,6705.8510548
9366.6935216,7736.021506200001,10130.2189231,8943.9152437
8235.8691581,8489.7541403,9049.855061999999,9250.972736799999
11470.967861000001,8746.4400498,8144.1762272,7435.9028288
8747.3424898,10133.6328691,8892.808769899999,7895.347646200001
7895.347646200001,8440.993111,7723.3181106,9308.6574286
16932.12867,13473.644059000002,6739.5126313,6589.481698999999
8669.3995843,9781.8217913,9156.0070215,9452.673774899999
5216.981514900001,5264.4277208,7595.2185047,5648.6639075
11134.7902911,10111.2766447,5687.9545143,5540.5504493
6712.2554894,4856.082474100001,6657.7720737,6815.9609917
9733.840120199999,10494.33838,7795.9245633,8338.8851395
10260.9823943,9408.9152608,6688.9957485,5101.7191576
7573.3484843999995,8569.1056351,8103.6884426999995,7049.366885
6859.4161557,6996.0165576,10815.320687700001,11223.582772
8756.326008,8820.171085,8022.926054099999,5927.7578322
9369.2035409,9518.510319199999,8652.988645399999,10753.4248668
7570.0517391,7079.7782351999995,10300.8666662,9253.1477091
9825.3652115,9439.154625,8550.4289765,8503.7769367
7124.6635927,5409.8428092,12829.089845999999,11902.223891
10923.0633424,10914.8462464,6642.834119599999,8044.387379700001
6587.495809,6587.495809,11198.397924,10222.8074614
5755.0016205,5877.9602806,9962.5947045,10476.509924
12229.042709,14485.773152,4993.4761153,5301.7556768
10458.5449985,12640.860497,4400.5603625,6963.8739934
7723.3181106,6443.9444373999995,8927.589906199999,9965.190856899999
5240.7667912,5334.5227399,11893.814185,11646.351003
11204.523092,10420.8627199,7269.5888522,8190.252180699999
14983.538899000001,11781.592034,5409.8428092,4997.3294899
12511.064129999999,10744.616733300001,7201.5978554,7154.568873599999
7671.0011249,9733.840120199999,7760.5660751000005,6600.0155759
7810.934284,8068.0846488,11223.582772,9839.9482814
8785.048624500001,11483.991369,6940.138450300001,6427.0385226
8961.4184816,10646.5893052,6556.1921503,7725.518533500001
10029.5255436,10000.558822800002,7483.5928908999995,9078.3768414
7276.909581500001,5896.2311425,14039.815694,11455.272422999999
8336.7289732,10447.731620499999,8701.9390193,9054.341424
8558.333983100001,6154.0095526,8634.139878400001,9070.2107012
9243.3154553,8603.7920394,7286.5343826,8007.1835431
8226.7145159,10336.5648714,8669.3995843,7505.0606749
9387.598629099999,10018.5544493,8877.1779243,8231.860724
7827.6750544,7210.631745600001,8426.678957,8765.8825182
6397.5627527999995,5184.9013623,9448.355051499999,8629.8929355
8723.2730746,9272.9647847,10063.8466223,11334.519516
11382.6683,11881.642557,7943.0603886,8183.0578257
9423.5534916,9804.943431,6149.7591225999995,9039.6624309
9586.2244381,8553.3321499,8855.4896366,7844.9600161
8283.309508800001,9837.4294028,8106.0951251999995,8687.6838347
10513.6524997,12901.632308,5015.8120505,7410.1829799
8464.7837239,9895.7935409,7764.9650827000005,5777.7353373999995
8779.785854400001,10992.401391700001,7501.8164232,10024.0093926
6489.836612900001,6242.3657339,11502.179553,11219.75086
8894.5262843,8113.1133107000005,10951.9963845,9209.586371200001
7286.5343826,6977.428098599999,9608.2745513,11684.435035999999
11931.057730999999,9944.5972557,7856.4371765000005,8004.472534799999
17454.357165999998,10777.2887226,10119.2781592,10548.4628612
7215.023455,8109.532390099999,8042.313564599999,6462.3691004
9641.8532097,8968.7098406,8882.0746872,8558.333983100001
4895.2641574,4963.8959664,11326.463417,10167.7491321
6050.634059800001,5796.172191600001,11705.474859999998,12394.585854
7640.2032009,7635.4816878,7909.725876500001,8894.5262843
2489.3241012,1701.7477395,16814.29941,10000.558822800002
8449.0367248,7206.0742826999995,8884.4367766,9619.8741925
8910.5723394,9680.4214565,8332.4428386,6945.3369775
6781.7748228,8563.393435599999,8530.575016300001,8192.647017
8884.4367766,8628.4216499,8184.9652573,8334.6574188
9550.5609394,9237.597834999999,7969.0422684000005,9015.6071882
6842.716584,7450.7470875,9674.4556377,12266.049946000001
7694.084327,9993.1728355,5474.4415717,5122.6972614999995
7327.260133600001,8629.8929355,11517.503629,10047.896051599999
10518.5522956,9255.4565402,7728.5592447,8596.4616131
8760.3572625,8733.1804724,8285.2490739,8124.8400477000005
6896.8444254999995,7949.9842954000005,10744.616733300001,10859.6579824
12543.55941,11853.697099,4660.8832795,5224.1959979
7949.9842954000005,6806.1352161,11615.444083999999,8645.6125983
3906.1966903000002,3533.3541229,12372.358571,11568.529611
7477.917771099999,7060.977821,7827.6750544,9317.0010549
10702.3047807,8458.8989171,8438.071509,11409.447002
10877.5173961,11052.6979378,5350.1314501,4353.2538294999995
9794.3645147,7627.963549099999,7736.021506200001,9637.498143499999
8453.5911132,8248.7958906,6699.406743500001,6134.2770763
9843.4150221,11832.510785,6264.1309745,7508.5164905
11873.081529,12571.74226,6292.6688632,6606.3253301
10278.5086806,10985.504669,7467.651973800001,6142.683002600001
7306.2329433,5097.2898675999995,8746.4400498,8187.5615444
10436.8740113,9753.1777534,6734.802889299999,6932.5710466
7551.1474344,8498.577080699999,5560.973859600001,6248.259599700001
9652.0169247,9509.7241882,7878.1781743,7717.561570399999
9973.4320485,8460.6478813,7763.3028391,7513.6426228
9062.107263900001,8638.1046414,9589.3439737,10699.6422203
9176.2680809,7458.3651854,9070.2107012,8386.273426900001
7374.3095558,8235.8691581,8650.715876799999,10245.6732433
9737.699552,9644.5357241,8996.8594864,8613.7803148
9938.4467861,8845.7131649,8290.9593326,6734.802889299999
8274.3899743,7203.5053057,8795.838629900001,9559.8496219
10047.896051599999,8206.2595036,5885.3265803,5923.7161815
8697.574377699999,11971.173642,6973.4034329999995,6659.8112265
9928.1004166,8864.2565691,8312.2105104,8855.4896366
8921.9403638,9794.3645147,8240.772963,8412.4846045
6596.779159399999,5817.4690954,10337.946303699999,10160.968319399999
3864.5620537000004,2871.2383782,15607.807363,14002.747227999998
9878.608934200001,9229.3189109,8596.4616131,8650.715876799999
6745.338352299999,7848.8156871,8221.7035096,9058.2067047
10165.4269739,7940.158161900001,8034.707983,11078.1683139
8447.5387013,9499.0323702,8137.9347385,7993.024732700001
9693.2966292,6604.382522100001,11294.912818,10027.074358900001
6382.1107635,7260.934070100001,10172.9363034,9962.5947045
8088.4336685,12220.849790999999,6829.805205899999,6508.515606999999
12201.569787,11045.5672901,5822.2577971,6489.836612900001
6679.1611861,5534.6571177999995,9753.1777534,7694.084327
10980.1432503,9788.5019737,6222.1974712,5442.7430487
5969.918038,5835.5495858,9150.979452,9605.0441811
9219.7589144,11606.925464,5708.333413599999,6380.1596552
11818.658932,10313.303583,6552.7554464,7193.8918401
8013.170243099999,10460.621996400001,7247.9167861,8030.659183000001
9820.0107617,12610.751471,6959.8924577,7690.4411168999995
10010.4106027,7723.3181106,10206.120186600001,7799.4863386
7224.296254999999,6127.8505039,5635.8555348,6652.137794599999
7338.8519321,9564.2262268,6874.7479163,7995.0362391
8609.4166398,9083.3455644,7410.1829799,8553.3321499
8421.908746500001,9194.3644018,7041.852342700001,9695.598790200002
9337.7021948,7993.024732700001,7832.6603559,7376.415431300001
6544.618242099999,5030.9925657,11162.0129273,9177.5490123
4702.4342708,6535.3574339,11371.041798,8263.9055454
4940.8540964,7288.7346476,9613.6260174,8556.0638167
7795.9245633,6532.7821322,6970.866312,6948.4145692
11726.731317000002,11726.731317000002,6606.3253301,7269.5888522
9680.4214565,9399.1166116,5811.3760496,7403.595711600001
9408.9152608,8424.187371,10024.0093926,6978.567113499999
6799.8153084000005,8319.062656999999,8750.616447299999,7338.8519321
7680.2014647999995,9209.586371200001,7778.1999713,7710.687105
7206.0742826999995,5270.514420500001,9465.4006936,9162.3440816
5735.0156553,5786.6433670999995,6234.5559975999995,7077.734338199999
9507.3868575,8216.6265768,6370.2677311,9849.4998997
9351.9512624,9862.192282599999,8197.094933800001,8848.0783879
10119.2781592,9776.6443745,8851.1271255,8328.8204803
6441.6693374,9639.4532815,7479.914386900001,9190.0431456
7329.636171,6268.9825156,6804.8401291,5081.9965434999995
4909.3475063999995,7157.3806061,8990.3326473,8681.1581211
9184.1994084,8040.5020768,11023.3890266,9641.8532097
7519.1028783,10403.8300028,7203.5053057,8634.139878400001
10206.120186600001,11438.202436,6956.718860700001,5215.578485100001
5278.3229566,5773.5717564999995,5962.991077600001,6171.506238100001
9715.5738283,7746.580153100001,8200.1955002,9802.5161768
8831.6348813,8378.9241703,7888.676969499999,7653.302394
6307.2025106,6676.3086091000005,8658.3144496,10494.33838
9003.5607699,9710.2563624,6857.3721221999995,7573.3484843999995
8022.926054099999,7380.3239619,7374.3095558,8132.3797337
9613.6260174,8197.094933800001,6980.548962999999,8957.8555452
9608.2745513,5077.5641176,6475.627178,6049.267945
6772.2534193,10681.7244118,7117.969091600001,9613.6260174
9044.0604532,8478.253970900001,9649.4161916,6774.6692934
9112.2663115,8736.2835212,10866.9550546,10606.6005464
9123.7822366,9247.2239313,7936.9730081,7637.375332400001
9034.4834137,7995.0362391,8503.7769367,7398.3460565000005
7221.116204399999,6281.7979998,8820.171085,8209.3549783
6812.7933101,7597.6869047,9112.2663115,10280.6331609
8036.742222700001,7928.540888,8467.2051513,7997.2383287
7725.518533500001,7446.690482700001,9936.0921383,7592.157310799999
9602.9283139,9870.598515900001,7733.203858700001,8947.9458868
5922.2031160999995,6065.1972799,6385.6157992,6345.1075358
8444.2499259,8157.308700099999,9514.709747199999,10535.0602425
7822.9147321,6151.0232208,9761.4589145,10805.4612734
11476.06461,9403.6053947,8127.1356929,7097.841349799999
7030.0896529,9167.8798014,7108.0615743,7290.9966925
9575.9210675,9215.6626905,7843.6533229,6222.1974712
7433.7959743,7322.7578405,7982.708354799999,6726.0140151
5287.3112799,6336.6015305,11459.354821,9922.4802185
9970.928990299999,11286.409089,5640.128431200001,5793.9325174
7229.554123,8416.8234706,11428.903204,11765.771485000001
15008.463167,13844.792642,6096.7189397,6626.7616259999995
7589.955418199999,8074.3046613,8773.0681984,8992.9119971
8378.9241703,9445.7804995,7315.785239,7603.6127006
7292.794373499999,7521.9371773,7690.4411168999995,8487.842082500001
9087.517114,9951.3520414,8248.7958906,7848.8156871
9144.5529269,9902.3508079,7698.8191987,7124.6635927
6550.051141,5419.3315429,11249.155766,11565.666328000001
10473.557200899999,8658.3144496,8609.4166398,7752.2142412
8672.633191199999,10123.9660527,8581.8866053,7387.4327109000005
6778.807403999999,5630.2355846,9804.943431,9415.330687999998
6882.2958799,6628.201610000001,9310.813388300001,9139.103556400001
7403.595711600001,6181.955444900001,8506.5750133,7406.148191
8167.2983487,8183.0578257,7861.003929,7935.626143300001
4143.4886454,5348.7987123,9539.7895063,12927.133636
7648.0802862,6986.8227134,8149.339400100001,8573.5623884
9383.4105298,9296.45852,7389.8762262,6908.9770257
4406.2892185,4480.7790347,9314.0338807,8396.304326399999
7832.6603559,7532.1330422,9797.889963099999,9509.7241882
8113.1133107000005,7199.0667879,8202.7806386,9701.509655400001
7756.578545300001,8643.1969239,8693.2515742,8652.988645399999
8992.9119971,7565.4160114,6652.137794599999,6645.358001999999
9263.8914658,7439.162398099999,9980.1134623,8825.694674
8197.094933800001,6842.716584,10418.0752229,9976.0727962
8393.1889549,8200.1955002,9243.3154553,9499.0323702
6687.3070652,6630.5441218,10445.7914141,9314.0338807
9381.4091209,8451.2791917,8444.2499259,8428.1623031
7479.914386900001,7794.5222393,6127.8505039,5453.539745399999
12225.221682,10267.6402701,6446.6225584,7347.7783513
4878.0986608,5023.5315151,12715.734713000002,11066.7980477
5772.273550100001,5652.3124232,9930.5886212,6928.2781588
8638.1046414,8013.170243099999,8018.3300340999995,6640.5657792
5433.6921125,4350.763402099999,10669.733089199999,9753.1777534
8129.1832131,8897.6811038,7815.367276800001,6432.8357805
6755.8754669,7904.5001646,9946.850730900002,8684.9419796
7475.353695000001,7912.2984522,8890.907925399999,7108.0615743
11557.86217,12312.766519,6908.9770257,6641.6561274000005
8474.1619711,10192.2269884,8187.5615444,6148.004755200001
7142.3498299,6989.6671024,9730.686333900001,11182.407158
9391.3400432,7935.626143300001,6884.6561531,8990.3326473
11977.203542,10859.6579824,6435.830396200001,8283.309508800001
9761.4589145,8917.0230006,7224.296254999999,5909.570951600001
8308.4746813,8760.3572625,8793.8855244,7349.0799428
9596.7496589,9669.6720908,7895.347646200001,7532.1330422
7808.336863300001,5846.9140061,9231.417770299999,8837.925864499999
8664.733331,9076.2968029,6850.968925300001,8426.678957
7856.4371765000005,7752.2142412,8006.1098163999995,7519.1028783
8645.6125983,8923.457862,9277.949501899999,7420.202671599999
6145.057557300001,7257.8102065,5698.1428708,7262.7765695
8424.187371,7004.075363599999,7630.1807642,9073.7293566
8629.8929355,7556.0120652,7369.8472272,6871.8798488
8715.3651671,8419.1548867,10390.2550056,7969.0422684000005
7392.1996016,8857.2170046,8957.8555452,8611.629871100002
9657.7518491,8990.3326473,7848.8156871,8530.575016300001
8999.474483599999,8464.7837239,7862.760007899999,7622.2543752
7075.8694846,4982.5966944,17034.428729,9756.4088587
9162.3440816,8030.659183000001,7923.7534521,8606.9265225
5704.6487066,6781.7748228,11422.792762000001,10887.0748802
6784.7783150000005,10476.509924,7914.3975788,5867.3408247
5972.4878155999995,7403.595711600001,9415.330687999998,6710.357893800001
5630.2355846,4024.0962755,11045.5672901,8149.339400100001
5222.7547882,6945.3369775,6220.5732556,5698.1428708
7814.2378879,9240.1291848,8322.342692,8869.098500099999
7562.7034659,7487.0692238,6600.0155759,7221.116204399999
9341.4063679,9550.5609394,10069.98231,11004.4035871
8381.604956,8600.9292713,8036.742222700001,9150.979452
8181.2831496,9375.839815700001,7341.093429999999,7869.314721
8254.9750972,7221.116204399999,7677.905940299999,7778.1999713
7280.391063699999,8560.1497691,8389.8437682,8478.253970900001
13010.330852000001,8795.838629900001,7993.024732700001,10358.864179799999
6630.5441218,4887.2490466,9938.4467861,7121.3427874
7355.1672342,8233.8488531,8219.9909489,7640.2032009
7696.5064291,6339.0652519000005,9637.498143499999,9602.9283139
7775.267097400001,8884.4367766,7625.570827099999,6007.0840555
8996.8594864,6377.5613693,8578.9099431,10473.557200899999
6970.866312,8070.4873961,8010.549229900001,8399.441251
10024.0093926,6550.051141,10228.7665021,8233.8488531
7687.8876491,9071.7717137,6687.3070652,4940.8540964
9683.678777500001,6777.829752799999,9081.2922708,8578.9099431
7601.8467282,9474.9180619,7055.140826100001,8277.951889200001
4314.1111628,3644.1493194000004,11765.771485000001,9231.417770299999
8750.616447299999,7383.4952235,7052.9050782,7472.995481
8065.6336483000005,7174.8431499,8462.4047104,9478.6988953
6589.481698999999,6081.3183687,9305.9280182,8302.1164774
5886.9226746,4470.564466,6105.9504339,6829.805205899999
7295.179404199999,7622.2543752,10002.4963977,9369.2035409
7007.0489247000005,8613.7803148,6471.3615626,7485.657942
7151.3105711,6923.6607649,8432.358116200001,8536.782777299999
5293.166322499999,5576.7441643,8591.686128899999,8546.2445004
8406.996336799999,9097.746416099999,8976.8039615,7872.2593381
8028.6717132,7064.1937481,9394.6411784,9758.786796
7158.8975386,7315.785239,9184.1994084,9951.3520414
7398.3460565000005,8728.9562307,7537.3692532000005,6968.9552884
9240.1291848,9046.725477299999,7844.9600161,6798.021180600001
6968.9552884,6468.5022466,9847.0880551,7974.1453209
8964.4638213,8947.9458868,8563.393435599999,7257.8102065
8127.1356929,9180.397006399999,7792.2440721,7878.1781743
7713.0330755,8438.071509,5127.2164912,5287.3112799
7383.4952235,5054.6545994,9685.8682771,7570.0517391
6612.771879100001,6531.0303785999995,7320.5374245,6116.1866794
9987.2948089,8835.1882067,4923.8401308,4544.0800756
7720.926025999999,10378.3947483,7627.963549099999,7948.1887776
8451.2791917,10333.6014677,5362.4185356,7795.9245633
7525.6651484,7573.3484843999995,8681.1581211,8770.7675069
9912.4221932,8352.1330993,8930.7095355,6630.5441218
10107.2911819,12188.753774,4940.8540964,6538.4892217
1670.7964634,1303.7064507999999,11031.489666,13899.524507
12814.779606,9530.179775100001,8094.0291748,5835.5495858
6945.3369775,6070.2629438,8487.842082500001,7786.6657047
8163.459109099999,7489.8210119,5360.5689227,8542.2197503
10373.310165300001,9421.5774823,6871.8798488,7668.8868938
6372.2541948,5873.9709272,8984.9080545,6417.688732799999
3977.3670343999997,4524.4111717,12735.181241,10089.6947521
8930.7095355,9351.9512624,7308.5035696,6778.807403999999
7361.2349111,7720.926025999999,9421.5774823,8136.2641649
9378.152867100001,8982.9780637,5691.734857,7187.8466537
7909.725876500001,8822.9123573,8355.1476776,9115.8278456
5581.2121283,6096.7189397,9676.8692771,7956.6281082000005
7481.9587637,7969.0422684000005,7836.038697600001,9283.3704457
5883.6997102000005,4799.2119334,11922.551872,9825.3652115
6795.465116900001,5099.4141463,9854.438300099999,9797.889963099999
7997.2383287,7046.7725233,8730.3905722,8987.400502
6435.830396200001,6000.095756299999,9469.1764537,9356.576613599998
8736.2835212,7551.1474344,7637.375332400001,6899.6052401
7487.0692238,6645.358001999999,9171.6008642,10212.092851
10337.946303699999,9334.4628141,7756.578545300001,8718.4505844
6366.3977416,8386.273426900001,6684.769331099999,7608.1729551
6789.855528,6565.1501183,6998.2567865,8200.1955002
7692.0482571,6616.559407199999,8546.2445004,7674.3656057
8136.2641649,7781.795727300001,9274.841090099999,11612.943521
6604.382522100001,7760.5660751000005,8516.1643467,8416.8234706
9401.023922299999,4521.261424300001,5341.4755981,8548.1022303
7537.3692532000005,6148.004755200001,6666.522517,7199.0667879
8170.1062242,7296.3178419999995,11750.484213,8586.6829486
7389.8762262,7897.290708400001,7799.4863386,8137.9347385
7442.1855008,8144.1762272,7659.106122,7288.7346476
8804.3080582,6560.868027500001,8620.109552099999,7489.8210119
17149.270374,9100.1229498,6468.5022466,6372.2541948
7754.1450255,8430.1417611,9346.3293026,7949.9842954000005
8410.9439719,6357.6670397,8508.593444499998,10381.707135499999
7985.262453500001,8290.9593326,6662.983778,6532.7821322
19770.224183,7470.766691,6488.1963141,6959.8924577
11713.214512,14290.098097,3366.5206429,4314.1111628
7627.963549099999,8192.647017,7090.5224942,7336.259157400001
8153.6921822,8726.0757737,8489.7541403,8076.173534899999
6817.8905734,8243.5916084,8589.7185136,8322.342692
7885.313145499999,7097.841349799999,8822.9123573,8959.682687800001
8332.4428386,7715.753216,8178.073167199999,7720.926025999999
7875.7585333,9202.7533869,8300.196250199999,7236.1560161
8396.304326399999,9567.608352899999,7498.278276499999,5208.5939404
8773.0681984,9085.1383628,7814.2378879,7771.336770299999
7567.796864999999,9356.576613599998,7304.122683299999,8820.171085
6928.2781588,8556.0638167,6712.2554894,8923.457862
4960.8939687,4746.3940502,4455.6577654,3422.0464088
7684.1715343000005,8163.459109099999,8813.1464909,7605.159384299999
6874.7479163,9701.509655400001,4593.2866071,5897.7523074
8628.4216499,8263.9055454,6065.1972799,8034.707983
6511.097041,5047.6606559,6893.7296023,8141.049359
5672.8556557,6934.7298106,5684.7256253,4349.2584553
8277.951889200001,10178.270874400001,7786.6657047,8040.5020768
7749.7572977,8695.5174355,8307.0608825,5846.9140061
9092.721818,10811.0136881,5636.9485593,7147.8238537
9253.1477091,7805.840304800001,6753.511012100001,8358.289936899999
8172.6778685,9322.0402132,8747.3424898,8882.0746872
9458.3848757,9373.054393,8336.7289732,5953.5696565
8440.993111,6825.5689883,8853.150413,9954.0490773
6721.912046400001,6876.6057889,6724.145941500001,6781.7748228
11223.582772,10548.4628612,6376.1646026,5246.2903406
8802.330633599999,9277.949501899999,7154.568873599999,7215.023455
8046.5705218,4655.8018739,5325.7700778,6202.6917689
6937.4994305,5232.7000224,5301.7556768,6361.4335214
8818.593834700001,7661.538756999999,8560.1497691,7665.9904337
8634.139878400001,9105.900916,8050.662730599999,8221.7035096
5090.3509906,6403.9852325,8953.9704663,8632.863980400001
7705.2611525,7560.352225799999,8076.173534899999,8638.1046414
7668.8868938,10538.5481797,6350.0738128,8113.1133107000005
8081.167960000001,10117.122129,6546.0296491,7940.158161900001
8467.2051513,7131.5447902,9237.597834999999,8845.7131649
7247.9167861,1977.6839108,2531.5374461,3309.8566775
8578.9099431,7653.302394,9176.2680809,7597.6869047
5988.9600469,6778.807403999999,7086.30487,5665.766437
8777.139822599998,7089.147806999999,8520.4876829,8469.7429827
7592.157310799999,7786.6657047,9526.6582833,7862.760007899999
6703.3445989,8471.008479799999,7075.8694846,7166.011212400001
10548.4628612,5938.0007935,8802.330633599999,11776.021087000001
7262.7765695,6684.769331099999,7229.554123,7064.1937481
4179.9073009,4087.0402935000006,8815.768799200001,6965.7716949
7104.710063299999,7479.914386900001,8120.6524055,7232.8974149000005
6602.609579399999,7139.1951039000005,11536.777191,8902.345671
9233.9352707,7496.7904605,8474.1619711,7422.423977099999
5968.3705254,8815.768799200001,7872.2593381,8243.5916084
9442.9039578,8632.863980400001,6697.681363000001,8319.062656999999
3437.3965061000004,3927.296904,10917.294101,9843.4150221
7733.203858700001,9987.2948089,6690.0783276,7700.8405662000005
15426.676582,13441.134880000001,4353.2538294999995,3773.8985768
18589.805557,14012.335358,5242.7813921,6121.3933817
5146.6040376,4888.8305823,10612.456744,11058.546991899999
7897.290708400001,9171.6008642,7322.7578405,7521.9371773
7736.021506200001,8921.9403638,7608.1729551,6615.2566911
7218.7493419,8147.1394552,8485.7866463,8265.6228553
9660.7185855,8396.304326399999,6795.465116900001,7075.8694846
7031.828619100001,7775.267097400001,7398.3460565000005,7226.1972467
5896.2311425,5481.5661353000005,9432.5862978,9119.731064399999
4083.7275195,4338.6436963,7781.795727300001,8215.2959672
9130.215928900001,9460.4819405,7418.0552863,7332.238573799999
7612.5862712,7216.6202277,8183.0578257,8312.2105104
7399.9355245,6899.6052401,9186.7391766,8933.1232246
7859.2459762,8270.5779993,9229.3189109,7500.2034576999995
5728.649840399999,6429.6103728,9031.7789881,8697.574377699999
5282.9505712,4658.1897291000005,6842.716584,8802.330633599999
6000.095756299999,8462.4047104,6887.888078999999,8036.742222700001
